time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
18-3 14:45,"2,66","0,59","0,54","1,58","0,49","1,36","0,90","2,10","0,99","2,91","0,60","1,25","1,27","1,72","0,84","0,81","1,19","2,30","1,75","8,09","0,47","0,49","0,54","0,51","2,15","4,50","1,52"
18-3 14:50,"1,82","0,50","0,43","1,79","0,87","1,24","0,93","2,11","0,77","3,05","0,69","0,52","1,32","1,63","0,96","0,54","0,63","2,28","1,51","9,51","0,62","0,67","0,67","0,54","1,12","3,24","0,79"
18-3 14:55,"2,14","0,36","0,38","1,48","0,39","1,34","0,81","4,15","0,94","12,88","1,60","0,50","1,75","2,52","0,56","0,47","0,56","1,95","1,30","7,70","0,49","0,55","0,50","0,47","1,43","3,19","0,62"
18-3 15:00,"3,79","0,31","0,44","1,94","0,39","1,42","1,88","2,10","0,73","2,88","0,71","0,80","1,32","2,59","0,60","0,57","0,98","2,63","1,60","8,41","0,47","0,54","0,65","0,51","1,39","3,11","0,58"
18-3 15:05,"2,29","0,50","1,16","4,45","0,74","1,76","1,89","1,98","0,84","2,96","0,72","0,62","2,30","1,46","0,70","1,68","1,61",-,-,-,"0,60","0,61","0,61","0,59","1,36","3,98","0,67"
18-3 15:10,"2,19","1,26","1,15","2,57","1,35","4,56","4,40","3,15","2,21","3,70","1,04","0,65","1,30","2,57","0,87","0,93","0,95","2,72","1,46","8,20","0,66","0,70","0,67","0,68","1,01","2,98","0,73"
18-3 15:15,"3,02","0,35","0,42","1,57","0,44","1,42","0,82","3,22","1,00","4,94","0,75","1,53","1,47","3,09","0,62","1,57","1,75","3,37","2,96","10,23","9,10","2,89","6,81","5,49","5,22","4,83","2,43"
18-3 15:20,"2,17","0,49","0,47","1,80","0,59","1,49","0,80","2,17","0,78","3,27","0,80","0,52","1,34","1,92","0,70","0,61","0,83","2,41","1,41","8,37","0,62","0,62","0,67","0,60","1,27","3,26","0,64"
18-3 15:25,"2,26","0,59","0,59","1,49","0,40","1,28","0,86","1,79","0,74","3,48","0,72","0,60","1,54","1,37","1,08","1,23","1,28","2,36","1,58","7,83","0,57","0,52","0,52","0,55","1,42","3,38","0,59"
18-3 15:30,"2,56","0,34","0,40","1,38","0,43","1,27","0,85","2,26","0,70","2,96","1,98","0,56","1,50","2,50","0,58","0,55","0,81","2,18","1,29","7,96","0,58","0,46","0,51","0,51","1,46","3,00","0,55"
18-3 15:35,"2,88","0,33","0,39","1,11","0,52","1,37","0,85","2,37","0,83","2,85","0,80","0,62","1,20","1,76","0,64","0,54","0,65","2,40","1,64","8,50","0,49","0,61","0,60","0,53","1,14","3,94","0,54"
18-3 15:40,"2,13","0,44","0,39","1,62","0,36","1,44","0,89","2,12","1,12","2,92","0,74","0,52","1,26","0,62","0,58","0,59","0,96","2,34","1,52","10,13","0,56","0,58","0,52","0,58","0,97","3,56","0,64"
18-3 15:45,"2,35","0,34","0,39","1,97","0,41","1,27","1,03","2,39","1,76","2,99","0,65","0,69","1,01","2,60","0,72","0,51","1,11","2,60","1,63","7,86","0,57","0,48","0,49","0,47","1,42","3,25","0,58"
18-3 15:50,"2,41","0,61","0,37","1,97","0,56","1,57","1,00","2,18","0,98","12,57","0,73","0,54","1,19","1,81","0,67","0,54","0,65","2,52","1,24","8,15","0,52","0,53","0,55","0,50","1,16","4,05","0,61"
18-3 15:55,"2,51","0,34","0,37","1,58","0,69","1,83","0,89","1,88","0,86","2,96","0,70","0,49","1,49","2,53","0,55","0,50","0,55","2,23","1,78","9,43","1,25","0,56","0,75","0,67","1,31","3,66","0,66"
