time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
22-3 20:50,"2,42","0,26","0,30","1,97","0,91","1,42","0,82","4,19","0,61","1,75","0,71","0,52","1,23","1,63","0,50","0,46","0,58","2,46","1,35","7,58","0,35","0,44","0,42","0,41","1,35","3,48","0,47"
22-3 20:55,"2,51","1,02","1,05","2,21","1,20","1,94","1,52","2,88","1,45","3,68","0,74","1,49","1,25","0,49","0,55","0,48","0,56","2,03","1,32","7,59","0,42","0,45","0,41","0,40","1,26","3,12","0,53"
22-3 21:00,"1,91","0,48","0,29","1,48","0,28","1,16","0,87","2,42","0,60","2,90","0,69","0,45","1,27","3,76","0,53","1,56","1,89","3,42","2,49","8,80","1,44","2,68","2,51","2,78","2,86","5,09","2,56"
22-3 21:05,"2,01","0,28","0,29","1,77","0,35","1,43","1,00","2,48","0,53","2,98","0,75","0,64","1,43","0,84","0,52","0,43","0,76","2,18","1,16","8,39","0,42","0,58","0,49","0,45","1,07","3,50","0,44"
22-3 21:10,"2,12","1,01","1,07","2,37","1,26","2,13","1,57","2,54","1,61","3,64","0,79","1,48","1,23","0,52","0,43","0,36","0,76","2,26","1,60","8,02","0,67","0,62","0,46","0,54","1,46","3,50","0,52"
22-3 21:15,"2,79","0,22","0,28","1,70","0,31","1,25","0,79","1,72","0,43","2,90","0,71","0,50","1,17","2,97","0,53","1,44","1,59","3,22","2,35","7,94","1,39","2,63","2,49","2,83","2,50","5,61","2,69"
22-3 21:20,"1,70","0,21","0,31","1,93","0,89","1,29","0,80","2,09","0,70","2,88","0,70","0,48","1,24","1,64","0,51","0,45","0,69","2,33","1,41","7,46","0,35","0,43","0,39","0,47","0,87","2,90","0,48"
22-3 21:25,"1,86","0,25","0,30","2,41","0,31","1,45","0,80","3,79","0,59","2,87","0,71","0,47","1,21","2,48","0,57","0,42","1,27","2,10","1,67","7,58","0,47","0,40","0,50","0,45","0,92","3,37","0,50"
22-3 21:30,"2,24","0,28","0,28","1,58","0,28","1,37","0,85","2,07","0,64","2,90","0,64","0,58","1,22","2,58","0,56","0,45","0,63","2,46","2,77","7,72","0,36","0,38","0,39","0,41","0,88","3,29","0,43"
22-3 21:35,"1,86","0,29","0,30","1,77","0,76","1,19","0,91","2,28","0,65","2,89","0,63","0,47","1,24","1,65","0,56","0,51","0,72","2,28","1,41","8,42","0,39","0,46","0,43","0,41","1,41","3,54","0,46"
22-3 21:40,"2,06","0,24","0,36","1,60","0,31","1,22","0,88","1,89","0,60","2,89","0,59","0,52","1,21","0,52","0,43","0,40","0,61","2,59","1,44","8,26","0,47","0,47","0,46","0,48","1,46","3,46","0,58"
22-3 21:45,"2,10","0,25","0,34","1,22","0,27","1,24","0,87","1,59","0,55","2,91","0,76","0,52","1,27","2,58","0,55","0,47","0,64","2,32","1,34","8,07","0,43","0,49","0,48","0,36","1,31","3,26","0,44"
22-3 21:50,"2,81","0,27","0,31","1,76","0,46","1,37","0,97","4,11","0,72","2,95","0,69","0,47","1,23","2,57","0,49","0,42","0,53","2,26","1,19","7,64","0,33","0,55","0,42","0,45","0,84","3,42","0,46"
22-3 21:55,"1,80","0,29","0,28","1,96","0,30","1,32","0,89","2,19","0,57","2,95","0,68","0,44","1,84","0,59","0,44","0,44","0,60","2,17","1,32","8,91","0,38","0,41","0,41","0,41","0,88","3,32","0,44"
22-3 22:00,"1,90","0,30","0,30","1,39","0,30","1,42","0,83","2,07","0,58","2,87","0,74","0,58","1,29","2,60","0,52","0,42","0,69","2,72","1,13","7,97","0,43","0,40","0,46","0,43","1,44","3,01","0,45"
22-3 22:05,"1,85","1,82","1,79","3,59","2,55","2,99","2,18","2,90","1,52","3,66","0,70","1,59","1,23","2,49","0,54","2,07","1,90","3,28","1,58","8,46","0,39","0,49","0,49","0,42","0,89","3,30","0,58"
22-3 22:10,"2,19","0,29","0,27","1,40","0,33","1,52","0,85","2,50","0,58","2,88","0,66","0,52","1,73","2,56","0,49","0,46","0,62","2,27","2,72","10,91","3,19","1,81","1,54","1,46","2,09","4,48","1,46"
22-3 22:15,"1,75","0,27","0,29","1,48","0,27","1,39","0,81","1,92","0,68","2,92","0,84","0,53","1,29","2,60","0,54","0,38","0,62","2,26","1,16","8,75","0,41","0,57","0,36","0,36","1,44","3,11","0,48"
22-3 22:20,"1,89","0,28","0,28","1,23","0,89","1,44","0,85","2,01","0,59","2,97","0,68","0,46","1,23","1,56","0,66","0,45","0,58","2,19","1,35","8,27","0,39","0,51","0,47","0,38","1,42","3,19","0,45"
22-3 22:25,"1,71","0,32","0,27","1,50","0,28","1,46","0,83","1,91","0,62","2,91","0,66","0,47","1,47","0,61","0,42","0,37","0,54","1,81","1,18","8,53","0,43","0,49","0,43","0,39","1,40","3,45","0,48"
