time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 18:50,"2,19","0,79","0,65","1,90","0,89","1,64","2,74","2,96","1,76","3,81","0,72","1,89","1,29","3,49","0,89","1,71","2,43","3,99","3,42","13,63","1,74","1,88","1,73","1,84","2,10","4,48","1,77"
20-3 18:55,"1,96","0,67","0,66","1,56","1,40","2,31","1,54","2,71","1,75","2,88","0,68","0,53","1,25","2,58","0,82","0,73","0,59","2,80","1,89","9,65","1,19","1,29","1,26","0,82","0,87","3,47","0,98"
20-3 19:00,"2,06","0,59","0,59","1,36","0,60","1,66",-,-,-,-,-,"0,98","1,19","2,48","0,87","0,76","1,27","3,12","1,50","8,39","0,80","0,68","0,80","0,74","1,36","3,40","0,78"
20-3 19:05,"1,88","0,63","0,73","2,28","2,28","2,26","1,19","2,52","1,69","3,01","0,85","0,68","1,36","2,55","0,99","0,72","1,13","2,43","1,78","8,72","0,74","0,89","1,84","2,01","1,38","7,82","1,10"
20-3 19:10,"2,12","0,70","0,60","1,86","0,61","1,61","0,88","2,12","1,16","2,89","0,60","0,55","1,23","2,60","0,79","0,71","1,18","3,06","1,64","8,18","0,69","0,81","0,93","0,74","1,14","3,06","0,79"
20-3 19:15,"2,15","0,70","0,59","2,66","1,29","1,80","0,83","3,35","1,06","2,93","0,66","0,69","1,45","1,72","0,83","0,72","0,89","2,85","2,22","8,25","0,92","0,72","0,88","0,76","1,59","4,09","0,82"
20-3 19:20,"2,29","0,66","0,61","1,72","0,88","1,41","1,01","2,94","0,94","3,07","0,79","0,67","1,58","2,93","1,04","0,94","1,00","2,47","1,64","8,48","1,18","1,10","1,15","0,87","0,96","3,07","0,90"
20-3 19:25,"2,22","0,69","0,68","1,79","0,60","1,98","0,83","1,99","1,06","2,91","0,66","0,62","1,33","0,89","0,86","0,83","0,69","2,73","1,98","8,55","0,90","0,71","0,75","0,85","0,84","3,40","0,89"
20-3 19:30,"2,53","0,61","0,62","1,54","0,68","1,41","0,83","2,10","0,98","2,89","0,64","0,62","1,57","1,56","0,84","0,95","1,19","3,04","1,63","8,28","0,71","0,70","0,70","0,72","0,85","4,23","0,75"
20-3 19:35,"2,04","0,93","0,73","1,68","1,06","1,87","0,86","2,01","0,89","3,01","0,82","0,63","1,35","1,67","0,89","0,82","1,32","6,77","1,96","8,73","1,00","0,79","0,79","0,77","0,81","3,62","0,79"
20-3 19:40,"2,32","0,71","0,61","1,38","0,67","1,59","0,80","2,38","0,88","3,10","0,76","0,58","1,21","0,86","0,80","0,73","0,56","2,07","1,95","8,31","0,70","0,80","0,77","0,88","0,94","3,16","0,80"
20-3 19:45,"2,61","0,76","0,63","1,65","0,75","2,20","0,81","1,84","1,07","2,99","0,68","0,72","1,28","2,59","0,87","0,73","0,89","2,38","1,80","10,07","0,77","1,16","0,90","0,72","1,34","3,23","0,86"
20-3 19:50,"1,89","0,66","0,63","2,63","2,57","2,13","0,93","2,10","1,01","2,96","0,72","0,85","1,18","1,74","0,84","0,83","0,89","2,31","1,71","8,60","0,83","0,81","0,88","0,76","1,20","3,10","0,84"
20-3 19:55,"1,94","0,68","0,58","1,48","1,20","2,11","2,77","2,07","1,00","2,91","0,67","0,59","1,51","2,57","0,81","0,69","1,07","2,16","1,71","10,38","2,81","0,94","1,26","0,85","1,36","3,86","1,16"
20-3 20:00,"2,37","5,71","1,73","1,57","1,27","2,02","0,80","1,98","1,01","2,89","0,76","0,86","1,04","1,83","1,14","0,74","1,43","2,49","1,87","7,75","0,75","0,70","0,74","0,72","1,09","3,69","0,93"
20-3 20:05,-,-,-,-,-,-,"0,81","3,52","1,27","2,93","0,70","1,15","1,23","2,53","0,77","0,71","1,14","2,94","1,81","8,00","1,04","1,15","0,93","0,77","1,02","3,74","0,83"
20-3 20:10,"2,19","0,62","0,60","1,40","0,61","1,72","0,94","4,07","0,95","3,05","0,66","0,59","1,29","0,76","0,76","0,70","1,05","3,14","1,59","8,07","0,68","0,72","0,79","0,74","0,90","2,40","0,74"
20-3 20:15,"2,49","0,65","0,62","1,56","0,65","1,66","0,94","1,82","0,93","2,87","0,78","0,94","1,27","1,67","0,84","0,74","0,85","2,67","1,81","7,12","0,66","0,71","0,83","0,82","1,27","3,39","0,76"
20-3 20:20,"1,91","0,54","0,52","1,87","0,79","5,39","0,84","1,96","1,11","2,95","0,76","1,21","1,29","3,72","1,08","1,06","1,11","2,32","1,61","7,02","0,63","0,77","1,00","1,53","1,06","3,38","1,84"
20-3 20:25,"2,04","0,78","0,97","2,52","0,82","1,55","0,77","4,46","0,95","3,02","0,66","0,65","0,81","2,68","0,86","0,80","1,12","3,28","2,02","8,79","0,90","0,83","0,82","0,94","1,47","3,86","0,84"
