time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
15-3 21:30,"3,51","1,84","1,78","2,87","2,15","2,94","2,08",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 21:35,"2,23","0,31","0,33","1,43","0,54","1,37","1,11",-,-,-,-,-,-,"4,43","0,56","2,16","2,66","4,16",-,-,-,-,-,-,-,-,-
15-3 21:40,"2,23","0,22","0,34","1,18","0,40","1,37","1,38","1,74","0,90","2,86","0,80","0,55",-,-,-,-,-,-,"1,19","7,62","0,47","0,45","0,44","0,51","1,44","3,40","0,79"
15-3 21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 21:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 21:55,-,-,-,-,-,-,"1,39","2,11","0,73","3,95","0,77","0,54",-,-,-,-,-,-,"1,56","8,54","0,52","0,49","0,52","0,47","1,42","2,92","0,57"
15-3 22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,69","4,13","0,45"
15-3 22:05,-,-,-,-,-,-,"0,81","2,28","0,88","2,94","0,72","0,51",-,"2,65","0,58","0,51","0,58","2,20",-,-,-,-,-,-,-,-,-
15-3 22:10,"2,29","0,32","0,27","1,35","0,34","1,25","1,01","4,29","0,70","2,92","0,74","0,53",-,-,-,-,-,-,-,-,-,-,-,-,-,"3,75","0,45"
15-3 22:15,"4,15","2,19","1,83","2,89","2,32","3,39",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,38","2,92","0,45"
15-3 22:20,"2,33","0,31","0,30","1,73","0,35","1,76","0,84","2,34","0,51","2,97","0,75","0,58","1,36",-,-,-,-,-,"3,72","8,48","2,79","3,22","2,43","2,47","2,65",-,-
15-3 22:25,"2,42","0,35","0,39","1,65","0,32","1,21","0,85",-,-,-,-,-,-,"2,52","0,42","0,42","0,78","2,35",-,-,-,-,-,-,-,"3,37","0,66"
15-3 22:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 22:35,-,-,-,-,-,-,"0,89","2,02","0,52","2,98","0,73","0,57","1,48","1,69","0,50","0,54","0,71","2,29",-,-,-,-,-,-,-,-,-
15-3 22:40,"2,14","0,29","0,26","1,89","0,32","1,38","0,93","2,26","0,48","0,63","0,58","0,31","1,24",-,-,-,-,-,-,-,-,-,-,-,-,"3,47","0,60"
15-3 22:45,"2,37","0,34","0,31","1,43","0,34","1,42",-,-,-,-,-,-,-,-,-,-,-,-,"1,45","9,50","0,65","0,44","0,41","0,39","0,82",-,-
15-3 22:50,"2,35","0,27","0,33","1,96","0,33","1,49","1,11","2,22","0,43","2,93","0,66","0,58","1,81","2,57","0,59","0,47","0,69","2,55",-,-,-,-,-,-,-,-,-
15-3 22:55,"2,29","0,30","0,28","1,71","0,31","1,33","0,91","2,20","0,53","3,05","0,72","0,55","1,51",-,-,-,-,-,"1,48","7,99","0,44","0,43","0,44","0,48","1,36","3,35","0,51"
