time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
17-3 20:00,"2,16","0,64","0,36","1,46","0,44","1,31","0,80",-,-,-,-,-,-,"2,56","0,66","0,56","0,72","2,61","1,76","8,77",-,-,-,-,-,"3,20","0,54"
17-3 20:05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,68","0,66","0,54","0,53","0,82","3,06","0,56"
17-3 20:10,"1,81","0,69","0,38","1,53","0,42","1,78",-,"2,19","0,68","2,93","0,78","0,60",-,-,-,-,-,-,"1,55","7,41","0,48","0,45","0,52","0,55","1,42","3,82","0,58"
17-3 20:15,"2,42","0,24","0,37","1,95","0,43","1,45","0,88","2,60","0,73","3,20","0,73","0,66","1,73","2,55","0,65","0,52","0,62","2,13","4,28","8,45","0,47","0,51","0,66","0,50","1,71","3,43","0,55"
17-3 20:20,"2,49","0,43","0,38","1,67","0,57","1,43","0,81","2,66","1,20","3,10","0,77","0,59","1,37","1,64","0,70","0,55","0,81","2,52",-,-,-,-,-,-,-,-,-
17-3 20:25,"1,96","0,47","0,36","1,61","0,41","1,12","0,83","1,97","0,70","1,71","0,85","0,90","2,17",-,-,-,-,-,-,-,-,-,-,-,-,"3,59","0,72"
17-3 20:30,"2,43","0,38","0,39","2,04","0,36","1,01","0,78","6,01","0,70","2,85","0,71","0,53","2,42","0,68","0,59","0,52","0,63","2,47","1,57","7,53","0,66","0,63","0,58","0,60","1,41",-,-
17-3 20:35,"2,57","0,33","0,36","1,80","0,36","1,62","1,01","2,23","0,74","2,86","0,73","0,55",-,"2,55","0,58","0,46","0,62","1,93","1,37","8,15","0,43","0,57","0,54","0,50","1,13","3,20","0,53"
17-3 20:40,"1,78","1,06","1,06","2,69","1,29","2,10","2,05","2,56","1,93","3,69","0,68","1,39","1,36","2,74","0,63","2,93","2,79","4,16","4,46","9,10","2,52","2,90","2,47","2,16","2,83","4,41","1,73"
17-3 20:45,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,57","0,63","0,57","0,72","2,15","1,32","7,77","0,51","0,50","0,50","0,57","0,81",-,-
17-3 20:50,"2,19","0,24","0,38","2,54","1,88","2,08","0,83","2,14","0,61","2,96","0,77","0,53","1,70","2,54","0,56","0,51","1,00","2,24",-,-,-,-,-,-,-,-,-
17-3 20:55,-,-,-,-,-,-,"0,77","1,55","0,71","2,97","0,64","0,53",-,-,-,-,-,-,"1,27","8,27","0,50","0,55","0,47","0,48",-,"3,50","0,79"
17-3 21:00,-,-,-,-,-,-,-,-,-,-,-,-,"1,30","2,63","0,56","0,53","0,72","3,29","2,95","8,05","0,69","0,64","0,51","0,59",-,-,-
17-3 21:05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,20","7,82","1,78","1,69","2,31","1,42","1,88","5,38","2,28"
17-3 21:10,"2,41","0,55","0,39","1,50","0,40","1,44","0,75","2,13","0,64","2,91","0,67","0,62",-,-,-,-,-,-,-,-,-,-,-,-,-,"2,78","0,61"
17-3 21:15,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,52","0,53","0,65","0,60","2,38","1,50","7,92","0,48","0,51","0,49","0,52","1,76",-,-
17-3 21:20,"2,26","0,47","0,38","1,72","0,70","1,43",-,-,-,-,-,-,-,-,-,-,-,-,"1,45","7,94","0,55","0,48","0,57","0,51","1,17","3,32","0,57"
17-3 21:25,-,-,-,-,-,-,"0,93","2,42","0,63","2,85","0,65","0,56","2,26","2,54","0,56","0,52","0,96","2,15","1,53","8,18","0,49","0,53","0,55","0,52","1,17","3,19","0,63"
17-3 21:30,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,89","0,74","0,51","0,53","2,73","1,53","9,20",-,-,-,-,-,-,-
17-3 21:35,-,-,-,-,-,-,-,-,-,-,-,-,"1,92","2,59","0,61","0,56","0,59","2,17",-,-,"0,51","0,58","0,49","0,48","1,17","3,82","0,56"
17-3 21:40,"2,11","0,48","0,38","1,59","0,39","0,98","0,78","1,92","0,84","3,02","0,62","1,74",-,"0,78","0,63","0,54","0,59","2,10","1,13","7,61","0,53","0,50","0,52","0,55","1,03","2,75","0,64"
17-3 21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,79","1,59","8,82","0,72","0,67","0,70","0,69",-,-,-
17-3 21:50,-,-,-,-,-,-,"0,77","1,89","0,86","2,84","0,73","0,59",-,-,-,-,-,-,-,-,"0,69","0,75","0,74","0,73","0,76","3,63","1,18"
17-3 21:55,"2,59","0,37","0,71","1,82","0,48","1,48","0,73","2,07","0,93","3,09","0,74","0,53",-,"0,68","0,58","0,56","1,03","2,27","1,53","8,48","0,87","0,77","0,56","0,52","0,76","3,94","0,84"
