time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 9:50,"1,95","0,22","0,36","1,54","0,87","1,28","0,90","2,97","0,65","3,96","0,71","0,56","1,53","1,56","0,70","0,54","0,78","2,68","1,65","8,53","0,55","0,52","0,57","0,55","0,92","3,29","0,57"
21-3 9:55,"2,26","0,43","0,42","1,60","0,39","1,43","0,80","2,29","0,84","2,95","0,73","0,56","1,63","0,59","0,60","0,54","0,57","2,47","1,56","9,76","0,56","0,61","0,52","0,61","1,13","3,01","0,68"
21-3 10:00,"2,63","1,12","1,08","2,77","1,33","2,31","0,82","1,76","0,79","3,13","0,63","0,54","1,31","5,00","0,60","0,54","0,73","2,55","1,81","7,99","0,52","0,54","0,49","0,52","0,96","2,76","0,51"
21-3 10:05,"1,74","0,49","0,40","6,43","0,60","1,59","1,92","4,68","1,60","2,95","0,71","1,47","2,04","2,61","0,79","1,65","2,30","4,41","3,72","8,65","2,67","1,66","1,43","1,66","1,95","4,57","1,47"
21-3 10:10,"1,92","0,45","0,39","1,56","0,41","1,37","0,80","2,06","1,02","2,93","0,80","0,51","1,42","2,52","0,56","0,70","1,92","2,35","2,26","8,10","0,54","0,51","0,67","0,60","1,36","3,31","0,60"
21-3 10:15,"2,91","0,62","0,55","1,39","0,42","1,35","0,99","1,84","0,73","2,99","0,83","0,32","2,03","1,53","0,70","0,48","0,69","2,43","1,58","8,80","0,71","0,76","0,72","0,73","0,84","3,25","0,52"
21-3 10:20,"2,43","0,33","0,49","1,53","0,62","1,43","0,87","2,53","0,84","3,01","0,69","0,52","1,60","0,65","0,62","0,55","0,62","2,07","1,28","9,12","0,51","0,48","0,56","0,49","0,94","3,30","0,54"
21-3 10:25,"4,61","4,45","0,60","5,34","3,87","3,51","1,93","3,26","2,72","2,96","0,78","0,66","1,41","1,09","1,43","0,95","1,15","2,37","1,96","7,78","0,61","0,70","0,61","0,64","1,25","3,06","0,74"
21-3 10:30,"2,04","0,43","0,48","1,71","0,50","1,60","1,15","2,60","0,82","5,73","0,74","6,90","1,83","1,76","0,79","1,79","2,01","3,79","2,66","9,37","2,87","2,88","2,49","2,35","2,43","6,22","3,35"
21-3 10:35,"2,47","0,33","0,36","1,71","0,52","1,61","0,89","2,76","1,85","5,18","0,70","0,52","1,56","1,64","0,61","0,61","0,58","2,73","1,53","7,73","0,53","0,63","0,59","0,57","1,29","3,50","1,13"
21-3 10:40,"1,88","0,57","0,37","1,76","0,41","1,38","1,07","3,87","0,80","2,92","0,77","0,53","1,34","0,72","0,62","0,50","0,52","2,32","1,62","8,44","0,56","0,54","0,53","0,67","3,43","3,65","0,61"
21-3 10:45,"2,93","1,03","0,75","1,98","1,41","1,75","0,94","2,52","1,58","2,97","0,73","0,61","3,85","2,54","0,71","0,56","0,80","2,70","1,57",-,-,-,-,-,-,-,-
21-3 10:50,"2,28","0,30","0,39","1,64","0,61","1,30","1,07","2,56","0,87","2,89","0,69","0,53","1,60","0,78","0,64","0,55","1,11","2,73","1,55","8,40","0,65","0,56","0,48","0,51","1,72","3,41","0,58"
21-3 10:55,"1,97","0,62","0,63","1,62","0,63","1,50","0,98","4,05","1,00","2,92","0,75","0,53","4,42","0,65","0,62","1,02","1,09","2,75","1,78","9,84","0,97","0,71","0,85","0,82","1,42","3,24","0,94"
21-3 11:00,"2,81","0,40","0,39","1,70","0,39","1,30","1,64","2,08","0,83","7,36","0,68","0,95","1,50","1,75","0,67","0,58","0,66","2,45","3,06","9,02","0,45","0,46","0,51","0,55","1,93","2,95","0,57"
21-3 11:05,"2,22","0,36","0,43","1,94","0,52","2,05","1,39","2,28","0,85","2,94","0,75","0,57","3,25","1,88","0,73","0,73","1,02","1,94","1,53","8,50","0,55","0,54","0,59","0,55","1,38","3,17","0,65"
21-3 11:10,"2,51","0,64","0,51","1,78","0,49","1,44","1,38","1,94","0,87","3,06","0,70","0,58","1,33","2,50","0,66","0,50","0,54","2,05","1,66","8,52","0,63","0,64","0,66","0,68","1,38","3,27","0,75"
21-3 11:15,"2,26","0,63","0,50","1,60","0,46","2,02","0,75","2,01","0,87","2,92","0,86","0,62","1,68","1,67","0,70","0,88","0,83","2,50","1,42","7,93","0,53","0,50","0,58","0,52","0,95","3,63","0,54"
21-3 11:20,"2,26","0,43","0,85","2,34","0,84","1,93","0,85","2,01","0,98","2,99","0,68","0,57","2,48","1,57","0,64","0,44","0,68","2,00","1,66","8,06","0,68","0,81","0,58","0,80","1,44","3,58","0,55"
21-3 11:25,"2,82","0,46","0,51","1,68","0,48","1,50","1,43","2,29","0,98","2,94","0,98","0,85","1,27","2,61","0,81","0,79","1,11","2,72","1,79","7,43","0,66","0,63","0,66","0,73","1,57","3,59","0,85"
