time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 11:40,"2,32","1,48","2,14","3,46","1,41","2,44","1,57","5,18","1,80","3,73","0,77","2,43","2,24","2,74","1,00","2,42","2,93","3,42","2,62","8,51","1,55","1,61","1,60","1,92","2,27","5,22","1,75"
20-3 11:45,"2,23","0,28","0,41","2,21","0,40","1,28","0,88","2,40","0,77","3,15","0,91","0,63","1,48","1,61","0,71","0,80","0,71","2,87","1,49","9,56","0,52","0,57","0,63","0,66","1,43","3,64","0,69"
20-3 11:50,"2,30","0,72","0,44","1,61","0,54","1,75","1,32","2,35","1,27","2,99","0,80","1,03","2,06","2,53","0,88","0,91","0,65","2,36","1,37","8,81","0,63","0,61","0,56","0,64","1,09","3,16","0,68"
20-3 11:55,"2,67","0,77","0,50","2,00","0,52","1,63","1,34","3,00","1,51","3,00","0,75","0,47","1,52","2,47","0,71","0,55","0,94","2,56","1,53","8,99","0,64","0,70","0,67","0,70","0,99","3,34","0,72"
20-3 12:00,"3,98","5,39","2,63","2,22","0,66","1,96","1,48","2,13","0,90","4,12","0,67","0,56","1,37","1,65","0,81","0,76","1,27","3,01","3,83","8,29","0,78","0,75","0,89","0,79","0,85","3,15","0,75"
20-3 12:05,"1,87","1,82","1,87","3,97","1,55","2,30","1,71","2,72","1,75","3,84","0,75","1,62","1,20","2,75","0,66","2,05","2,48","2,94","1,92","8,61","1,35","0,71","0,75","0,80","1,12","3,10","0,78"
20-3 12:10,"2,50","0,48","0,39","1,74","0,40","1,44","0,89","2,04","0,83","1,84","0,78","0,55","1,36","2,52","0,80","0,52","0,64","4,44","2,79","8,10","2,62","1,72","2,30","1,73","2,12","4,46","1,43"
20-3 12:15,"2,93","0,65","0,64","1,60","0,63","1,52","1,33","3,86","0,62","3,19","0,91","1,20","2,15","2,57","0,91","0,73","1,44","2,83","1,84","8,46","0,79","0,75","0,74","0,67","1,73","3,35","0,75"
20-3 12:20,"2,54","0,75","0,59","4,00","0,96","1,22","0,90","2,47","0,94","3,04","0,63","0,56","1,40","1,66","0,74","0,73","0,92","2,47","2,14","7,81","0,72","0,73","0,70","0,67","1,20","3,22","0,85"
20-3 12:25,"2,12","1,28","1,24","3,71","1,38","2,52","2,26","2,56","2,02","4,00","0,72","1,50","1,17","2,48","0,81","0,74","0,60","2,34","1,82","8,14","1,02","0,80","0,80","1,02","0,85","3,93","0,82"
20-3 12:30,"3,03","0,61","0,64","2,82","0,62","1,65","0,81","2,07","0,73","2,91","0,62","0,62","2,29","2,83","0,86","1,67","2,57","7,20","2,51","8,94","2,47","2,54","3,67","3,07","2,53","5,27","2,38"
20-3 12:35,"2,90","0,64","0,71","3,11","0,71","1,79","1,49","1,95","1,17","2,95","0,68","0,59","1,39","1,79","0,84","0,76","1,20","1,92","1,67","7,59","0,95","0,77","0,97","0,86","1,43","3,35","0,78"
20-3 12:40,"2,32","0,51","0,59","1,42","0,61","1,51","0,88","2,05","0,80","4,07","0,92","0,56","1,29","0,67","0,78","0,70","1,13","2,65","2,05","8,15","0,80","0,76","0,81","0,79","1,23","3,75","0,79"
20-3 12:45,"3,87","1,08","0,72","2,29","0,63","1,72","0,85","2,56","0,70","2,84","0,72","0,62","2,59","4,55","0,88","0,75","0,89","2,68","1,53","8,77","0,72","1,34","0,81","1,08","1,18","3,16","0,76"
20-3 12:50,"2,30","2,16","2,07","3,94","2,26","3,47","1,48","2,88","2,20","4,43","0,76","1,63","1,31","3,46","0,87","4,79","4,42","2,56","1,75","8,17","0,83","0,75","0,74","0,77","0,89","3,20","0,78"
20-3 12:55,"2,55","0,70","0,56","1,47","0,64","1,49","0,85","2,41","0,95","3,04","0,74","0,64","2,18","1,16","0,77","0,70","1,16","4,04","3,30","10,21","1,58","1,72","1,71","1,98","1,87","4,97","1,93"
