time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
13-3 7:20,"1,80","0,44","0,29","1,90","1,15","1,33","0,96","2,51","0,59","2,90","0,68","0,48","1,33","2,59","0,62","0,48","1,13","2,33","1,52","8,74","0,43","0,49","0,46","0,46","1,68","3,21","0,50"
13-3 7:25,"2,33","0,26","0,26","1,49","0,31","1,42","0,97","2,36","0,53","2,81","0,68","0,46","1,35","0,71","0,46","0,43","0,54","2,39","1,57","8,51","0,45","0,43","0,45","0,41","1,41","3,08","0,52"
13-3 7:30,"2,59","0,26","0,28","2,00","0,31","1,34","0,91","2,04","0,38","2,82","0,66","0,57","1,23","1,69","0,43","0,43","0,54","2,21","1,31","7,77","0,39","0,39","0,42","0,38","1,43","3,19","0,45"
13-3 7:35,"1,68","0,62","0,29","1,54","1,47","1,44","0,92","2,02","0,58","2,93","0,67","0,47","1,34","0,71","0,52","0,42","0,59","2,44","1,16","7,96","0,39","0,46","0,43","0,41","1,41","3,70","0,46"
13-3 7:40,"2,19","0,47","0,33","1,44","0,32","1,25","0,98","2,14","0,45","1,84","0,90","0,49","1,29","2,50","0,48","0,43","0,64","2,75","1,58","8,25","0,40","0,50","0,45","0,42","1,30","3,17","0,46"
13-3 7:45,"2,75","0,30","0,29","1,48","0,26","1,21","0,86","2,27","0,57","2,79","0,71","0,50","1,28","2,50","0,46","0,45","0,64","2,63","1,46","8,36","0,38","0,36","0,44","0,41","1,40","3,30","0,49"
13-3 7:50,"2,74","0,30","0,31","2,11","0,42","1,47","0,86","2,12","0,63","1,70","0,65","0,49","1,17","0,89","0,54","0,42","0,60","2,05","1,19","7,66","0,38","0,53","0,51","0,43","1,15","3,34","0,44"
13-3 7:55,"2,24","0,31","0,30","1,56","0,34","1,35","0,95","2,27","0,54","2,86","0,61","0,49","1,27","0,57","0,45","0,40","0,54","2,00","1,25","8,74","0,36","0,41","0,41","0,41","1,39","3,32","0,50"
13-3 8:00,"2,95","0,44","0,31","1,28","0,31","1,21","1,17","2,04","0,50","2,93","0,78","0,57","2,10","2,52","0,59","0,43","0,62","2,34","1,58","7,92","0,57","0,46","0,46","0,40","1,37","3,68","0,49"
13-3 8:05,"2,63","0,31","0,31","1,75","0,67","1,38","0,90","1,73","0,66","2,90","0,78","0,49","1,35","1,69","0,54","0,46","0,59","2,41","1,29","9,27","0,44","0,49","0,51","0,44","1,20","3,45","0,53"
13-3 8:10,"2,32","0,31","0,27","1,66","0,31","1,25","1,02","2,53","0,62","2,96","0,61","0,47","1,20","0,66","0,58","0,42","0,64","1,94","1,24","8,95","0,44","0,44","0,49","0,46","1,42","2,97","0,47"
13-3 8:15,"3,45","0,29","0,32","1,85","0,30","1,31","0,94","2,46","0,41","2,90","0,69","0,61","2,91","1,50","0,48","0,43","0,73","2,22","1,40","8,04","0,38","0,37","0,44","0,50","1,42","3,35","0,43"
13-3 8:20,"2,04","0,31","0,38","1,60","0,40","1,16","0,98","2,28","0,86","2,92","0,67","0,61","1,34","1,71","0,53","0,52","0,72","2,53","1,20","8,93","0,69","0,42","0,41","0,45","1,44","3,65","0,47"
13-3 8:25,"1,90","0,19","0,27","1,55","0,28","1,29","0,90","2,87","0,74","2,83","0,70","0,42","1,28","0,46","0,48","0,40","0,50","2,20","1,27","8,65","0,40","0,44","0,45","0,43","1,29","3,31","0,56"
