time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 6:30,"2,11","0,24","0,31","1,54","0,31","1,49","0,90","2,38","0,72","2,90","0,69","0,52","1,29","2,57","0,51","0,48","0,60","2,49","1,29","8,44","0,37","0,40","0,51","0,37","1,41","3,70","0,54"
21-3 6:35,"2,09","0,29","0,29","2,43","0,61","1,42","1,39","2,15","0,59","2,95","0,70","0,40","1,72","0,76","0,53","0,44","0,66","2,15","1,18","7,95","0,39","0,63","0,45","0,38","1,83","3,20","0,44"
21-3 6:40,"2,14","0,30","0,27","2,17","0,30","1,37","0,87","8,49","0,66","2,89","0,69","0,56","1,34","2,61","0,54","0,44","0,61","2,24","1,29","8,53","0,44","0,42","0,44","0,42","1,53","3,03","0,62"
21-3 6:45,"2,93","0,32","0,31","1,63","0,31","1,38","0,85","1,71","0,57","6,66","0,71","0,45","1,49","1,47","0,44","0,49","1,08","2,24","1,27","7,84","0,36","0,37","0,45","0,42","1,63","2,96","0,50"
21-3 6:50,"1,96","0,31","0,29","1,64","0,52","1,04","0,86","2,42","0,63","2,90","0,76","0,56","1,68","1,72","0,56","0,50","0,62","2,57","1,40","8,28","0,43","0,51","0,52","0,51","2,11","3,35","0,45"
21-3 6:55,"2,07","0,38","0,27","1,34","0,39","1,22","0,82","2,44","0,59","2,88","0,72","0,47","1,23","0,62","0,48","0,43","0,54","2,36","1,46","7,63","0,42","0,50","0,44","0,39","1,44","3,45","0,49"
21-3 7:00,"3,19","0,24","0,30","1,67","0,38","1,37","0,89","2,09","0,74","2,93","0,67","0,55","1,89","1,60","0,56","0,44","1,09","2,34","1,32","8,01","0,34","0,33","0,37","0,40","2,38","3,17","0,52"
21-3 7:05,"1,88","0,28","0,27","2,22","0,32","1,28","0,88","1,99","0,65","3,95","0,72","0,47","1,37","1,64","0,52","0,43","0,56","2,22","1,13","7,28","0,38","0,49","0,47","0,41","1,41","3,67","0,46"
21-3 7:10,"2,27","0,37","0,30","1,52","0,37","1,30","0,85","1,89","0,65","2,87","0,70","0,47","2,03","0,57","0,49","0,43","0,57","2,07","1,30","7,71","0,57","0,45","0,46","0,40","1,24","3,59","0,68"
21-3 7:15,"2,29","0,70","0,36","1,50","0,32","1,38","1,09","1,92","0,62","5,40","0,70","0,56","1,16","2,60","0,56","0,42","0,68","2,20","1,24","8,16","0,40","0,39","0,38","0,41","2,38","3,16","0,47"
