time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
16-3 15:05,"2,66","0,60","0,70","1,62","0,91","1,79",-,-,-,-,-,"0,63","2,22","1,82","1,16","0,99","1,76",-,-,-,-,-,-,"0,77","2,01","3,21","0,96"
16-3 15:10,"2,89","1,69","1,70","3,37","2,57","2,97","1,43","2,02","0,95","2,92","0,63","0,60",-,-,-,-,-,"2,98","1,66","8,59","0,86","0,83","0,94","0,81",-,-,-
16-3 15:15,"2,84","0,71","0,67","1,72","0,72","2,29","0,81","1,81","0,85","3,10","0,79","0,86",-,-,-,-,-,"5,01","3,72","10,05","2,47","2,47","2,37","2,68","2,55","5,61","2,26"
16-3 15:20,-,-,-,-,-,-,"1,10","2,53","0,98","3,05","0,79","1,14","1,28","2,52","0,75","0,73","1,20","3,03","1,76","7,72","0,83","0,79","0,77",-,-,-,-
16-3 15:25,"2,18","0,68","0,60","1,65","0,62","1,46","0,90","1,95","0,74","2,97","0,79","0,62","1,24","2,55","0,92","0,79","1,22","2,65","1,76","9,70","0,79","0,81","0,75","0,85","1,45","3,21","0,92"
16-3 15:30,"2,56","0,71","0,65","1,52","0,65","1,69",-,-,-,-,-,-,"1,50","1,02","0,84","0,79","2,91","3,13","1,82","8,48","0,87","0,73","0,75","0,71","0,84","3,52","0,83"
16-3 15:35,"2,44","0,75","0,62","1,52","0,83","1,51","1,38","1,85","1,04","3,06","0,70","0,62",-,-,-,-,-,"2,35","1,80","8,45","0,85","0,79","0,82","0,70","1,15","3,26","0,81"
16-3 15:40,"2,59","0,65","0,62","1,59","1,02","2,30",-,-,-,-,-,-,"1,25","2,57","0,84","0,74","1,16","2,76","1,61","7,99","0,81","0,72","0,79","0,86",-,-,-
16-3 15:45,"2,52","0,59","0,76","1,16","0,68","1,66","1,74","2,84","1,05","2,97","0,79","0,61","1,55","2,58","0,85","0,81","1,39","2,47","1,55",-,-,-,-,-,"1,13","3,21","0,87"
16-3 15:50,"2,69","0,60","0,69","1,59","0,77","1,31","0,94","2,50","0,83","4,99","2,94","0,64","1,33","2,63","0,90","0,82","1,20",-,-,"8,14","0,80","0,78","0,89","0,72","0,86","3,69","1,31"
16-3 15:55,-,-,-,-,-,-,"1,05","2,89","1,02","2,97","0,88","0,66",-,-,-,-,-,"2,48","3,10","8,36","0,85","0,84","0,69","0,84",-,-,-
16-3 16:00,"2,37","0,61","0,61","2,11","0,60","1,56",-,-,-,-,-,-,"1,51","4,82","0,82","1,76","2,07","3,30","2,51","8,18","0,79","0,83","0,77",-,-,-,-
16-3 16:05,-,-,-,-,-,-,"0,88","2,92","0,82","2,92","0,75","0,82","1,45","1,78","1,06","1,09","1,22",-,-,"8,59","2,50","2,60","1,87","1,56","2,10","4,33","1,67"
16-3 16:10,"2,31","0,75","0,62","1,71","0,78","1,58","0,91","4,32","0,93","2,89","0,70","2,17",-,-,-,-,-,"2,20","1,42","8,40","0,70","0,71","0,73","0,68",-,-,-
16-3 16:15,"2,78","1,84","0,67","2,16","1,03","1,67","0,89","1,74","1,05","2,88","0,88","0,69",-,-,-,-,-,"2,41","1,86","9,06","0,69","0,64","0,65","0,44","3,02","3,57","0,85"
16-3 16:20,-,-,-,-,-,-,"0,86","2,00","1,06","3,11","0,71","4,76","1,85","1,76","1,14","0,79","1,65","3,05",-,-,-,-,-,-,-,-,-
16-3 16:25,"2,26","0,70","0,60","1,44","0,69","2,09","0,86","2,15","1,00","3,19","0,74","0,69",-,-,-,-,-,-,-,-,-,-,-,-,"0,91","3,45","0,99"
