time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
14-3 20:20,"2,46","0,22","0,41","2,40","0,75","1,10","0,93","3,24","0,63","3,10","0,69","0,50","3,26","1,90","0,54","0,64","0,70","2,11",-,-,"0,54","0,73","0,60","0,51","1,42","3,29","0,58"
14-3 20:25,"2,14","0,48","0,35","1,44","0,37","1,39","1,07","2,26","0,79","3,14","0,67","0,53",-,-,-,-,-,-,"1,66","8,69","0,58","0,56","0,54","0,58","1,25","2,98","0,78"
14-3 20:30,-,-,-,-,-,-,"0,92","2,14","0,91","2,87","0,74","0,64","1,43","2,71","0,61","0,56","0,81","2,35","1,47","8,71","0,50","0,53","0,55","0,51","1,37",-,-
14-3 20:35,"2,72","0,34","0,41","1,52","0,62","1,08",-,-,-,-,-,-,"1,19","2,58","0,51","0,53","0,65","2,35","1,13","8,16","0,50","0,48","0,50","0,49","1,35","3,12","0,56"
14-3 20:40,-,-,-,-,-,-,"1,25","2,88","1,15","2,90","0,75","0,49",-,-,-,-,-,"2,58","1,46","7,91","0,50","0,50","0,51","0,62","1,37","3,40","0,60"
14-3 20:45,"2,29","0,23","0,39","1,84","0,39","1,41",-,-,-,-,-,-,-,"2,54","0,62","0,55","0,60","2,98",-,-,-,-,-,-,-,-,-
14-3 20:50,"2,20","0,30","0,41","1,99","0,53","1,13","0,89","2,12","0,83","5,18","0,77","0,52","1,42","2,66","0,60","0,56","0,82","2,52",-,-,-,-,-,-,-,-,-
14-3 20:55,"2,35","0,29","0,35","1,28","0,37","1,27","0,88","2,14","0,78","2,96","0,68","0,49","1,30",-,-,-,-,-,-,-,-,-,-,-,-,"2,41","0,55"
14-3 21:00,"2,28","0,48","0,37","2,43","0,39","1,22","1,05","2,25","0,72","3,04","0,66","0,61",-,-,-,-,-,"2,57","1,60","8,71","0,52","0,48","0,75","0,54","1,82","5,86","0,60"
14-3 21:05,-,-,-,-,-,-,"0,95","1,97","0,79","3,06","0,72","0,62",-,-,-,-,-,-,-,-,-,-,-,-,"2,19","2,81","0,58"
14-3 21:10,"2,42","0,35","0,40","1,42","0,41","1,60","0,96","2,48","0,72","2,96","0,73","1,26",-,-,-,-,-,-,"1,60","8,07","0,57","0,61","0,54","0,79","1,71","2,90","0,55"
14-3 21:15,"3,17","1,10","1,22","2,45","1,25","2,22","1,24","1,86","0,78","2,94","0,75","0,61","1,50","2,53","0,58","0,46","0,90","2,21","1,47","7,88",-,-,-,-,-,-,-
14-3 21:20,-,-,-,-,-,-,"2,06","3,84","2,62","2,98","0,77","2,44",-,-,-,-,-,-,-,-,"0,49","0,59","0,57","0,51","1,48","4,73","2,65"
14-3 21:25,-,-,-,-,-,-,"0,90","2,18","0,82","5,08","0,78","0,59",-,-,-,-,-,"2,38","1,47","7,49","0,52","0,75","0,54","0,60","0,79","2,84","0,66"
14-3 21:30,-,-,-,-,-,-,"0,88","2,65","0,59","0,67","0,57","0,69","1,59","2,54","0,64","0,56","0,76","2,41","1,46","7,49","0,48","0,48","0,51","0,52","1,24","3,26","0,55"
14-3 21:35,"2,18","0,35","0,44","1,92","0,67","1,86",-,-,-,-,-,-,"1,62","2,58","0,63","0,57","0,74","2,35","1,56","11,72","0,63","0,53","0,54","0,56","1,15","3,33","0,57"
14-3 21:40,"3,68","1,34","0,40","4,40","0,43","1,47","0,91","2,15","0,72","0,74","0,79","0,59","2,12","2,50","0,63","0,51","0,65","2,35","1,84","8,22","0,75","0,69","0,63","0,51","0,96","3,36","0,58"
14-3 21:45,"2,96","0,43","0,44","1,70","0,43","1,30","0,90","2,18","0,77","3,05","0,80","0,63","1,57","2,53","0,66","0,51","1,34","2,54",-,-,-,-,-,-,-,-,-
14-3 21:50,"2,48","0,30","0,34","2,03","0,41","1,69","0,91","2,53","0,65","3,07","0,71","0,49",-,-,-,-,-,-,"1,39","8,45","0,50","0,64","0,45","0,47","1,31","3,23","0,56"
14-3 21:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,58","8,22","0,44","0,45","0,49","0,47","1,67","3,08","0,54"
