time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
18-3 16:00,"2,11","0,52","0,42","1,61","0,41","1,37","0,94","1,81","0,81","4,36","0,66","0,51","1,50","2,52","0,61","0,57","1,20","2,45","1,46","9,72","0,48","0,55","0,56","0,51","0,91","3,33","0,56"
18-3 16:05,"3,20","1,13","0,38","4,25","0,60","1,33","0,89","2,19","0,74","2,90","0,71","0,54","1,35","1,66","0,58","0,55","0,64","2,79","1,16","8,14","0,54","0,69","0,62","0,52","0,94","3,03","0,64"
18-3 16:10,"2,25","0,51","0,36","1,40","0,41","1,76","2,72","3,70","0,72","2,90","0,75","1,08","1,33","0,61","0,94","0,51","0,94","2,31","1,57","8,05","0,79","0,56","0,67","0,70","0,98","3,39","0,70"
18-3 16:15,"3,59","0,62","0,54","2,04","0,54","1,77","0,89","2,52","0,70","0,73","0,81","0,62","1,33","2,58","1,72","0,67","1,02","2,34","1,71","8,10","0,59","0,48","0,50","0,50","0,84","3,13","0,52"
18-3 16:20,"2,28","0,95","0,68","2,19","0,74","1,75","0,87","2,31","0,75","2,90","0,72","0,56","1,52","1,69","0,83","1,69","1,90","3,06","2,47","9,33","0,98","0,67","0,65","0,59","0,95","3,52","0,66"
18-3 16:25,"2,90","0,35","0,38","2,02","0,42","1,39","0,84","2,33","0,59","3,02","0,68","0,56","1,42","0,67","0,53","0,51","1,35","2,14","1,66","7,79","0,55","0,55","0,65","0,53","1,69","3,29","0,65"
18-3 16:30,"1,95","0,57","1,01","1,68","0,53","1,42","0,87","2,45","1,04","3,00","0,72","0,61","1,53","0,92","0,68","0,84","0,97","2,46","1,60","8,05","0,66","0,48","0,52","0,50","0,79","3,21","0,88"
18-3 16:35,"1,71","0,47","0,37","1,61","0,65","1,04","0,86","2,24","0,82","2,97","0,67","0,58","1,29","2,68","0,58","0,51","0,73","2,45","1,67","8,58","0,59","0,52","0,52","0,61","1,19","3,04","0,56"
18-3 16:40,"2,25","0,28","0,58","1,60","0,39","1,43","1,15","2,11","0,69","2,93","0,76","0,51","1,21","0,61","0,71","0,54","0,92","2,44","5,44","8,67","0,66","0,64","0,68","0,63","1,32","3,43","0,67"
18-3 16:45,"2,85","0,32","0,43","1,70","0,43","1,36","0,85","2,11","0,90","2,86","0,70","0,67","1,21","1,59","0,67","0,50","0,71","1,84","1,62","7,83","0,62","0,48","0,58","0,51","0,87","2,99","0,54"
18-3 16:50,"5,21","0,32","0,42","2,37","2,05","2,72","0,88","2,74","2,04","2,95","0,79","0,59","1,54","1,67","0,57","0,51","0,62","2,00","1,43","8,72","0,47","0,54","0,92","1,01","1,17","3,64","0,95"
18-3 16:55,"2,40","0,42","0,38","1,76","0,41","1,45","0,94","2,82","0,90","2,95","0,67","0,49","1,21","0,59","0,54","0,55","0,62","2,35","1,48","7,91","0,48","0,58","0,56","0,76","1,41","3,12","0,64"
18-3 17:00,"3,55","0,36","0,42","1,37","0,41","1,42","0,77","1,85","0,73","3,02","0,68","1,14","1,47","2,53","0,69","0,59","0,63","2,74","1,26","8,02","0,49","0,45","0,50","0,56","5,14","3,41","0,52"
18-3 17:05,"2,71","0,54","0,38","1,36","0,62","1,84","0,84","2,02","0,86","3,26","0,69","0,63","1,19","1,66","0,61","0,55","0,97","2,71","1,63","7,96","0,56","0,58","0,62","0,55","1,42","3,21","0,66"
18-3 17:10,"2,30","0,34","0,37","3,31","0,42","1,39","0,81","4,02","0,85","3,95","1,72","0,61","1,33","2,60","0,64","0,56","1,07","1,95","3,44","8,32","0,49","0,61","0,56","0,65","3,17","3,44","0,52"
18-3 17:15,"2,23","0,39","0,41","1,84","0,41","1,47","0,82","2,11","0,63","2,97","0,72","0,91","1,05","2,51","0,63","0,59","2,65","2,20","1,43","8,90","0,48","0,48","0,48","0,54","1,77","2,67","0,57"
18-3 17:20,"2,55","0,57","0,40","1,69","0,62","1,58","0,88","2,14","0,89","2,93","0,71","0,56","1,26","1,65","0,59","0,53","1,04","2,50","1,98","8,51","0,60","0,63","0,51","0,50","1,08","3,67","0,54"
18-3 17:25,"2,23","1,15","1,09","2,41","1,33","2,22","1,48","2,82","1,63","3,73","0,69","1,54","1,39","0,56","0,57","0,56","0,63","2,08","1,65","8,14","0,50","0,49","0,52","0,60","1,17","2,97","0,60"
18-3 17:30,"2,59","0,39","0,37","1,69","0,39","1,53","0,82","1,93","0,99","2,92","0,71","0,75","2,22","2,88","0,69","1,66","1,07","3,48","2,76","8,57","2,22","2,41","2,19","2,45","2,61","5,57","2,47"
18-3 17:35,"2,17","0,52","0,40","5,04","0,55","1,74","0,83","2,15","0,82","2,90","0,73","0,51","1,31","1,65","0,65","0,54","1,07","2,10","1,50","8,37","0,51","0,61","0,54","0,56","1,26","3,12","0,56"
18-3 17:40,"2,12","0,48","0,38","1,55","0,40","1,44","0,87","3,88","1,52","2,90","0,65","0,54","1,16","2,50","0,53","0,54","0,58","2,54","1,58","8,21","0,47","0,55","0,58","0,57","1,37","3,44","0,65"
18-3 17:45,"2,20","1,16","1,14","3,38","1,31","2,24","0,78","2,06","0,67","3,06","0,63","0,56","1,24","2,52","0,59","0,55","0,76","2,24","1,36","8,25","0,54","0,47","0,49","0,44","1,02","3,68","0,53"
18-3 17:50,"1,92","1,82","1,88","4,38","2,24","3,27","2,19","3,61","3,62","5,32","0,81","2,34","1,57","3,74","0,61","2,45","2,50","4,31","3,30","7,67","1,45","2,25","2,19","1,52","2,41","4,62","2,53"
18-3 17:55,"2,22","1,23","1,13","2,34","1,27","1,93","1,56","3,19","1,54","3,75","0,68","1,43","1,32","2,81","0,51","2,22","2,62","3,79","4,70","8,58","2,34","2,59","2,66","2,45","2,59","5,56","2,52"
18-3 18:00,"2,21","0,36","0,40","1,79","0,39","1,32","0,94","2,33","0,61","3,09","0,75","0,47","1,41","2,62","2,00","0,54","0,77","2,65","1,37","8,37","0,48","0,47","0,49","0,55","0,94","3,91","0,57"
18-3 18:05,"2,59","0,51","0,39","2,24","0,54","1,25","0,91","2,35","0,71","2,92","0,75","0,53","1,29","2,57","0,67","0,59","0,74","2,36","1,80","8,06","0,57","0,67","0,58","0,54","0,92","3,23","0,62"
18-3 18:10,"2,07","0,36","0,36","1,59","0,38","1,69","0,89","2,33","0,72","2,86","0,68","0,59","1,27","2,52","0,52","0,51","0,90","2,70","1,45","9,27","0,61","0,57","0,63","0,62","1,28","3,48","0,60"
18-3 18:15,"2,27","0,40","0,59","1,51","0,48","1,80","0,88","2,15","0,82","2,95","0,62","0,52","1,24","1,62","0,54","0,50","0,71","2,19","1,82","8,29","0,46","0,45","0,46","0,48","1,79","3,22","0,55"
18-3 18:20,"2,11","0,35","0,37","1,62","0,92","1,31","1,07","2,09","1,03","3,19","0,82","0,55","1,43","1,60","0,60","0,59","0,66","2,46","1,37","8,16","0,72","0,59","0,68","0,66","2,27","3,40","0,55"
18-3 18:25,"2,20","0,45","0,37","1,50","0,38","1,22","4,29","1,95","0,57","3,08","0,78","0,56","1,29","2,52","0,57","0,51","0,54","1,75","1,62","8,21","2,87","0,53","0,55","0,51","1,40","2,98","0,62"
