time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
17-3 3:20,"2,18","0,29","0,29","1,98","0,41","1,28","0,85","2,27","0,66","2,87","0,61","0,49","1,30","0,61","0,54","0,42","1,23","2,10",-,-,-,-,-,-,-,-,-
17-3 3:25,-,-,-,-,-,-,-,"2,06","0,52","4,13","0,72","0,46",-,-,-,-,-,-,"1,48","8,64","0,42","0,49","0,47","0,49","1,28","3,69","0,63"
17-3 3:30,-,-,-,-,-,-,"0,98","2,15","0,45","0,58","0,88","0,46","1,43","0,62","0,51","0,39","0,62","2,33","1,39","8,10","0,44","0,37","0,39","0,46","1,41","3,64","0,45"
17-3 3:35,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,86","0,56","0,39","0,67","2,17",-,-,-,"0,41","0,44","0,43","0,84","3,07","0,50"
17-3 3:40,"1,88","0,66","0,37","1,66","0,38","1,21",-,-,-,-,-,-,-,"2,53","0,50","0,45","0,65","2,39","1,19","7,27","0,64","0,43","0,46","0,43","0,79","3,54","0,59"
17-3 3:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17-3 3:50,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,56","0,69","0,50","0,60","2,54",-,-,-,-,-,-,-,-,-
17-3 3:55,"2,29","0,34","0,26","1,65","0,35","1,25","0,50","2,37","1,23","2,89","0,67","0,49","1,22",-,-,-,-,-,"1,42","7,72","0,43","0,46","0,46","0,44","1,46","3,30","0,46"
17-3 4:00,"2,08","0,42","0,26","1,70","0,39","1,24","0,88",-,-,-,-,-,"1,22","2,53","0,51","0,46","0,57","2,52","1,45","7,88",-,-,-,-,-,-,-
17-3 4:05,"2,03","0,34","0,27","1,61","0,48","1,15","0,92","2,22","0,78","2,89","0,69","0,49","1,33","0,74","0,55","0,42","0,64","2,28",-,-,"0,44","0,61","0,54","0,51","1,33","3,34","0,63"
17-3 4:10,"2,31","0,32","0,28","1,52","0,29","1,35","0,85","2,38","0,61","2,90","0,72","0,45","1,30","0,50","0,58","0,44","0,61","2,13","2,56","8,34","0,54","0,65","0,58","0,47","1,42",-,-
17-3 4:15,"2,23","0,28","0,33","1,53","0,31","1,53",-,-,-,-,-,-,-,"2,51","0,48","0,36","0,54","2,27","1,45","7,77","0,43",-,-,-,-,-,-
17-3 4:20,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,74","0,54","0,66","0,96","2,21","1,32","7,09","0,35","0,47","0,47","0,41","1,48","3,10","0,46"
17-3 4:25,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,63","0,48","0,44","0,55","2,22","1,44","7,57","0,49","0,51","0,45","0,51","1,50","2,93","0,42"
17-3 4:30,"2,25","0,29","0,29","1,59","0,29","1,35",-,-,-,-,-,-,-,"2,80","0,53","0,54","0,59","2,70","1,38","8,31","0,47","0,41","0,44","0,54","1,59",-,-
17-3 4:35,-,-,-,-,-,-,-,"3,59","2,39","2,39","0,76","2,58","1,27","2,56","0,53","2,48","2,78","4,14",-,-,-,"0,41","0,40","0,47","1,48","3,04","0,45"
17-3 4:40,"2,08","0,32","0,37","1,91","0,33","1,59",-,-,-,-,-,-,-,-,-,-,-,-,"3,52","9,66","2,57","2,70","2,43","2,62","2,79","4,55","1,46"
17-3 4:45,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,76","0,56","1,39","1,55","2,96",-,-,-,-,-,-,-,-,-
17-3 4:50,"1,73","0,29","0,31","1,85","0,75","1,55",-,-,-,-,-,-,"1,60","0,82","0,62","0,53","0,65","2,46",-,-,-,-,-,-,-,"3,74","0,49"
17-3 4:55,"2,55","0,30","0,31","1,20","0,33","1,18","0,87",-,-,-,-,-,-,-,-,-,-,-,"1,55","8,41","0,44","0,47","0,43","0,50","1,45","3,20","0,54"
