time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
22-3 5:00,"1,94","0,46","0,36","1,76","0,29","1,13","0,87","2,33","0,54","0,59","0,63","0,49","1,31","2,65","0,49","0,42","0,56","1,89","1,29","8,04","0,42","0,42","0,55","0,42","1,43","3,44","0,44"
22-3 5:05,"1,80","0,28","0,29","1,53","0,34","1,05","0,91","2,29","0,66","3,93","0,74","0,48","1,40","0,61","0,54","0,41","1,12","2,45","1,41","8,19","0,42","0,56","0,58","0,47","1,39","3,25","0,51"
22-3 5:10,"2,00","0,24","0,27","1,56","0,31","1,02","0,86","1,90","0,56","2,89","0,69","0,48","1,29","0,48","0,45","0,44","0,53","2,38","1,38","8,08","0,48","0,51","0,49","0,45","1,18","3,30","0,54"
22-3 5:15,"2,06","0,30","0,30","1,48","0,29","1,26","0,93","2,02","0,66","2,84","0,69","0,52","1,29","2,51","0,53","0,44","0,60","2,13","1,33","8,46","0,45","0,40","0,40","0,48","1,49","3,50","0,47"
22-3 5:20,"1,80","0,31","0,27","1,71","0,60","1,69","1,39","2,16","0,61","2,97","0,68","0,49","1,27","1,72","0,56","0,46","0,87","2,49","1,22","8,09","0,41","0,46","0,46","0,40","1,46","3,45","0,46"
22-3 5:25,"1,98","0,96","1,05","2,55","1,23","2,44","1,69","3,11","1,40","3,70","0,68","1,50","1,30","4,89","0,46","2,31","2,48","3,80","2,37","8,55","1,38","1,55","1,41","1,37","1,99","4,24","1,44"
22-3 5:30,"1,98","0,24","0,30","1,60","0,32","1,28","0,88","1,95","0,57","2,91","0,64","0,49","1,61","2,57","0,49","0,47","0,48","2,59","1,31","8,18","0,51","0,47","0,45","0,47","1,68","2,77","0,60"
22-3 5:35,"1,83","0,28","0,36","1,70","0,35","0,92","0,89","2,50","0,62","2,92","0,69","0,47","1,23","2,56","0,50","0,40","0,58","2,27","1,15","7,92","0,41","0,52","0,51","0,44","1,44","3,17","0,50"
22-3 5:40,"1,93","0,27","0,29","2,43","0,29","1,26","0,86","2,96","0,57","2,22","0,71","0,52","1,32","0,58","0,44","0,48","0,77","3,06","1,78","7,73","0,44","0,41","0,42","0,46","1,41","3,27","0,48"
22-3 5:45,"2,15","0,28","0,33","1,45","0,32","1,35","0,90","1,85","0,45","2,93","0,73","0,55","2,31","1,53","0,53","0,45","0,71","2,11","1,30","7,96","0,40","0,42","0,48","0,43","1,47","3,46","0,45"
