time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 13:00,"2,16","0,70","0,64","1,60","0,61","1,44","0,80","2,51","1,00","2,91","0,80","0,66","1,37","2,49","0,88","0,79","1,36","2,72","1,95","7,79","0,70","0,75","0,79","0,84","0,82","3,70","0,78"
21-3 13:05,"1,99","0,72","0,63","1,85","0,69","1,87","0,93","2,11","0,89","3,11","0,88","0,67","1,57","0,94","0,78","0,77","0,87","3,01","1,54","8,91","0,71","0,85","0,81","0,81","1,38","4,14","0,83"
21-3 13:10,"2,51","0,56","0,59","1,56","0,78","1,89","0,92","4,28","1,16","2,89","0,74","0,59","1,66","2,55","0,85","0,74","1,11","2,52","2,02","7,69","0,74","0,81","0,78","0,81","0,91","3,53","0,90"
21-3 13:15,"2,21","0,68","0,63","1,25","0,60","1,70","0,80","2,41","1,01","3,01","0,67","0,58","1,41","1,67","0,80","0,78","0,90","2,60","2,12","7,95","0,71","0,65","0,69","0,77","0,86","3,53","0,75"
21-3 13:20,"4,52","2,60","0,73","1,97","0,78","1,37","0,90","2,12","0,91","2,92","0,86","0,62","1,40","3,72","0,90","0,76","0,57","3,09","1,69","11,50","0,88","0,82","0,72","0,73","0,98","3,15","0,79"
21-3 13:25,"2,41","0,57","0,68","1,68","0,64","1,52","0,97","2,40","0,88","3,62","0,72","0,58","1,18","0,70","0,78","0,77","1,15","2,22","1,68","7,95","0,74","0,73","0,97","0,89","1,06","3,66","0,84"
21-3 13:30,"2,12","0,70","0,57","1,83","0,66","1,74","1,09","2,79","1,31","5,42","0,75","1,07","1,37","2,52","0,89","0,74","1,19","2,81","1,60","8,13","0,70","0,67","0,68","0,70","1,36","3,36","0,77"
21-3 13:35,"2,50","0,70","0,63","2,59","0,80","1,91","0,90","2,37","0,89","2,95","0,72","0,61","1,45","2,55","0,90","0,80","1,21","2,33","1,46","7,77","0,81","0,90","0,86","0,79","1,17","3,06","0,87"
21-3 13:40,"2,28","0,66","0,63","1,66","3,82","1,53","0,85","2,32","1,05","2,96","0,68","0,56","1,68","0,82","0,87","0,77","1,41","2,44","1,74","7,94","0,85","0,82","0,82","0,84","0,96","3,59","0,94"
21-3 13:45,"3,33","0,69","0,62","1,78","0,61","1,78",-,-,-,-,-,"1,16","1,77","4,89","1,01","0,71","1,19","2,77","1,53","9,75","0,74","0,74","0,72","0,76","0,83","3,26","0,82"
21-3 13:50,"1,80","0,69","0,63","2,21","0,88","1,38","1,02","2,03","0,96","3,04","0,77","0,62","1,13","1,73","0,84","0,77","0,88","2,44","1,65","7,79","0,71","0,88","0,80","0,79","1,38","4,04","0,86"
21-3 13:55,"2,03","0,84","0,77","2,55","0,81","2,39","2,72","2,05","1,24","2,90","0,69","0,63","1,48","0,98","0,85","0,74","1,13","2,80","1,86","8,02","0,72","0,73","0,77","0,81","1,32","3,21","2,76"
