time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
22-3 13:20,"1,76","0,30","0,26","1,90","0,56","1,80","1,05","2,82","1,72","3,86","0,82","1,46","1,29","2,86","0,58","1,44","1,91","3,14","3,77","9,88","2,32","1,94","1,39","1,35","1,90","4,21","1,57"
22-3 13:25,"2,02","0,29","0,27","1,52","0,30","1,18","0,83","2,30","0,64","2,93","0,63","0,50","1,18","2,50","0,54","0,47","0,63","2,11","1,45","7,75","0,38","0,48","0,43","0,41","1,03","3,22","0,61"
22-3 13:30,"2,02","0,35","0,72","1,60","0,28","1,35","0,87","2,06","0,73","2,95","0,64","0,51","1,31","1,80","0,46","0,44","0,73","2,37","1,55","8,24","0,39","0,38","0,39","0,40","1,34","3,38","0,54"
22-3 13:35,"2,82","0,30","0,32","1,57","0,36","1,30","0,81","2,07","0,70","2,99","0,77","0,51","1,29","1,64","0,56","0,41","0,65","2,33","1,51","7,75","0,39","0,56","0,41","0,40","1,06","3,44","0,52"
22-3 13:40,"2,10","0,29","0,31","1,63","0,37","1,31","1,00","2,32","0,60","2,91","0,74","0,44","1,37","2,53","0,47","0,40","0,60","2,24","2,43","8,19","0,46","0,44","0,41","0,45","1,32","3,09","0,50"
22-3 13:45,"2,38","0,32","0,29","1,84","0,32","1,26","0,85","2,07","0,75","4,92","0,61","0,54","1,17","1,64","0,49","0,52","0,68","2,36","1,18","8,65","0,43","0,35","0,43","0,39","1,41","3,20","0,46"
22-3 13:50,"2,10","0,19","0,32","1,69","0,50","1,55","0,91","1,90","0,56","2,95","0,62","0,63","1,24","1,70","0,57","0,55","0,88","2,54","1,17","7,89","0,34","0,56","0,41","0,39","1,20","3,32","0,46"
22-3 13:55,"1,94","0,42","0,27","1,30","0,34","1,30","0,88","2,35","0,60","2,96","0,65","0,51","1,21","2,48","0,52","0,44","0,75","2,23","1,23","8,13","0,45","0,44","0,54","0,40","1,03","3,18","0,49"
22-3 14:00,"2,45","0,27","0,31","1,56","0,39","1,66","0,93","2,15","0,76","2,89","0,76","0,50","1,60","2,55","0,55","0,44","0,72","2,45","1,21","8,25","0,52","0,39","0,56","0,53","1,29","3,48","1,39"
22-3 14:05,"1,93","0,31","0,31","2,48","0,89","1,22","1,13","2,39","1,04","2,96","0,67","0,47","1,28","2,58","0,54","0,50","0,53","2,46","1,22","8,82","2,66","0,43","0,40","0,43","1,24","2,80","0,48"
22-3 14:10,"2,14","0,28","0,32","1,40","0,33","1,28","0,82","1,86","0,84","2,94","0,76","0,45","1,32","2,55","0,48","0,46","0,54","1,81","1,75","8,14","0,81","0,55","0,60","0,47","1,32","3,92","0,47"
22-3 14:15,"2,13","0,38","0,28","1,56","0,39","1,46","2,66","2,42","0,66","2,78","0,61","0,55","1,22","2,58","0,44","0,39","0,55","2,08","1,32","8,28","0,75","0,40","0,49","0,46","1,70","3,94","0,60"
22-3 14:20,"2,00","0,31","0,29","1,74","0,49","1,27","0,91","2,25","0,62","2,92","0,74","0,47","1,34","1,63","0,59","0,43","0,70","2,32","1,34","7,66","0,37","0,51","0,41","0,48","1,00","3,11","0,50"
22-3 14:25,"1,83","0,87","0,42","1,44","0,36","1,52","0,79","2,56","0,50","2,86","0,66","0,48","1,21","2,54","0,51","0,42","0,58","2,52","1,42","8,36","0,58","0,44","0,49","0,42","0,92","3,04","0,49"
22-3 14:30,"2,11","0,31","0,32","1,66","0,31","1,48","0,83","2,11","0,76","2,94","0,69","0,51","1,72","1,98","0,49","0,52","0,81","2,27","1,26","8,03","0,41","0,43","0,49","0,40","0,85","3,83","0,60"
22-3 14:35,-,-,-,-,-,-,-,"2,03","0,75","2,95","0,68","0,48","1,17","2,55","0,46","0,41","0,55","2,24","1,42","7,99","0,37","0,50","0,44","0,40","1,18","3,46","0,48"
22-3 14:40,"1,85","0,41","0,38","1,66","0,40","1,22","1,06","2,41","0,77","2,91","0,66","0,49","1,24","2,55","0,58","0,52","0,51","2,46","1,09","8,91","0,36","0,38","0,37","0,36","0,99","3,20","0,51"
22-3 14:45,"2,05","0,96","1,06","2,49","1,22","3,46","1,84","3,60","2,50","4,48","0,67","2,33","1,34","3,47","0,48","1,26","1,90","2,97","2,39","8,43","0,47","0,47","0,49","0,38","1,45","3,33","0,43"
22-3 14:50,"2,44","0,48","0,32","1,85","0,60","1,31","0,79","1,78","0,75","2,95","0,66","0,52","0,98","2,53","0,56","0,54","0,51","2,41","1,24","7,81","1,46","2,07","1,54","1,38","2,04","4,51","1,55"
22-3 14:55,"1,84","0,37","0,34","1,60","0,37","1,38","0,82","2,41","0,64","2,44","0,66","0,49","1,20","1,09","0,49","0,53","0,56","3,49","1,49","7,90","0,46","0,51","0,45","0,47","1,62","3,29","0,53"
