time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
17-3 16:20,-,-,-,-,-,-,"1,02","1,81","0,72","3,99","0,74","0,51",-,-,-,-,-,"2,06","1,52","8,44","0,70","0,60","0,62","0,53","1,38","3,30","0,66"
17-3 16:25,-,-,-,-,-,-,-,"2,24","0,76","1,78","0,86","0,57","1,27",-,-,-,-,-,"1,92","7,99","0,56","0,59","0,60","0,62","1,18","3,18","0,61"
17-3 16:30,"3,21","0,39","0,46","1,61","0,36","1,20",-,-,-,-,-,-,-,"0,71","0,68","0,61","0,56","2,33",-,-,-,-,-,-,-,-,-
17-3 16:35,-,-,-,-,-,-,"0,85","1,96","0,72","2,84","0,80","0,60","1,25","2,49","0,59","0,52","0,66","2,32","1,55","7,94","0,76","0,50","0,56","0,54",-,-,-
17-3 16:40,"2,15","0,41","0,58","1,42","0,43","1,61",-,-,-,-,-,-,-,-,-,-,-,"2,43","1,39","8,24","0,59","0,71","0,56","0,67","1,23","3,33","0,66"
17-3 16:45,-,-,-,-,-,-,-,"1,79","0,62","2,97","0,68","0,58","1,27","0,69","0,60","0,65","0,62","2,38","1,47","7,74","0,66","0,54","0,54","0,50","0,85","3,64","0,54"
17-3 16:50,"4,42","0,49","0,41","1,62","0,84","1,64","0,84","2,03","0,87","2,87","0,73","0,53",-,-,-,-,-,-,-,-,-,-,-,-,"1,52","3,47","0,55"
17-3 16:55,-,-,-,-,-,-,"0,83","2,22","0,61","1,54","0,65","0,57","1,29",-,-,-,-,-,-,-,-,-,-,-,-,-,-
17-3 17:00,"2,93","0,69","0,66","1,32","0,63","1,69",-,-,-,-,-,"0,61","1,26","2,58","0,71","1,22","1,63","2,82","1,91","7,89","0,69","0,72",-,-,-,-,-
17-3 17:05,-,-,-,-,-,-,"1,07","2,09","0,93","2,94","1,31","0,60","1,27","2,75","0,70","0,70","0,73","2,64","1,72","8,87","0,67","0,74","0,74","0,68","0,93","3,85","0,80"
17-3 17:10,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,62","0,54","0,63","0,67","2,09","1,58","8,42","0,54","0,53","0,48","0,55","1,16","3,16","0,71"
17-3 17:15,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,64","0,55","0,53","0,88","2,50","1,75","8,42",-,-,-,-,-,-,-
17-3 17:20,"3,17","1,77","2,51","1,75","0,94","1,94",-,-,-,-,-,-,"1,66","2,53","0,65","0,59","0,59","2,41",-,-,"0,49","0,49","0,52","2,40","0,79","3,21","1,12"
17-3 17:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,03","1,76","7,34","0,55","0,52","0,59","0,83",-,-,-
