time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
14-3 2:50,"2,29","0,32","0,33","2,13","0,36","1,74","0,93","1,93","0,83","2,94","0,75","0,65","1,28","2,60","0,48","0,42","0,60","2,51","1,62","8,31","1,44","1,65","1,29","1,34","2,03","4,69","1,52"
14-3 2:55,"2,32","0,29","0,29","1,82","0,35","1,28","1,13","5,86","0,67","2,96","0,67","0,51",-,"2,57","0,53","0,50","0,72","2,52","1,32","7,69","0,41","0,37","0,42","0,36","1,39",-,-
14-3 3:00,-,-,-,-,-,-,"1,00","2,13","0,67","3,01","0,74","0,52","1,37",-,-,-,-,-,"1,52","8,06","0,37","0,41","0,43","0,43",-,-,-
14-3 3:05,"2,42","0,38","0,34","2,20","0,46","1,45","0,25","6,69","0,68","5,12","0,79","0,54","1,53","0,68","0,54","0,51","0,61",-,-,-,"0,56","0,63","0,58","0,53","1,63","3,16","0,68"
14-3 3:10,-,-,-,-,-,-,"1,35","5,81","0,67","2,93","0,75","0,40",-,-,-,-,-,"1,90","1,27","8,47","0,61","0,46","0,50","0,62","1,53","3,21","0,60"
14-3 3:15,"2,37","0,33","0,31","1,43","0,30","1,19",-,-,-,-,-,-,"1,98","2,52","0,51","0,41","0,60","2,24","1,31","9,03",-,-,-,-,"1,71","3,12","0,48"
14-3 3:20,"2,44","0,31","0,28","1,55","0,51","1,62","1,09","1,95","0,46","3,06","0,79","0,57","1,37",-,-,-,-,-,-,-,"0,36","0,40","0,42","0,39","0,84","3,16","0,46"
14-3 3:25,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,66","0,50","0,47","0,61","2,00","1,37","8,61","0,37","0,35","0,51","0,45","0,86","3,71","0,46"
14-3 3:30,"2,80","0,32","0,27","1,63","0,28","1,37",-,-,-,-,-,-,-,"2,56","0,52","0,45","0,59","2,53","1,30","8,36","0,54","0,53","0,47","0,44","1,75",-,-
14-3 3:35,"2,24","0,28","0,34","1,47","0,32","1,76",-,-,-,-,-,-,-,"1,68","0,52","0,46","1,06","1,75",-,-,-,-,-,-,-,"3,34","0,50"
14-3 3:40,"2,33","0,35","0,28","1,73","0,39","1,13","0,93","2,33","1,33","3,01","0,71","0,56","1,26","2,54","0,50","0,46","0,55","2,36","1,31","6,92","0,47","0,50","0,47","0,44","0,87","2,96","0,48"
14-3 3:45,"2,93","0,25","0,29","1,42","0,28","1,29","0,98","2,26","0,73","3,28","0,77","0,52","1,28","2,66","0,57","0,43","1,21","2,13","1,33","8,32","0,57","1,00","0,50","0,43","1,55",-,-
14-3 3:50,"2,30","0,31","0,30","1,69","0,50","2,66","0,83","1,98","0,44","2,89","0,85","0,49","1,07","2,64","0,53","0,50","0,92","1,98",-,-,"0,49","0,54","0,50","0,54","1,32","3,10","0,59"
14-3 3:55,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,76","0,49","0,46","0,58","2,30","1,63","8,38","0,43","0,55","0,50","0,52","1,49","3,69","0,53"
14-3 4:00,"2,36","0,34","0,30","1,53","0,30","1,43","0,97","2,55","0,45","3,08","0,61","0,59","1,34","2,54","0,55","0,41","0,58","2,16",-,-,-,-,-,-,-,-,-
14-3 4:05,"2,30","0,32","0,33","2,33","0,58","2,65",-,"2,09","0,59","3,10","0,72","0,56","1,85","2,59","0,59","0,40","0,65","2,31",-,-,-,-,-,-,-,-,-
14-3 4:10,"2,35","0,39","0,34","1,87","0,35","1,47","1,11","3,02","0,70","3,09","0,74","0,45","1,30",-,-,-,-,-,"1,46","8,48","0,71","0,70","0,60","0,53","1,14","4,41","0,80"
14-3 4:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,26","7,42","0,41",-,-,-,-,-,-
14-3 4:20,-,-,-,-,-,-,-,"2,46","0,57","3,08","0,71","0,59","0,80",-,-,-,-,-,-,-,-,"0,50","0,54","0,52","1,55","3,54","0,54"
14-3 4:25,"2,19","0,30","0,32","1,77","0,32","1,00","0,95","2,30","0,76","3,00","0,65","0,54",-,-,-,-,-,-,"1,32","7,98","0,47","0,40","0,50","0,46","1,55","2,85","0,52"
