time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
17-3 13:20,-,-,-,-,-,-,"0,90","2,19","0,81","2,92","0,69","0,62","1,35","2,63","0,67","0,64","0,92",-,-,-,"0,47","0,51","0,54","0,48","1,36","3,73","0,59"
17-3 13:25,-,-,-,-,-,-,"0,94","2,00","0,66","3,16","0,79","0,59","1,47",-,-,-,-,"2,58","1,65","8,75","0,57","0,56","0,65","0,66",-,-,-
17-3 13:30,"3,76","0,36","0,44","2,20","0,41","1,24","1,05","1,90","0,79","2,92","0,77","0,65","1,50","2,45","0,58","0,59","0,56","2,73",-,-,-,-,-,-,-,-,-
17-3 13:35,-,-,-,-,-,-,-,-,-,-,-,"0,60","1,59","2,59","0,62","0,58","0,66","2,40","1,43","8,66","0,71","0,52","0,54","0,50",-,-,-
17-3 13:40,"2,47","1,66","2,01","3,03","2,18","3,33","1,95",-,-,-,"0,69","0,47","1,20","2,48","0,50","0,49","0,98","2,64","1,63","8,61","0,56","0,65","0,64","0,99",-,-,-
17-3 13:45,"3,93","0,59","0,38","1,68","0,38","1,81","0,80","2,11","0,81","2,89","0,76","0,64",-,"2,31","0,67","2,37","2,85","4,00","1,42","8,81",-,-,-,-,-,-,-
17-3 13:50,-,-,-,-,-,-,"0,88","2,19","0,73","2,94","0,64","0,50","1,68","2,49","0,59","0,59","0,82",-,-,-,"0,44","0,51","0,50","0,54","1,07","3,22","0,55"
17-3 13:55,-,-,-,-,-,-,"0,96","1,90","0,75","5,06","0,63","0,56",-,-,-,-,-,-,"1,46","7,11","0,45","0,47","0,55","0,48","0,81","3,03","0,54"
17-3 14:00,"4,38","0,44","0,36","1,67","0,39","1,54",-,-,-,-,-,-,"2,20","2,54","0,58","0,67","0,63","2,63","1,55","8,71","0,51","0,58","0,66","0,53","1,30","3,48","0,62"
17-3 14:05,-,-,-,-,-,-,"1,82","2,08","0,76","3,15","0,73","0,56","1,57","2,55","0,71","0,51","0,69","2,51","1,66","11,32","0,73","0,52","0,55","0,51","1,42","3,18","0,54"
17-3 14:10,"2,25","0,35","0,37","1,49","0,39","1,27","0,88","2,32","0,79","2,91","0,60","0,49",-,-,-,-,-,-,"1,12","8,31","0,49","0,45","0,55","0,50","2,04","3,40","0,64"
17-3 14:15,"2,51","1,10","0,42","1,71","0,45","1,33",-,-,-,-,-,-,"2,21","1,57","0,61","0,51","0,94","2,34","1,47","8,09","0,49","0,50","0,57","0,50",-,-,-
17-3 14:20,-,-,-,-,-,-,"0,96","2,37","0,68","2,95","0,72","0,57","4,59","2,54","0,63","0,57","0,60",-,-,-,-,-,-,-,-,-,-
17-3 14:25,"2,20","0,49","0,41","1,82","0,38","1,35","1,81","1,88","0,69","2,87","0,76","0,52",-,-,-,-,-,-,"1,56","7,65","0,51","0,60","0,48","0,64","2,28",-,-
17-3 14:30,-,-,-,-,-,-,"0,82","2,18","0,86","2,82","0,62","0,56","1,62","1,64","0,96","0,90","1,07","2,17",-,-,-,-,-,-,"1,45","2,99","0,78"
17-3 14:35,"2,42","0,56","0,46","4,69","0,75","1,30","0,87","2,28","0,68","2,93","0,59","0,61","1,44","1,65","0,58","0,58","0,91","2,55","1,74","7,70","1,13","0,53","0,52","0,60","1,61","3,60","0,53"
17-3 14:40,"2,43","0,42","0,39","1,93","1,13","1,94","0,84","1,88","1,27","2,95","0,67","0,54","1,44","2,53","0,65","0,54","0,87","2,70",-,-,-,-,-,-,"0,91","3,29","0,66"
17-3 14:45,"3,32","0,69","0,38","1,77","0,61","1,66",-,-,-,-,-,-,"1,25","2,55","0,55","0,47","4,66","2,60","1,80","8,29","0,48","0,50","0,59","0,49","1,43","4,07","0,70"
17-3 14:50,-,-,-,-,-,-,"1,02","2,26","0,70","4,93","0,69","0,69","1,52","2,50","0,65","4,74","4,74",-,"1,69","7,74","0,69","0,84","0,83","0,75",-,-,-
17-3 14:55,-,-,-,-,-,-,"0,86","2,34","1,31","2,81","2,07","0,62",-,-,-,-,-,"2,01","1,59","8,55","0,47","0,46","0,53","0,50","0,95","3,57","0,61"
