time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 23:20,"1,90","0,33","0,30","1,80","0,67","1,25","0,91","2,30","0,66","1,77","0,68","0,58","1,79","1,62","0,63","0,49","0,76","2,28","1,27","7,55","0,37","0,45","0,47","0,43","1,55","2,95","0,52"
12-3 23:25,"2,01","0,28","0,82","1,61","0,34","1,33","1,07","4,13","0,68","2,90","0,65","0,45","1,26","0,56","0,51","0,39","1,49","2,24","1,38","8,10","0,42","0,41","0,43","0,42","1,64","3,36","0,58"
12-3 23:30,"2,71","0,29","0,30","1,84","0,28","1,26","0,91","1,92","0,60","4,97","0,68","1,06","1,57","1,51","0,50","0,42","0,87","2,35","1,19","8,67","0,36","0,39","0,38","0,36","1,56","3,05","0,46"
12-3 23:35,"2,25","0,25","0,33","1,43","0,57","1,47","0,95","2,09","0,64","3,97","0,74","0,51","1,76","2,61","0,49","0,47","0,64","1,90","1,42","7,68","0,41","0,47","0,46","0,44","1,47","2,96","0,57"
12-3 23:40,"1,72","0,30","0,28","1,54","0,29","1,26","0,91","2,30","0,59","4,77","0,67","0,48","1,28","0,57","0,43","0,39","0,61","2,51","1,38","8,09","0,44","0,50","0,45","0,53","1,51","3,08","0,49"
12-3 23:45,"2,38","0,25","0,29","1,92","0,29","1,37","0,89","2,36","0,54","3,00","0,73","0,51","1,90","2,50","0,57","0,45","0,89","2,32","1,35","8,00","0,35","0,42","0,42","0,44","2,42","3,37","0,46"
12-3 23:50,"1,78","0,20","0,27","1,97","0,64","1,17","0,87","1,73","0,58","2,92","0,67","0,47","1,60","1,61","0,53","0,39","0,57","2,42","1,22","7,98","0,39","0,47","0,51","0,38","1,33","3,37","0,55"
12-3 23:55,"1,93","0,23","0,29","1,54","0,29","1,25","0,98","2,49","0,70","1,73","0,64","0,48","1,27","0,45","0,49","0,45","0,58","1,99","1,52","8,48","0,39","0,41","0,40","0,43","1,89","3,14","0,51"
13-3 0:00,"2,47","0,28","0,35","1,63","0,29","1,36","0,99","2,11","0,62","0,50","0,71","0,54","1,95","2,55","0,53","0,42","0,57","2,34","1,54","8,83","0,47","0,58","0,43","0,57","1,42","3,41","0,43"
13-3 0:05,"1,98","0,20","0,30","1,39","2,54","1,55","1,38","2,29","0,75","3,96","0,75","0,49","2,32","1,55","0,57","0,51","2,65","1,94","1,41","7,87","0,40","0,56","0,59","0,49","1,39","2,88","0,53"
13-3 0:10,"2,30","0,44","0,26","1,48","0,37","1,01","0,94","2,54","0,58","2,93","0,67","0,56","1,86","2,59","0,49","0,41","0,56","2,61","2,20","8,41","0,47","0,43","0,51","0,45","3,53","3,45","0,61"
13-3 0:15,"3,50","0,29","0,28","1,66","0,29","1,47",-,-,-,-,-,-,-,"2,57","0,59","0,40","0,83","2,21","1,15","7,71","0,40","0,39","0,42","0,35","1,64","3,43","0,45"
13-3 0:20,"2,40","0,24","0,31","1,51","0,62","1,08","0,96","2,00","0,74","2,91","0,69","0,49","1,99","2,56","0,54","0,41","0,63","2,14","1,19","8,63","0,37","0,46","0,45","0,40","1,53","2,93","0,60"
13-3 0:25,"1,79","0,28","0,34","1,43","0,27","1,47","1,48","2,13","0,56","2,93","0,69","0,43","1,31","0,60","0,48","0,50","0,55","2,32","1,39","8,24","0,48","0,49","0,45","0,41","1,47","3,95","0,46"
13-3 0:30,"2,04","0,29","0,34","1,78","0,36","1,32","0,94","2,25","0,67","2,92","0,70","0,47","1,60","1,99","0,55","0,48","0,57","2,34","1,28","8,60","0,39","0,44","0,49","0,41","1,39","2,94","0,49"
13-3 0:35,"2,16","0,27","0,31","1,47","0,64","1,70","0,86","2,16","0,76","2,93","0,74","0,55","2,88","1,51","0,52","0,49","1,10","2,24","1,13","8,50","0,51","0,47","0,48","0,49","1,64","3,33","0,53"
13-3 0:40,"2,08","0,38","0,30","1,52","0,37","1,14","1,07","2,16","0,61","2,92","0,68","0,42","1,46","2,50","0,54","0,45","0,62","1,95","1,41","7,89","0,46","0,42","0,44","0,47","1,19","3,07","0,50"
13-3 0:45,"1,94","0,29","0,28","1,86","0,35","1,51","0,96","2,68","0,59","2,92","0,63","0,50","1,58","2,58","0,50","0,42","1,24","2,24","1,23","8,51","0,40","0,44","0,43","0,40","0,92","3,77","0,47"
13-3 0:50,"1,90","1,85","1,80","3,66","2,50","3,23","1,47","2,79","1,49","3,98","0,76","1,47","1,36","3,75","0,50","1,40","1,78","3,17","1,40","7,72","0,42","0,73","0,42","0,53","1,65","3,32","0,56"
13-3 0:55,"2,25","0,28","0,31","1,70","0,33","1,41","1,47","2,76","0,57","2,91","0,73","0,47","1,40","2,53","0,52","0,52","0,55","2,29","2,73","8,76","1,49","1,50","1,48","1,50","2,01","4,49","1,59"
