time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
13-3 19:20,"1,65","0,30","0,42","2,56","0,45","1,40","0,83","2,22","0,78","2,96","0,63","0,50","1,83","1,57","0,63","0,53","0,76","2,66","2,69","9,15","0,50","0,58","0,61","0,54","1,41","3,09","0,58"
13-3 19:25,"1,80","0,40","0,31","1,56","0,32","1,22","1,01","3,92","0,70","2,91","0,63","0,51","2,15","2,51","0,69","0,49","0,54","2,38","1,82","8,18","0,47","0,53","0,49","0,44","1,39","2,88","0,55"
13-3 19:30,"2,67","0,52","0,40","1,55","0,39","1,40","0,83","1,96","0,61","3,07","0,81","0,55","1,38","2,60","0,53","0,48","0,96","2,22","1,36","8,12","0,52","0,51","0,56","0,51","1,43","2,94","0,58"
13-3 19:35,"1,97","0,47","0,37","1,87","0,85","1,30","0,90","2,34","0,60","2,95","0,66","0,55","1,53","1,60","0,52","0,56","0,54","2,14","1,40","7,99","0,39","0,50","0,48","0,46","1,16","3,17","0,48"
13-3 19:40,"1,91","0,38","0,33","1,48","0,37","1,22","0,94","1,88","0,71","2,82","0,92","0,51","1,53","0,84","0,62","0,52","4,67","2,24","1,54","8,44","0,48","0,48","0,50","0,48","1,29","3,22","0,48"
13-3 19:45,"2,14","0,48","0,35","1,62","0,34","1,35","1,12","2,34","0,71","2,97","0,60","0,58","2,67","2,52","0,53","0,46","0,55","2,37","1,23","8,10","0,62","0,52","0,43","0,43","1,55","3,70","0,52"
13-3 19:50,"2,44","0,30","0,32","1,53","0,69","1,21","0,51","2,28","0,74","2,93","0,63","0,48","1,40","1,67","0,49","0,42","0,75","2,37","1,27","8,29","0,39","0,49","0,46","0,43","1,02","3,45","0,49"
13-3 19:55,"2,17","0,59","0,41","1,39","0,33","1,45","1,56","2,86","0,77","2,94","0,70","0,55","1,16","0,54","0,54","0,43","0,59","2,11","1,50","8,16","0,49","0,47","0,50","0,50","1,53","3,47","0,60"
13-3 20:00,"2,41","0,43","0,40","1,45","0,41","1,45","0,92","1,83","0,78","2,88","0,66","0,54","1,81","2,51","0,61","0,45","1,05","2,30","1,16","8,27","0,55","0,51","0,52","0,51","0,89","2,79","0,67"
13-3 20:05,"2,39","0,49","0,31","1,80","0,55","1,51","0,82","1,70","1,63","2,93","0,75","0,49","1,37","1,55","0,54","0,49","1,12","2,19","0,97","8,07","0,54","0,55","0,54","0,46","1,20","3,40","0,53"
13-3 20:10,"1,96","0,26","0,31","1,39","0,34","1,40","1,40","1,92","0,69","3,04","0,62","0,51","2,20","2,52","0,51","0,43","0,65","2,58","1,61","7,82","0,52","0,42","0,47","0,58","1,63","3,05","0,61"
13-3 20:15,"2,63","1,08","1,20","2,67","1,31","2,51",-,"2,35","0,61","2,86","0,62","0,50","1,65","1,69","0,55","0,47","0,71","2,45","2,13","8,43","0,40","0,51","0,50","0,38","1,31","3,23","0,58"
13-3 20:20,"1,98","1,52","0,34","1,75","0,72","1,32","2,97","2,65","1,56","4,90","0,68","5,19","1,64","1,82","0,51","2,00","1,86","3,22","3,87","10,12","1,34","1,53","2,83","3,50","2,75","4,48","1,51"
13-3 20:25,"3,69","0,53","0,36","1,73","0,36","1,47","0,87","2,90","0,84","2,87","0,66","0,54","2,22","2,52","0,64","0,50","0,61","2,10","1,30","8,19","0,47","0,48","0,61","0,54","1,59","3,60","0,56"
13-3 20:30,"2,85","0,47","0,35","1,60","0,37","1,19","0,91","2,10","0,83","3,15","0,78","0,78","1,33","2,61","0,52","0,45","0,58","2,53","1,16","8,60","0,43","0,50","0,43","0,44","0,94","2,89","0,50"
13-3 20:35,"2,04","0,51","0,37","1,64","1,21","1,51","0,86","2,01","0,80","2,92","0,79","0,49","1,75","1,63","0,52","0,47","1,07","2,63","1,37","9,35","0,60","0,52","0,55","0,48","1,87","3,35","0,53"
13-3 20:40,"2,44","0,28","0,34","2,02","0,33","1,24","0,95","2,53","0,64","2,92","0,77","0,52","2,34","2,48","0,52","0,42","0,84","2,64","1,48","8,48","0,49","0,47","0,48","0,46","1,95","4,07","0,58"
13-3 20:45,"2,95","0,42","0,37","1,55","0,36","1,20","0,85","2,26","0,70","2,95","0,71","0,59","1,77","1,48","0,56","0,51","0,78","2,84","1,22","7,94","0,44","0,48","0,46","0,49","0,84","3,29","0,53"
13-3 20:50,"2,65","0,38","0,31","1,75","0,73","1,39","0,99","2,02","0,50","3,72","0,69","0,59","1,75","1,61","0,57","0,48","0,65","2,53","1,26","7,88","0,50","0,52","0,43","0,50","0,81","3,15","0,49"
13-3 20:55,"2,39","0,24","0,30","1,52","0,31","1,18","0,97","2,66","0,69","2,85","0,72","0,47","1,32","0,89","0,60","0,46","0,62","2,43","1,29","8,08","0,42","0,41","0,43","0,38","1,39","3,37","0,55"
