time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 17:30,"2,13","0,91","0,49","1,73","0,69","1,64","0,96","2,29","0,79","2,85","0,62","0,54","1,37","1,67","0,59","0,51","0,70","2,49","1,59","8,66","0,47","0,47","1,16","1,94","1,50","3,21","1,51"
12-3 17:35,"2,06","0,34","0,38","1,91","0,75","1,53","0,88","2,10","1,25","2,98","0,70","0,57","1,43","1,57","0,59","0,52","0,74","2,33","1,16","7,92","0,45","0,52","0,52","0,46","1,52","6,26","0,61"
12-3 17:40,"1,94","0,43","0,35","1,81","0,41","1,73","0,90","1,85","0,82","2,91","0,63","0,55","1,25","0,59","0,55","0,51","4,67","2,50","1,55","8,36","0,62","0,64","0,49","0,47","1,64","3,04","0,67"
12-3 17:45,"2,77","0,36","0,65","1,63","0,40","1,41","0,78","2,16","0,62","2,91","0,64","0,53","0,77","2,54","0,56","0,48","0,63","2,56","1,42","8,34","0,56","0,66","0,48","0,60","0,86","2,73","0,55"
12-3 17:50,"2,04","1,88","1,78","3,47","2,36","3,01","1,43","3,58","2,23","4,80","0,76","4,61","1,33","3,90","0,60","2,62","2,68","2,36","1,37","8,20","0,49","0,51","0,54","0,51","1,79","3,08","0,56"
12-3 17:55,"2,39","0,37","0,37","1,54","0,47","1,39","0,88","1,97","0,76","1,83","0,71","0,50","1,18","2,46","0,61","0,48","0,61","4,45","2,37","8,10","1,41","7,56","4,88","6,68","1,92","5,21","3,20"
12-3 18:00,"2,60","0,41","0,40","1,61","0,40","1,47","0,88","2,30","0,81","2,80","0,78","0,64","1,91","2,50","0,58","0,52","0,83","2,37","1,48","8,11","0,48","0,54","0,52","0,53","1,87","3,27","0,55"
12-3 18:05,"2,41","0,52","0,39","1,54","0,41","1,81","0,98","2,08","0,87","2,87","0,72","0,55","1,40","0,70","0,69","0,57","0,79","2,52","1,60","8,77","0,55","0,55","0,55","0,55","1,48","3,30","0,57"
12-3 18:10,"2,06","5,43","1,63","2,26","1,74","2,14","2,16","4,70","6,99","6,37","0,65","2,37","1,38","4,34","0,58","2,29","2,43","4,62","2,77","9,42","1,70","1,57","1,44","1,46","2,36","3,64","0,67"
12-3 18:15,"2,44","0,35","0,38","1,51","0,41","1,45","0,82","3,24","0,80","2,92","0,82","0,54","1,74","1,61","0,58","0,52","0,79","2,85","1,43","8,34","0,49","0,51","0,62","0,49","2,25","5,20","1,72"
12-3 18:20,"1,96","0,74","0,39","5,19","1,09","1,48","0,89","2,34","0,89","2,91","0,67","0,53","1,75","1,76","0,62","0,51","0,92","2,19","1,41","7,36","0,53","0,55","0,59","0,86","1,23","3,13","0,57"
12-3 18:25,"2,11","0,41","0,36","1,58","0,38","1,36","0,91","1,95","0,68","2,84","0,67","0,50","1,34","2,56","0,53","0,52","1,01","2,48","1,43","8,71","0,56","0,57","0,54","0,57","1,22","3,54","0,58"
12-3 18:30,"2,72","0,41","0,38","1,36","0,38","1,46","0,81","2,73","0,72","2,97","0,66","0,56","1,25","2,55","0,67","0,54","0,56","2,55","1,56","8,05","0,47","0,45","0,48","0,49","1,30","3,25","0,55"
12-3 18:35,"1,91","0,37","0,30","1,65","0,50","1,38","0,83","1,82","0,62","4,02","0,73","0,47","1,33","0,63","0,62","0,49","0,89","2,48","1,28","8,49","0,46","0,56","0,45","0,43","1,60","3,59","0,53"
12-3 18:40,"1,81","0,48","0,38","1,35","0,39","1,28","0,91","2,40","0,93","2,83","0,68","0,50","2,25","0,55","0,53","0,49","0,93","2,28","1,36","8,32","0,54","0,53","0,53","0,66","1,33","3,51","0,61"
12-3 18:45,"2,72","0,35","0,32","1,59","0,44","1,18","0,81","2,08","0,84","2,94","0,67","0,51","1,39","0,55","0,53","0,42","0,82","2,08","1,35","8,59","0,46","0,48","0,43","0,48","1,29","3,16","0,49"
12-3 18:50,"2,19","0,45","0,36","2,51","1,92","1,45","0,86","2,11","0,91","3,04","0,71","0,55","2,48","1,69","0,62","0,67","0,93","2,23","1,36","9,09","0,64","0,58","0,54","0,55","0,84","2,88","0,51"
12-3 18:55,"2,04","0,31","0,33","1,35","0,37","1,41","1,08","1,98","0,65","2,95","0,62","0,43","1,39","0,50","0,53","0,40","1,00","1,82","1,67","7,60","0,53","0,59","0,52","0,57","1,09","3,70","0,57"
12-3 19:00,"2,52","1,02","0,60","2,72","0,39","1,39","0,90","1,99","0,78","2,92","0,70","0,59","1,36","2,55","0,64","0,52","0,61","2,23","1,29","7,98","0,51","0,48","0,69","0,47","1,33","3,77","0,57"
12-3 19:05,"1,86","0,45","0,36","1,37","1,09","1,19","0,82","2,21","0,66","3,03","0,70","0,56","1,37","1,76","0,63","0,56","0,63","2,42","1,36","8,24","0,51","0,51","0,48","0,53","1,16","3,02","0,54"
12-3 19:10,"1,97","0,35","0,37","1,73","0,43","1,56","1,11","2,58","0,71","2,90","0,66","0,52","2,36","2,47","0,64","0,48","1,12","2,04","1,38","8,35","0,57","0,53","0,48","0,49","1,57","3,27","0,59"
12-3 19:15,"3,52","1,03","1,14","2,86","1,32","2,40","2,15","6,14","2,85","4,50","0,77","2,52","1,53","2,46","0,55","1,38","1,84","4,02","2,68","8,67","0,41","0,42","0,55","0,44","0,85","3,37","0,46"
12-3 19:20,"2,43","0,23","0,32","1,59","0,45","1,23","0,96","2,12","0,83","3,85","0,74","0,51","1,91","1,60","0,52","0,54","1,32","2,39","1,12","7,42","1,54","1,73","1,39","1,48","1,95","3,96","1,57"
12-3 19:25,"1,97","0,33","0,36","1,83","0,39","1,34","2,85","4,31","0,74","2,93","0,65","0,49","2,49","2,50","0,52","0,52","0,90","2,06","1,47","8,97","0,51","0,51","0,52","0,52","1,42","2,77","0,53"
12-3 19:30,"3,31","0,35","0,46","1,85","0,41","1,41","1,13","2,12","0,72","4,99","0,70","0,61","1,53","2,51","0,50","0,53","0,82","2,46","1,28","7,75","0,51","0,48","0,49","0,49","1,40","3,64","0,57"
12-3 19:35,"1,79","0,32","0,54","2,23","0,68","1,55","1,05","2,44","0,76","2,89","0,69","0,52","1,25","1,60","0,57","0,48","0,65","2,37","1,46","8,28","0,50","0,51","0,57","0,45","2,02","3,40","0,50"
12-3 19:40,"2,48","0,34","0,31","1,44","0,31","1,44","0,96","1,97","0,55","2,89","0,62","0,51","1,10","0,67","0,56","0,44","0,79","2,71","1,48","8,28","0,48","0,56","0,49","0,44","1,17","3,42","0,49"
12-3 19:45,"2,39","0,59","0,35","1,65","0,31","1,36","0,83","2,39","0,54","2,90","0,68","1,19","1,90","2,53","0,56","0,47","1,02","2,32","1,90","7,76","0,43","0,47","0,42","0,44","1,40","3,98","0,49"
12-3 19:50,"2,29","0,50","0,39","2,05","0,45","1,97","0,81","1,78","0,60","1,86","0,67","0,52","2,81","1,71","0,56","0,44","0,67","2,22","1,42","8,31","0,56","0,62","0,60","0,52","1,50","3,22","0,68"
12-3 19:55,"2,28","0,56","0,34","1,53","0,43","1,39","0,92","2,00","0,78","3,91","0,69","0,48","1,63","3,46","0,47","0,45","1,58","2,41","1,54","8,27","0,44","0,51","0,49","0,48","1,98","3,86","0,53"
