time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 16:10,"2,35","0,77","0,38","1,56","0,41","1,34","0,90","1,91","3,01","3,01","0,78","0,59","1,34","2,47","0,62","0,49","0,60","2,34","1,91","8,80","0,59","0,60","0,64","0,62","1,16","3,17","0,69"
12-3 16:15,"3,58","0,68","0,41","1,46","0,38","1,41","0,83","2,03","0,70","2,97","0,76","0,51","1,36","2,49","0,59","0,57","0,76","2,04","1,39","8,05","0,51","0,53","0,54","0,49","0,86","3,45","0,51"
12-3 16:20,"1,87","0,36","0,36","1,54","1,19","1,54","1,53","2,26","0,81","2,95","0,71","0,58","2,46","1,59","0,62","0,56","0,70","2,28","1,25","8,21","0,63","0,47","0,58","0,57","1,22","3,51","0,59"
12-3 16:25,"2,23","0,60","9,87","1,62","0,39","1,46","0,54","7,28","0,71","2,89","0,69","0,71","2,62","0,73","0,85","0,52","0,58","2,33","1,44","7,24","0,48","0,45","0,51","0,50","0,86","3,51","0,66"
12-3 16:30,"2,76","0,46","0,40","1,91","0,38","1,39","0,92","2,06","0,77","2,95","0,64","0,63","2,85","2,58","0,57","0,54","0,77","2,45","1,73","8,31","0,50","0,52","0,57","0,53","0,90","2,99","0,68"
12-3 16:35,"2,87","0,52","0,41","1,62","0,59","1,37","2,95","2,63","0,71","2,51","0,70","0,53","1,51","0,79","0,62","0,62","1,01","2,84","1,36","7,93","0,59","0,62","0,57","0,49","1,39","3,63","0,61"
12-3 16:40,"2,11","2,03","3,26","3,51","1,24","2,33","1,53","2,88","2,07","3,79","0,64","4,22","2,38","13,10","0,57","14,92","8,77","4,64","4,68","11,79","0,66","0,59","0,69","0,73","0,86","3,42","0,67"
12-3 16:45,"3,35","0,35","0,41","1,45","0,42","1,41","0,80","2,55","0,80","2,94","0,71","0,56","1,68","2,51","0,58","0,53","0,60","2,28","1,60","7,77","5,48","4,74","4,92","5,80","4,95","5,96","4,10"
12-3 16:50,"4,25","0,45","0,38","2,99","0,70","1,57","0,91","2,83","0,80","3,02","0,76","0,60","1,46","1,53","0,64","0,57","0,84","2,16","1,37","7,47","0,53","0,55","0,53","0,53","1,57","3,63","0,61"
12-3 16:55,"2,20","0,47","0,40","1,55","0,39","1,47","1,20","6,43","1,04","2,94","1,09","0,50",-,-,-,-,-,"2,33","1,79","7,80","0,86","0,49","0,58","0,57","1,70","3,63","0,69"
12-3 17:00,"2,53","0,49","0,39","1,84","0,37","1,22","0,89","1,86","0,83","2,88","0,65","0,53","1,57","1,46","0,57","0,51","0,93","2,62","1,42","9,45","0,56","0,57","0,63","0,50","1,09","3,41","0,64"
12-3 17:05,"2,28","0,46","0,40","2,18","0,63","1,73","0,87","2,30","0,49","3,18","0,82","0,71","1,54","0,96","0,67","0,57","1,42","2,32",-,-,"0,75","1,06","0,52","0,83","1,51","3,14","0,58"
12-3 17:10,"2,33","0,56","0,41","1,59","0,38","1,38","1,75","2,43","0,63","3,06","0,82","0,53","1,24","0,52","0,52","0,49","0,59","2,95","1,93","8,48","0,70","0,59","0,70","0,71","1,28","2,89","0,66"
12-3 17:15,"5,17","0,47","0,52","2,25","0,42","1,21","0,92","1,75","0,70","2,98","0,65","0,50","1,43","2,50","0,61","0,56","0,59","2,42","1,68","8,39","1,13","1,55","0,50","0,51","1,59","3,74","0,51"
12-3 17:20,"3,17","0,35","0,38","1,68","0,49","1,51","0,56","2,79","0,84","3,94","0,77","0,58","1,35","0,80","1,55","0,61","0,80","2,55","1,36","8,97","0,50","0,55","0,53","0,49","0,94","3,38","0,54"
12-3 17:25,"2,18","0,36","0,37","1,68","0,39","1,18","1,11","8,02","0,82","2,96","0,70","0,48","1,44","2,72","0,61","0,47","0,62","2,44","1,48","8,70","0,55","0,56","0,52","0,55","1,08","3,31","0,61"
