time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
22-3 18:25,"1,99","0,31","0,28","1,66","0,34","1,19","0,79","1,84","0,59","2,99","0,80","0,46","1,35","0,53","0,55","0,45","0,96","1,99","1,70","7,89","0,45","0,41","0,52","0,43","1,41","3,15","0,50"
22-3 18:30,"2,25","0,29","0,31","2,01","0,43","1,35","0,84","1,92","0,75","2,82","0,65","0,45","1,17","2,61","0,53","0,42","0,59","2,32","1,31","7,58","0,45","0,54","0,47","0,69","0,87","4,76","1,30"
22-3 18:35,"2,05","0,32","0,29","1,94","0,44","1,24","0,88","2,15","0,72","2,91","0,70","0,46","1,35","0,72","0,59","0,45","0,58","2,29","1,59","8,48","0,39","0,51","0,46","0,38","1,39","3,51","0,43"
22-3 18:40,"2,08","0,35","0,27","1,59","0,28","1,42","0,80","4,16","0,59","2,87","0,66","0,51","1,18","0,67","0,54","0,46","0,58","2,51","1,19","7,82","0,42","0,46","0,44","0,47","1,21","3,47","0,51"
22-3 18:45,"2,29","0,34","0,33","1,36","0,32","1,36","0,80","2,12","0,68","2,94","0,73","0,50","1,32","1,51","0,46","0,42","0,59","2,39","1,40","8,42","0,38","0,42","0,43","0,42","1,26","2,78","0,45"
22-3 18:50,"2,38","0,25","0,35","1,68","0,50","1,10","0,88","1,81","0,49","2,97","0,65","0,52","1,22","1,65","0,49","0,45","0,62","2,21","1,50","8,22","0,42","0,52","0,42","0,39","1,04","3,59","0,44"
22-3 18:55,"2,41","0,52","0,31","1,78","0,33","1,11","0,89","2,63","0,59","2,86","0,71","0,54","1,18","0,67","0,49","0,42","0,52","2,20","1,33","8,31","0,40","0,40","0,39","0,40","0,87","3,25","0,53"
22-3 19:00,"2,03","0,27","0,31","1,65","0,36","1,35","0,81","2,06","0,70","2,97","0,64","0,53","1,28","2,49","0,47","0,40","0,51","2,42","1,44","8,23","0,50","0,61","0,49","0,46","1,31","2,82","0,46"
22-3 19:05,"1,86","0,31","0,30","1,54","0,92","1,78","0,84","1,88","0,71","2,89","0,71","0,49","1,23","1,61","0,59","0,50","0,77","1,98","1,30","8,17","0,43","0,51","0,48","0,46","1,22","2,94","0,51"
22-3 19:10,"1,99","0,27","0,28","1,78","0,37","1,43","0,80","2,00","0,65","2,96","0,64","0,49","1,21","2,64","0,43","0,45","0,54","2,34","1,20","7,82","0,71","0,50","0,44","0,51","1,15","3,38","0,68"
22-3 19:15,"1,76","0,29","0,38","1,56","0,32","1,27","0,96","2,29","0,61","2,95","0,63","0,48","1,24","2,56","0,54","0,42","0,67","1,95","1,12","7,73","0,40","0,47","0,48","0,49","1,30","3,15","0,49"
22-3 19:20,"2,71","0,30","0,38","1,80","0,69","1,56","0,92","2,11","0,63","2,94","0,73","0,55","1,16","1,69","0,58","0,51","1,12","2,42","1,42","7,94","0,51","0,53","0,44","0,43","0,97","3,42","0,46"
22-3 19:25,"3,35","0,50","0,34","1,67","0,35","1,31","0,95","4,03","0,58","2,43","0,66","0,46","1,24","0,62","0,47","0,43","0,83","2,90","1,77","8,22","0,45","0,48","0,43","0,45","1,33","3,60","0,54"
22-3 19:30,"2,30","0,29","0,36","1,48","0,30","1,55","0,77","2,07","0,48","2,94","0,77","0,48","1,38","1,62","0,53","0,49","0,57","1,99","1,08","8,38","0,40","0,42","0,37","0,35","1,36","3,11","0,42"
22-3 19:35,"1,89","0,19","0,32","1,86","0,33","1,45","0,92","1,94","0,53","2,93","0,73","0,53","1,25","1,64","0,48","0,40","0,71","2,05","1,32","7,60","0,37","0,44","0,48","0,43","1,41","3,49","0,42"
22-3 19:40,"2,02","0,44","0,30","1,57","0,30","1,47","0,86","3,89","0,55","2,92","0,67","0,50","1,17","2,53","0,48","0,41","0,52","2,19","1,34","8,58","0,41","0,49","0,42","0,60","1,45","3,05","0,51"
22-3 19:45,"2,07","0,51","0,30","1,61","0,28","1,48","0,74","2,08","0,61","2,93","0,62","0,47","1,28","1,53","0,48","0,44","0,54","2,09","1,26","8,29","0,57","0,61","0,39","0,39","0,81","2,68","0,41"
22-3 19:50,"2,67","0,51","0,31","2,00","0,69","1,25","1,31","2,31","0,60","2,91","0,82","0,50","1,33","1,56","0,60","0,44","0,69","2,44","1,43","7,85","0,32","0,44","0,46","0,44","1,35","3,32","0,54"
22-3 19:55,"3,11","0,50","0,31","1,89","0,37","1,33","0,84","1,87","0,51","2,93","0,64","0,53","1,40","2,53","0,51","0,36","0,55","2,38","1,27","7,63","0,48","0,48","0,47","0,46","1,20","3,27","0,51"
