time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
21-3 17:35,-,-,-,-,-,-,"1,24","2,26","0,89","3,00","0,63","0,57","1,35","2,53","0,84","0,74","0,60","6,94","5,59","8,69","1,29","0,92","0,80","1,07","1,17","3,13","0,91"
21-3 17:40,"2,25","0,65","0,61","1,50","0,68","1,80","0,77","2,40","0,99","2,91","0,76","0,59","1,18","2,53","0,90","0,80","1,18","2,32","1,56","8,18","0,77","0,77","0,99","0,83","0,79","4,22","0,84"
21-3 17:45,"2,07","0,81","0,71","1,66","0,70","1,77","0,86","1,91","0,98","2,91","0,92","0,67","1,28","2,50","1,02","0,79","1,19","2,77","1,63","8,25","0,82","0,74","0,80","0,86","0,90","3,44","0,81"
21-3 17:50,"1,94","0,71","1,02","1,90","0,89","1,68","0,85","2,12","0,93","2,97","0,77","0,70","1,44","0,87","0,96","0,85","0,65","2,31",-,-,"0,70","0,73","0,73","0,68","1,38","3,45","0,85"
21-3 17:55,"1,99","0,53","0,56","1,55","0,63","1,62","0,84","2,49","0,96","2,86","0,77","0,88","1,18","0,79","0,76","0,77","1,13","2,64","2,34","7,69","0,69","0,73","0,74","1,26","1,15","3,28","1,07"
21-3 18:00,"3,32","0,64","0,61","1,27","0,63","1,63","0,88","2,23","1,00","2,99","0,66","0,71","1,36","0,78","1,27","0,85","2,38","2,93","1,77","8,50","0,71","0,75","0,71","0,75","1,37","3,68","0,75"
21-3 18:05,"2,40","0,69","0,63","1,93","0,91","1,73","0,89","2,00","1,08","2,97","0,88","0,71","1,45","1,75","0,90","0,78","1,26","2,93","1,70","7,55","0,86","0,72","0,75","2,76","1,52","3,19","0,93"
21-3 18:10,"2,13","0,61","0,66","1,58","0,59","1,46","0,78","2,09","0,97","2,95","0,64","0,55","1,18","0,79","0,77","0,71","0,54","2,96","1,69","7,22","0,75","0,79","0,83","0,77","1,55","2,80","0,87"
21-3 18:15,"1,95","0,82","0,60","1,61","0,84","1,46","0,84","2,00","1,25","3,06","0,96","0,70","1,40","1,81","0,86","1,30","1,79","2,31","1,98","8,17","0,81","0,79","1,12","0,84","1,33","3,40","0,92"
21-3 18:20,"2,28","0,67","0,62","1,74","0,94","1,83","0,87","1,93","1,04","2,91","0,79","0,66","1,36","1,81","0,85","0,76","1,14","2,61","1,79","8,42","0,84","0,74","0,75","0,77","1,61","3,56","0,86"
21-3 18:25,"2,15","1,42","1,17","2,14","1,54","2,39","1,44","3,26","1,84","3,79","0,69","1,72","1,32","2,52","1,03","0,74","0,56","2,24","1,61","8,16","0,71","0,84","0,78","0,94","1,21","3,60","0,84"
21-3 18:30,"2,40","0,68","0,63","1,40","0,62","1,66","0,88","3,05","0,98","2,84","0,82","0,75","1,50","2,42","0,79","1,73","2,39","3,25","2,66","9,48","2,43","2,87","2,42","2,43","2,54","3,79","2,48"
21-3 18:35,"1,91","0,69","0,65","1,97","1,83","1,92","0,84","1,84","0,95","3,02","0,70","0,66","1,31","1,86","1,29","0,80","1,43","2,15","1,65","8,12","0,73","0,84","0,77","0,71","1,15","3,23","0,82"
21-3 18:40,"1,81","0,67","0,64","1,45","0,78","1,76","0,85","2,15","1,12","2,89","0,64","0,64","1,22","0,92","0,83","0,80","1,09","2,78","1,82","8,10","0,89","0,82","0,72","1,01","1,92","2,99","0,89"
21-3 18:45,"2,70","2,78","0,68","2,36","0,82","1,70","0,82","2,05","1,11","2,91","0,67","0,75","1,38","2,53","0,81","0,72","1,15","2,44","1,78","7,99","1,09","0,70","1,69","0,72","0,84","3,05","0,80"
21-3 18:50,"2,32","0,77","0,60","1,56","1,99","2,16","0,92","2,09","0,95","2,97","0,84","0,72","1,39","1,29","0,83","0,83","1,39","2,25","1,49","7,72","0,87","0,83","1,23","1,11","1,37","3,19","0,77"
21-3 18:55,"1,91","0,68","0,60","1,16","0,60","1,55","0,90","2,87","0,95","2,96","0,68","0,59","2,15","0,94","0,87","0,73","1,46","2,45","2,49","8,68","0,82","0,78","0,78","0,93","0,91","3,92","0,80"
