time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
14-3 15:45,-,-,-,-,-,-,-,-,-,-,-,-,"1,78","2,53","0,62","0,53","2,64","2,22","1,59","8,41","0,63","0,55","0,58","0,54",-,-,-
14-3 15:50,"3,57","0,79","0,41","3,97","0,46","1,59","1,10","2,18","0,73","1,96","0,68","0,55","1,38","1,59","0,56","0,96","1,07",-,-,-,"0,48","0,97","1,19","1,33","1,56","4,01","0,81"
14-3 15:55,"2,82","0,62","0,68","1,47","0,71","1,79","1,22","2,17","0,91","3,11","0,85","1,23",-,-,-,-,-,"2,59","1,60","8,86","0,73","0,91","0,83","1,15","1,05","3,37","0,88"
14-3 16:00,-,-,-,-,-,-,-,-,-,-,-,-,"2,23","2,57","0,69","0,73","1,14","2,92",-,-,-,-,-,-,-,-,-
14-3 16:05,"2,65","0,35","0,43","1,63","0,26","1,65",-,-,-,-,-,-,"1,50","2,51","0,39","0,63","0,65","2,61","1,79","8,18","0,59","0,48","0,56","0,56","1,37","3,49","0,54"
14-3 16:10,"2,41","0,82","0,84","3,47","0,67","2,03","1,31","2,82","0,94","2,99","0,76","0,53",-,-,-,-,-,-,-,-,-,-,-,-,"1,36","3,77","0,52"
14-3 16:15,-,-,-,-,-,-,-,-,-,-,-,"0,74","2,45","0,80","0,61","0,57","0,95","2,77","1,58","9,35","0,73","0,73","0,88",-,-,-,-
14-3 16:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,60","0,62","0,98","2,73","2,08","2,97","0,88"
14-3 16:25,"2,59","0,69","0,62","1,49","0,60","1,99","0,85","2,39","1,14","3,11","0,79","0,59",-,-,-,-,-,"2,84","1,71","7,94","0,80","0,73","0,73","0,80","1,66","3,44","0,50"
14-3 16:30,"2,37","0,33","0,43","1,62","0,41","1,77","0,90","2,02","0,76","3,16","1,30","0,61","1,49","2,60","0,57","0,94","1,35",-,-,-,-,-,-,-,-,-,-
14-3 16:35,-,-,-,-,-,-,"0,88","1,99","0,46","3,23","0,79","0,70",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14-3 16:40,"2,75","0,55","0,65","1,77","0,66","1,63","1,15","2,18","1,00","3,17","1,86","0,65","1,56","2,56","0,69","0,66","1,03",-,-,-,-,-,-,-,-,-,-
14-3 16:45,-,-,-,-,-,-,-,-,-,-,-,"1,82","2,02","2,52","1,33","0,87","1,28","2,66","1,35",-,-,-,-,-,-,-,-
14-3 16:50,-,-,-,-,-,-,-,-,-,-,-,-,"4,57","4,62","0,71","0,59","0,79",-,-,"8,10","0,55","0,55","0,54","0,50","1,94","3,88","0,61"
14-3 16:55,"2,65","0,55","0,64","2,23","0,58","1,47","1,22","1,95","1,26","3,48","0,80","0,74","0,83","2,51","0,72","1,36","1,60",-,-,-,-,-,-,-,-,-,-
