time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 16:30,"2,31","0,76","0,71","1,51","0,66","1,86","0,93","1,90","0,95","2,94","0,79","0,67","1,29","2,61","0,85","0,76","1,18","2,54","1,62","8,77","0,86","1,55","0,81","0,79","1,79","4,03","0,85"
20-3 16:35,"2,74","0,66","0,80","3,69","0,80","1,63","1,54","2,06","1,31","3,06","0,76","0,97","1,47","1,98","0,93","0,92","0,91","2,70","1,41","7,63","0,92","0,82","1,00","0,78","1,33","4,00","0,89"
20-3 16:40,"2,82","2,65","1,94","3,16","1,19","2,03","1,17","2,27","1,05","2,69","0,73","1,12","1,50","0,75","0,78","0,79","1,19","2,83","2,25","8,28","0,84","1,97","0,97","1,52","4,05","3,59","1,24"
20-3 16:45,"2,57","0,73","0,61","1,47","0,65","2,53","0,87","2,32","1,18","2,84","0,69","0,58","1,40","1,73","0,89","0,93","1,26","2,66","1,65","8,36","0,78","0,76","0,79","0,75","1,54","3,45","0,78"
20-3 16:50,"2,56","0,73","0,64","1,53","0,76","1,92","1,46","5,04","1,22","3,27","0,68","0,70","1,33","1,02","1,17","0,81","1,27","3,17","1,85","9,48","1,51","1,00","0,92","0,84","1,53","3,38","0,91"
20-3 16:55,"2,99","0,78","0,64","2,40","0,72","1,62","1,50","2,15","1,07","1,82","0,79","0,56","1,26","0,88","0,86","0,84","1,50","2,86","1,88","8,19","0,77","0,94","1,12","0,85","1,26","3,26","0,87"
20-3 17:00,"3,38","0,98","0,91","1,52","0,70","1,69","1,47","2,67","1,91","3,04","0,81","0,67","1,31","1,93","0,89","0,75","1,13","2,43","2,56","12,16","1,81","1,31","1,30","1,28","1,74","4,83","1,42"
20-3 17:05,"2,15","0,60","0,65","1,96","0,87","2,64","0,83","2,39","1,03","3,15","0,75","0,65","1,49","1,82","0,99","0,80","0,92","2,36","1,95","8,09","0,89","0,71","0,75","0,77","1,26","3,57","0,75"
20-3 17:10,"2,13","0,76","0,70","2,71","0,71","1,67","0,89","1,91","1,02","2,97","0,70","0,56","1,21","2,62","0,96","0,76","1,27","2,28","1,89","8,81","1,01","0,88","0,81","0,90","1,14","3,56","0,93"
20-3 17:15,"2,55","1,23","1,00","2,27","0,79","1,53","1,04","1,83","1,62","3,08","0,77","2,64","1,40","2,61","1,06","0,81","1,57","3,10","1,71","8,46","0,80","0,89","0,83","1,31","1,95","4,55","0,82"
20-3 17:20,"2,29","0,70","0,65","2,19","0,95","1,69","0,86","2,09","1,07","2,97","0,75","1,13","1,51","1,75","0,84","0,85","1,26","2,73","1,56","7,97","0,92","0,84","0,83","0,86","0,85","3,36","0,84"
20-3 17:25,"2,45","0,73","0,63","1,49","0,66","1,93","0,85","2,13","1,08","2,97","0,64","0,83",-,-,-,-,-,"2,25","2,12","8,38","4,70","1,40","1,43","1,81","0,00",-,-
20-3 17:30,"2,11","1,32","1,30","2,51","1,40","2,19","1,46","2,06","0,95","3,17","0,66","0,67","1,46","2,52","0,86","0,78","1,25","2,87","1,61","7,88","0,68","0,88","0,79","0,73","0,83","3,61","0,82"
20-3 17:35,"2,35","0,73","0,61","2,15","0,85","1,77","0,98","3,12","1,81","3,78","0,89","1,65","2,20","3,08","0,86","1,61","1,95","3,65","5,43","10,08","1,78","1,88","1,74","1,56","2,50","4,85","1,69"
20-3 17:40,"2,35","0,75","0,60","2,38","0,63","2,40","2,84","2,08","1,36","2,87","0,63","0,53","1,23","0,81","0,84","0,77","1,84","4,06","1,89","8,64","2,72","0,74","0,84","0,95","1,66","3,22","0,98"
20-3 17:45,"3,04","0,98","0,59","1,74","0,66","1,75","0,86","2,10","0,87","3,11","0,67","1,17","1,29","2,49","1,08","0,78","1,23","3,03","1,71","8,39","0,75","0,76","0,70","0,74","1,47","3,76","0,77"
20-3 17:50,"2,89","1,06","0,88","3,42","0,88","1,62","0,85","2,13","1,22","3,05","0,70","0,70","1,28","1,90","0,91","1,29","1,30","2,08","1,51","8,09","0,74","0,87","0,86","0,81","1,29","3,31","0,79"
20-3 17:55,"2,44","0,69","0,71","1,42","0,64","1,80","0,81","2,39","1,07","3,75","0,66","0,60","1,36","2,52","0,82","0,74","1,22","2,98","1,98","8,69","0,76","0,82","0,77","0,82","1,33","3,54","0,81"
