time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
12-3 20:50,"2,37","1,89","2,65","3,99","11,63","6,41","4,74","3,03","4,57","4,42","0,85","2,73","1,43","1,55","0,53","0,45","0,61","2,40","1,30","8,07","0,51","0,49","0,52","0,47","1,34","3,53","0,60"
12-3 20:55,"2,67","0,29","0,32","1,43","0,29","1,14","1,20","1,96","0,81","2,92","0,68","0,49","1,68","2,52","0,51","3,19","3,52","7,91","5,03","10,61","3,11","2,71","1,36","1,31","1,93","4,95","2,54"
12-3 21:00,"2,09","0,34","0,46","1,50","0,40","1,56","0,80","1,93","0,73","2,95","0,81","0,58","3,32","2,48","0,60","1,22","0,93","2,47","2,07","8,16","0,72","0,46","0,49","0,50","1,36","3,23","0,53"
12-3 21:05,"1,78","0,47","0,38","2,51","1,00","1,33","0,79","2,40","0,76","2,91","0,69","0,55","1,57","1,62","0,61","0,51","1,33","2,51","1,36","8,45","0,61","0,58","0,47","0,49","0,99","3,72","0,56"
12-3 21:10,"2,29","0,51","0,37","2,10","0,34","1,43","1,00","4,06","0,59","2,99","0,68","0,49","2,18","2,49","0,72","0,49","0,89","2,02","1,47","8,08","0,53","0,56","0,58","0,48","1,87","3,47","0,56"
12-3 21:15,"2,37","0,38","0,38","1,87","0,37","1,32","0,80","2,06","0,83","2,89","0,73","0,54","1,53","1,54","0,50","0,46","1,01","2,44","1,62","7,33","0,48","0,53","0,54","0,46","1,00","3,83","0,47"
12-3 21:20,"2,86","0,28","0,47","2,81","0,45","1,47","0,82","4,68","0,55","2,96","1,30","0,62","1,91","1,94","0,72","0,44","0,73","1,96","1,35","8,07","0,43","0,54","0,45","0,48","1,51","3,41","0,46"
12-3 21:25,"2,29","0,25","0,32","1,56","0,36","0,93","1,16","2,40","0,74","4,02","0,71","0,55","1,42","2,62","0,45","0,42","0,81","2,54","1,32","8,15","0,46","0,51","0,51","0,43","1,46","3,65","0,66"
12-3 21:30,"2,49","0,56","0,42","1,69","0,38","1,21","0,81","3,20","0,78","2,93","0,62","0,67","2,08","2,58","0,67","0,58","0,88","2,41","1,70","7,80","0,54","0,45","0,44","0,56","1,42","3,57","0,55"
12-3 21:35,"3,20","1,85","2,18","4,99","4,67","3,30","1,55","2,75","1,57","2,97","0,75","1,63","2,20","2,95","0,49","1,42","1,68","2,32","1,84","8,48","0,54","0,53","0,57","0,46","1,41","3,48","0,50"
12-3 21:40,"2,14","0,33","0,28","1,71","0,40","1,30","0,97","2,43","0,71","3,08","0,66","0,48","1,38","0,80","0,47","0,47","1,57","3,83","2,65","10,09","1,67","1,96","1,75","1,83","1,95","4,72","1,45"
12-3 21:45,"2,40","0,31","0,40","1,68","0,47","1,34","0,82","5,83","1,03","2,94","0,76","0,55","1,27","2,54","0,62","0,51","0,87","2,73","1,75","8,03","0,50","0,47","0,41","0,44","1,48","3,23","0,42"
12-3 21:50,"2,61","0,37","0,34","1,85","0,44","1,27","0,58","5,19","0,79","2,94","0,71","0,47","1,83","2,52","0,59","0,47","0,81","2,85","1,37","8,68","0,53","0,46","0,47","0,61","1,36","3,28","0,56"
12-3 21:55,"2,71","0,45","0,42","1,65","0,33","1,36","0,97","2,63","0,78","2,89","0,68","0,51","1,43","0,55","0,55","0,50","0,83","2,63","1,46","8,19","0,49","0,46","0,50","0,63","1,49","3,00","0,50"
12-3 22:00,"2,19","0,53","0,41","1,69","0,36","1,07","0,85","2,22","0,69","2,91","0,66","0,48","1,77","1,55","0,49","0,39","0,85","2,26","1,38","8,56","0,55","0,50","0,52","0,50","1,56","3,32","0,56"
12-3 22:05,"1,76","0,81","0,37","1,63","0,58","1,87","0,85","2,11","0,74","0,56","0,73","0,52","1,28","2,49","0,59","0,47","0,91","2,59",-,-,"0,42","0,51","0,50","0,40","1,46","3,27","0,46"
12-3 22:10,"1,94","1,01","1,15","2,93","1,29","2,20","1,44","2,83","1,55","2,76","0,68","1,43","1,32","2,51","0,45","0,54","0,79","2,65","2,46","8,90","0,55","0,60","0,49","0,48","0,88","3,34","0,54"
12-3 22:15,"2,62","0,35","0,27","2,03","0,33","1,26","1,03","1,70","0,63","3,06","0,67","0,55","4,46","3,49","0,58","1,35","1,67","3,00","2,67","8,79","2,43","2,44","2,37","2,28","2,28","5,74","2,30"
12-3 22:20,"2,84","0,20","0,27","1,58","0,63","1,37","0,83","2,11","0,82","2,94","0,70","0,53","1,39","2,55","0,61","0,46","0,85","2,41","1,17","8,23","0,73","0,54","0,51","0,48","1,43","3,24","0,54"
12-3 22:25,"1,79","0,99","1,03","2,32","1,42","2,16","1,72","2,67","1,88","3,74","0,65","1,45","1,49","0,61","0,49","0,45","1,51","2,60","1,42","8,39","0,48","0,49","0,48","0,42","1,59","3,21","0,53"
