time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
20-3 13:00,"3,78","0,73","0,60","1,40","0,64","1,53","0,82","2,33","6,45","2,84","0,72","0,63","1,53","1,62","0,81","0,77","1,28","3,01","1,87","7,72","0,90","0,75","0,72","0,76","1,61","3,55","0,72"
20-3 13:05,"2,25","0,63","0,63","2,03","1,17","2,24","0,86","1,86","1,02","2,96","0,74","0,67","1,41","2,51","0,82","0,81","1,21","2,57","1,63","8,11","0,81","0,74","0,97","0,85","1,59","3,43","0,83"
20-3 13:10,"2,19","0,85","0,61","1,52","0,61","1,46","0,93","2,19","1,16","2,98","0,71","0,64","1,23","2,46","0,86","0,73","0,54","2,57","1,93","8,94","0,77","0,80","0,80","1,20","0,87","3,56","0,86"
20-3 13:15,"2,64","5,65","0,70","1,73","0,63","1,54","0,86","2,13","0,83","2,98","0,72","0,70","1,44","1,59","0,81","1,13","1,17","2,50","1,64","7,44","0,67","0,71","0,69","0,67","1,36","3,51","0,75"
20-3 13:20,"2,72","0,67","0,67","1,86","0,82","1,50","0,88","2,44","1,32","3,10","0,70","0,62","1,32","1,67","0,84","0,79","0,86","2,12","1,63","7,67","0,77","0,74","0,82","0,69","1,47","3,34","0,81"
20-3 13:25,"2,06","0,75","0,60","1,56","0,79","1,60","1,14","4,65","1,14","2,88","0,65","0,57","1,37","2,56","0,75","0,69","1,25","2,36","1,88","7,54","1,16","0,95","0,73","0,83","1,07","2,80","0,87"
20-3 13:30,"2,65","0,72","0,65","1,73","0,65","1,71","0,85","1,79","1,15","2,93","0,76","0,75","1,96","2,48","0,82","0,70","0,90","2,33","1,49","8,45","0,73","0,68","0,67","0,73","1,67","3,51","0,72"
20-3 13:35,"5,61","0,69","0,67","2,28","0,67","1,86","1,02","2,41","1,28","3,06","1,14","0,63","1,46","1,72","0,85","0,84","0,91","2,74","1,82","7,59","0,74","0,80","0,77","0,78","1,80","2,85","0,79"
20-3 13:40,"2,55","0,91","0,60","2,35","0,65","1,67","1,19","2,00","1,11","2,29","0,89","0,58","1,36","0,82","0,82","0,82","0,55","2,57","1,92","8,24","0,81","0,75","0,87","1,01","1,20","3,67","0,87"
20-3 13:45,"2,73","0,78","0,57","1,12","0,80","1,75","0,94","2,40","1,04","2,86","0,68","0,75","2,06","1,83","0,90","0,80","0,92","2,56","1,73","8,21","0,94","0,71","0,82","0,76","1,41","3,82","0,84"
20-3 13:50,"2,53","1,23","0,96","3,63","1,49","1,70","0,84","2,09","3,99","2,96","0,73","0,57","1,32","1,66","0,80","1,33","1,46","2,88","1,88","8,04","1,01","0,77","0,72","0,71","1,49","3,32","0,81"
20-3 13:55,"3,90","5,51","0,81","1,51","0,72","1,49","0,90","2,23","1,07","4,47","0,70","0,55","1,21","2,62","0,77","0,72","1,17","2,86","1,62","7,60","0,74","0,73","0,77","0,80","1,45","2,98","0,88"
20-3 14:00,"3,09","1,36","1,48","2,25","2,69","2,23","1,31","2,38","1,13","3,62","1,04","0,68","1,30","2,61","0,79","0,75","1,20","2,63","1,66","8,41","0,76","0,70","0,81","0,78","1,51","3,25","0,82"
20-3 14:05,"2,43","1,03","0,56","3,94","0,79","1,21","1,71","4,43","4,16","3,74","0,76","2,03","1,22","2,61","0,90","2,36","2,28","4,02","4,46","9,42","2,26","1,90","2,75","4,00","2,21","4,33","2,67"
20-3 14:10,"2,69","0,67","0,84","2,51","0,62","1,74","0,87","1,93","1,04","3,06","1,60","0,61","1,19","1,05","0,88","1,06","1,34","2,19","1,82","8,68","0,80","0,80","0,77","0,91","0,84","3,46","0,85"
20-3 14:15,"3,00","0,65","0,74","2,70","0,61","1,65","0,83","2,29","0,96","2,81","0,67","0,68","1,32","0,79","1,13","0,75","1,18","2,72","1,82","7,84","0,97","0,98","0,82","0,73","1,75","3,23","0,77"
20-3 14:20,"2,26","0,59","0,62","6,31","0,97","1,82","0,92","2,25","2,35","2,92","0,69","0,59","1,38","1,72","0,79","0,80","0,96","2,89","1,58","8,50","0,77","0,68","0,77","0,67","1,39","3,55","0,75"
