time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
14-3 8:25,"2,31","1,04","1,05","2,47","1,36","1,98","2,74","3,74","3,28","4,52","0,79","2,36","1,25",-,-,-,-,-,"5,20","9,64","2,71","2,47","2,28","3,47","0,96","3,54","0,60"
14-3 8:30,"2,58","0,43","0,30","1,59","0,37","1,28","0,86","2,46","0,64","3,02","1,02","0,63","1,38","2,74","0,64","0,45","1,04","2,48","1,31","8,27","0,50","0,51","0,58","0,42","1,06",-,-
14-3 8:35,"2,21","0,30","0,28","1,87","0,49","1,50","0,98","2,41","0,90","5,73","0,71","0,53","1,33","2,59","0,66","0,42","0,55","2,38","1,60","7,84","0,51","0,57","0,45","0,42","1,46","3,39","0,43"
14-3 8:40,"2,52","0,28","0,31","1,66","0,31","1,40",-,"1,58","0,66","3,02","0,58","0,57","1,18","2,52","0,51","0,46","0,50","1,83","1,95","8,18","0,42","0,50","0,47","0,45","1,12","3,10","0,62"
14-3 8:45,"2,17","0,31","0,29","1,86","0,32","1,27","0,89","2,87","0,86","3,06","0,77","0,62",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14-3 8:50,"2,27","0,29","0,30","1,92","0,58","1,22","0,96","1,83","0,44","3,14","0,66","0,59","1,31","2,59","0,55","0,44","0,67","2,42",-,-,-,-,-,-,-,-,-
14-3 8:55,"2,89","0,27","0,33","1,40","0,32","1,60","1,12","5,94","0,57","2,91","0,74","0,49","1,21","2,51","0,48","0,42","0,56","1,88","1,52","8,01","0,43","0,43","0,47","0,43","1,37","2,77","0,50"
14-3 9:00,"3,37","0,34","0,69","1,67","0,30","1,13","1,34","2,78","0,51","2,92","0,71","0,60",-,-,-,-,-,-,-,-,-,-,-,"0,51","1,30","3,25","0,36"
14-3 9:05,"2,89","0,30","0,39","1,74","0,53","1,79","0,90","2,56","0,69","3,27","0,79","0,53","1,45","2,72","0,56","0,61","0,80",-,-,-,-,-,-,-,-,-,-
14-3 9:10,"2,71","1,20","1,13","2,38","3,32","2,87","1,36","6,17","0,81","1,80","0,87","1,60","1,28","4,36","0,54","6,14","3,41","6,39","3,41","18,17","9,73","11,36","4,75",-,"1,60","3,73","0,64"
14-3 9:15,"2,43","0,41","0,74","1,73","0,38","1,42","1,42","2,13","0,61","3,14","0,66","0,88","2,51","2,48","0,49","0,47","0,80",-,"1,20","8,43","0,50","0,53","0,46","1,63","5,59",-,-
14-3 9:20,-,-,-,-,-,-,"0,91","2,52","0,61","3,10","0,79","0,61","1,59","2,55","0,50","0,56","0,58","2,23","1,44","9,25","0,47","0,52","0,42","2,05",-,-,-
14-3 9:25,"2,51","0,28","0,39","1,60","0,36","1,05","0,82","2,46","0,51","2,94","0,92","0,49","1,51",-,-,-,-,-,-,-,-,-,-,-,-,"3,31","0,46"
