Metrics Over Time
Metrics Over Time
,,,19-3 22:00,,,19-3 22:05,,,19-3 22:10,,,19-3 22:15,,,19-3 22:20,,,19-3 22:25,,,19-3 22:30,,,19-3 22:35,,,19-3 22:40,,,19-3 22:45,,,19-3 22:50,,,19-3 22:55,,,19-3 23:00,,,19-3 23:05,,,19-3 23:10,,,19-3 23:15,,,19-3 23:20,,,19-3 23:25,,,19-3 23:30,,,19-3 23:35,,,19-3 23:40,,,19-3 23:45,,,19-3 23:50,,,19-3 23:55,,,20-3 0:00,,,20-3 0:05,,,20-3 0:10,,,20-3 0:15,,,20-3 0:20,,,20-3 0:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T14_SKPAuto_PriveZakelijk","0,58","0,62","0,68","0,60","0,62","0,54","0,57","0,61","0,61","0,61","0,56","0,65","0,60","0,70","0,56","0,59","0,64","0,59","0,53","0,55","0,54","0,49","0,57","0,42","0,51","0,56","0,51","0,44","0,60","0,59",
"FSO_T15_SKPAuto_KentekenOpNaam","0,52","0,52","0,50","0,51","0,51","0,61","0,49","0,51","0,51","0,55","0,55","0,55","1,58","0,59","0,58","1,47","0,47","0,51","0,54","0,46","0,40","0,48","0,40","0,40","1,41","0,51","0,40","0,39","0,54","0,49",
"FSO_T16_SKPAuto_Persoonsgegevens","0,58","0,80","0,57","1,01","0,84","0,67","0,95","0,61","0,61","0,60","0,58","0,56","1,66","0,62","0,62","1,61","0,64","0,57","0,80","0,59","0,83","0,59","0,58","0,54","1,72","0,73","0,54","0,52","2,67","0,88",
"FSO_T17_SKPAuto_Adres","2,63","2,11","2,14","2,35","2,32","3,07","2,17","2,36","2,04","2,49","2,49","2,74","3,44","2,40","2,25","3,35","2,54","2,60","2,15","2,33","2,27","2,30","2,00","2,21","3,45","-","2,90","2,44","2,75","2,42",
"FSO_T18_SKPAuto_TelefoonEmail","1,30","1,69","1,47","1,28","1,48","1,39","1,47","1,52","1,48","1,32","1,41","1,27","2,60","1,12","1,60","2,37","1,42","1,40","1,31","1,33","1,40","1,42","1,45","1,35","2,61","1,29","1,67","1,39","-","1,35",
"FSO_T19_SKPAuto_AanvullendeVragen","13,34","9,41","8,06","8,66","8,65","8,13","8,39","8,56","8,28","7,83","7,85","7,88","9,48","8,12","7,85","8,52","8,12","8,19","7,83","8,09","8,53","8,33","7,91","7,87","8,76","8,35","8,25","8,50","-","8,34",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,45","0,47","0,59","0,52","0,63","0,52","0,46","0,56","0,48","0,55","0,48","0,52","1,44","0,48","0,53","2,41","0,47","0,42","0,47","0,47","0,42","0,35","0,45","0,39","1,35","0,44","0,53","0,36","-","0,40",
"FSO_T21_SKPAuto_StrafbaarFeit","0,55","0,59","0,58","0,51","0,58","0,56","0,51","0,62","0,49","0,50","0,67","0,49","0,50","3,72","0,55","2,60","0,55","0,42","0,48","0,54","0,49","0,61","0,57","0,48","0,41","1,82","0,51","0,51","-","0,66",
"FSO_T22_SKPAuto_EerderSchade","1,13","0,69","0,54","0,49","0,56","0,53","0,55","0,58","0,50","0,62","0,58","0,56","0,56","1,63","0,54","2,82","0,59","0,44","0,45","0,57","0,49","0,39","0,41","0,41","0,42","1,79","0,48","0,39","-","0,45",
"FSO_T23_SKPAuto_MaandJaar","0,50","0,52","0,55","0,48","0,55","0,52","0,54","0,48","0,58","0,51","0,49","0,48","0,49","1,42","0,53","2,45","0,53","0,44","0,47","0,50","0,47","0,37","0,45","0,41","0,43","1,53","0,49","0,37","-","0,43",
"FSO_T24_SKPAuto_Rekeningnummer","1,42","1,40","1,44","1,46","1,92","1,37","1,32","1,45","1,40","1,43","1,15","1,45","1,37","1,99","1,18","2,49","1,42","1,44","1,56","1,43","1,51","1,41","1,40","1,74","1,50","1,97","1,44","1,47","-","2,07",
"FSO_T25_SKPAuto_Samenvatting2","4,42","3,31","3,56","3,51","3,60","3,23","3,50","3,12","3,33","2,94","3,17","3,24","3,03","4,29","3,47","5,75","3,44","3,84","3,50","2,97","2,97","3,95","3,21","3,06","3,41","4,37","3,14","3,18","-","3,46",
"FSO_T26_SKPAuto_EindeScript","0,62","0,58","0,70","0,53","0,53","0,55","0,57","0,57","0,65","0,54","0,59","0,58","0,53","1,62","0,50","2,74","0,62","0,44","0,51","0,53","0,58","0,43","0,47","0,52","0,59","1,52","0,54","0,42","-","0,59",
 

