Metrics Over Time
Metrics Over Time
,,,21-3 11:30,,,21-3 11:35,,,21-3 11:40,,,21-3 11:45,,,21-3 11:50,,,21-3 11:55,,,21-3 12:00,,,21-3 12:05,,,21-3 12:10,,,21-3 12:15,,,21-3 12:20,,,21-3 12:25,,,21-3 12:30,,,21-3 12:35,,,21-3 12:40,,,21-3 12:45,,,21-3 12:50,,,21-3 12:55,,,21-3 13:00,,,21-3 13:05,,,21-3 13:10,,,21-3 13:15,,,21-3 13:20,,,21-3 13:25,,,21-3 13:30,,,21-3 13:35,,,21-3 13:40,,,21-3 13:45,,,21-3 13:50,,,21-3 13:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T14_SKPAuto_PriveZakelijk","0,73","0,71","0,70","0,57","0,81","0,60","0,72","0,94","0,82","0,93","0,91","0,84","0,81","0,83","0,92","0,86","0,79","0,83","0,88","0,78","0,85","0,80","0,90","0,78","0,89","0,90","0,87","1,01","0,84","0,85",
"FSO_T15_SKPAuto_KentekenOpNaam","0,82","0,65","0,59","0,93","1,56","0,68","0,88","0,82","0,72","0,82","0,77","0,69","0,75","0,72","0,83","0,73","0,93","0,71","0,79","0,77","0,74","0,78","0,76","0,77","0,74","0,80","0,77","0,71","0,77","0,74",
"FSO_T16_SKPAuto_Persoonsgegevens","1,05","0,87","1,11","0,62","1,70","0,91","1,02","1,09","1,29","1,19","0,88","1,10","1,27","1,28","1,31","1,20","0,91","0,73","1,36","0,87","1,11","0,90","0,57","1,15","1,19","1,21","1,41","1,19","0,88","1,13",
"FSO_T17_SKPAuto_Adres","2,13","2,32","2,81","2,14","3,14","3,67","2,77","2,58","2,38","2,90","2,74","2,62","3,22","2,68","2,20","6,63","3,08","3,16","2,72","3,01","2,52","2,60","3,09","2,22","2,81","2,33","2,44","2,77","2,44","2,80",
"FSO_T18_SKPAuto_TelefoonEmail","1,96","1,51","1,94","2,07","1,58","2,62","3,54","1,58","2,68","1,58","1,73","1,70","1,88","1,68","1,93","1,48","1,85","1,95","1,95","1,54","2,02","2,12","1,69","1,68","1,60","1,46","1,74","1,53","1,65","1,86",
"FSO_T19_SKPAuto_AanvullendeVragen","8,78","7,80","7,59","8,15","8,90","9,07","7,91","8,44","9,03","8,18","8,35","8,07","8,89","9,75","8,73","7,81","8,47","8,40","7,79","8,91","7,69","7,95","11,50","7,95","8,13","7,77","7,94","9,75","7,79","8,02",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,71","0,65","0,75","0,51","0,86","1,48","0,48","0,77","0,84","0,76","0,81","0,75","0,74","1,10","0,75","0,73","0,81","0,79","0,70","0,71","0,74","0,71","0,88","0,74","0,70","0,81","0,85","0,74","0,71","0,72",
"FSO_T21_SKPAuto_StrafbaarFeit","0,64","0,71","0,78","0,50","0,81","1,56","0,99","0,76","0,81","0,90","0,82","0,74","0,72","0,83","0,77","0,98","0,70","0,80","0,75","0,85","0,81","0,65","0,82","0,73","0,67","0,90","0,82","0,74","0,88","0,73",
"FSO_T22_SKPAuto_EerderSchade","0,99","0,67","0,80","0,47","0,75","1,53","0,65","0,74","0,84","0,71","1,11","0,74","0,74","0,80","0,82","0,84","0,74","0,83","0,79","0,81","0,78","0,69","0,72","0,97","0,68","0,86","0,82","0,72","0,80","0,77",
"FSO_T23_SKPAuto_MaandJaar","0,64","0,68","0,70","0,49","0,81","1,64","0,61","0,85","0,99","0,91","0,74","0,80","0,68","0,72","0,81","0,80","0,70","0,88","0,84","0,81","0,81","0,77","0,73","0,89","0,70","0,79","0,84","0,76","0,79","0,81",
"FSO_T24_SKPAuto_Rekeningnummer","1,67","1,15","1,00","0,99","1,26","2,87","1,48","1,46","1,28","1,03","1,49","1,17","1,78","1,12","1,38","0,82","1,13","1,11","0,82","1,38","0,91","0,86","0,98","1,06","1,36","1,17","0,96","0,83","1,38","1,32",
"FSO_T25_SKPAuto_Samenvatting2","3,32","2,91","3,44","2,95","3,53","5,37","3,20","3,82","3,00","2,69","3,56","3,49","3,22","3,21","3,82","3,81","3,10","3,54","3,70","4,14","3,53","3,53","3,15","3,66","3,36","3,06","3,59","3,26","4,04","3,21",
"FSO_T26_SKPAuto_EindeScript","0,81","0,72","0,75","0,67","0,87","4,07","1,18","0,85","0,92","0,81","1,35","0,83","0,73","0,83","0,85","0,76","1,01","0,95","0,78","0,83","0,90","0,75","0,79","0,84","0,77","0,87","0,94","0,82","0,86","2,76",
 

