Metrics Over Time
Metrics Over Time
,,,17-3 17:30,,,17-3 17:35,,,17-3 17:40,,,17-3 17:45,,,17-3 17:50,,,17-3 17:55,,,17-3 18:00,,,17-3 18:05,,,17-3 18:10,,,17-3 18:15,,,17-3 18:20,,,17-3 18:25,,,17-3 18:30,,,17-3 18:35,,,17-3 18:40,,,17-3 18:45,,,17-3 18:50,,,17-3 18:55,,,17-3 19:00,,,17-3 19:05,,,17-3 19:10,,,17-3 19:15,,,17-3 19:20,,,17-3 19:25,,,17-3 19:30,,,17-3 19:35,,,17-3 19:40,,,17-3 19:45,,,17-3 19:50,,,17-3 19:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","2,25","-","-","2,68","-","1,68","3,54","-","5,72","2,70","-","1,78","2,34","-","1,87","2,58","2,18","-","2,93","-","2,80","-","3,11","2,24","2,00","1,87","2,02","3,65","-","-",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,60","-","-","0,35","-","0,69","0,36","-","0,53","0,66","-","0,31","1,07","-","0,63","0,34","0,36","-","0,45","-","0,46","-","0,46","0,47","0,43","1,93","0,32","0,34","-","-",
"FSO_T02_SKPAuto_Kenteken","0,57","-","-","0,38","-","0,34","0,36","-","0,35","0,39","-","0,37","1,17","-","0,44","0,35","0,42","-","0,39","-","0,36","-","0,37","0,53","0,38","2,19","0,43","0,48","-","-",
"FSO_T03_SKPAuto_AutoCheck","1,36","-","-","1,58","-","1,23","1,78","-","1,75","1,76","-","1,77","2,29","-","1,61","1,46","1,73","-","1,22","-","1,61","-","1,97","1,71","2,01","3,22","1,50","1,69","-","-",
"FSO_T04_SKPAuto_Postcode","0,41","-","-","0,38","-","0,37","0,42","-","0,33","0,38","-","0,48","1,25","-","0,39","0,34","0,42","-","0,38","-","0,37","-","0,50","0,46","0,41","2,45","0,42","0,36","-","-",
"FSO_T05_SKPAuto_Bestuurder","1,14","3,56","-","1,71","-","1,40","1,33","-","1,36","1,24","-","1,39","2,35","-","1,50","1,44","1,41","-","1,16","-","1,20","-","1,91","1,31","1,25","2,77","1,44","1,22","-","-",
"FSO_T06_SKPAuto_GeboorteDatum","-","2,19","0,92","0,79","-","0,80","-","0,82","0,95","0,84","0,81","0,88","2,10","0,79","0,79","0,81","0,80","-","0,80","-","-","-","0,86","0,81","-","1,56","0,78","-","0,75","-",
"FSO_T07_SKPAuto_SchadeVrijeJaren","-","3,79","2,15","1,85","-","2,53","-","2,10","2,37","2,24","2,36","2,24","3,73","2,32","2,22","2,25","2,10","2,10","2,21","1,86","1,93","1,94","1,92","2,75","-","2,90","-","-","1,56","2,23",
"FSO_T08_SKPAuto_Kilometers","-","2,34","1,00","0,83","-","0,80","-","0,54","0,48","0,83","0,71","0,67","2,47","0,67","0,72","0,79","0,80","0,60","0,72","0,85","0,60","0,69","0,88","0,71","-","1,79","-","-","0,64","0,91",
"FSO_T09_SKPAuto_Basisdekking","-","4,52","3,10","2,88","-","2,90","-","2,88","2,83","2,85","1,78","2,86","4,51","2,90","2,85","2,92","2,98","2,87","3,04","2,91","3,03","2,89","2,91","2,91","-","3,83","-","-","2,86","2,88",
