Metrics Over Time
Metrics Over Time
,,,14-3 9:30,,,14-3 9:35,,,14-3 9:40,,,14-3 9:45,,,14-3 9:50,,,14-3 9:55,,,14-3 10:00,,,14-3 10:05,,,14-3 10:10,,,14-3 10:15,,,14-3 10:20,,,14-3 10:25,,,14-3 10:30,,,14-3 10:35,,,14-3 10:40,,,14-3 10:45,,,14-3 10:50,,,14-3 10:55,,,14-3 11:00,,,14-3 11:05,,,14-3 11:10,,,14-3 11:15,,,14-3 11:20,,,14-3 11:25,,,14-3 11:30,,,14-3 11:35,,,14-3 11:40,,,14-3 11:45,,,14-3 11:50,,,14-3 11:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","-","2,42","2,89","3,57","2,93","2,58","-","-","2,68","-","2,48","2,29","3,57","5,02","-","-","2,80","2,33","-","2,47","2,67","3,84","2,63","-","-","2,85","-","2,55","-","3,47",
"FSO_T01_SKPAuto_VerzekererdJaNee","-","0,26","0,32","2,81","0,26","0,30","-","-","0,28","-","0,40","0,23","0,31","0,27","-","-","0,54","0,31","-","0,47","0,39","0,33","0,41","-","-","0,30","-","0,58","-","0,35",
"FSO_T02_SKPAuto_Kenteken","-","0,33","0,36","0,40","0,38","0,26","-","-","0,31","-","0,39","15,09","0,33","0,54","-","-","0,52","0,37","-","0,43","0,42","0,41","0,42","-","-","0,42","-","0,46","-","0,39",
"FSO_T03_SKPAuto_AutoCheck","-","2,17","2,00","2,92","2,17","1,71","-","-","1,72","-","1,74","2,40","1,71","2,88","-","-","3,88","1,64","-","2,17","1,49","2,07","1,60","-","-","1,68","-","1,53","-","3,41",
"FSO_T04_SKPAuto_Postcode","-","0,52","0,35","0,31","1,23","0,29","-","-","0,44","-","0,62","0,38","0,31","0,46","-","-","0,59","0,40","-","0,52","0,43","0,43","0,47","-","-","0,67","-","0,40","-","0,45",
"FSO_T05_SKPAuto_Bestuurder","-","1,51","1,59","1,28","0,99","0,90","-","-","1,32","-","1,32","23,36","1,31","1,33","-","-","1,68","1,20","-","1,55","1,60","1,30","1,39","-","-","1,82","-","1,45","-","1,35",
"FSO_T06_SKPAuto_GeboorteDatum","1,28","0,92","-","0,88","1,14","0,23","-","-","-","-","-","1,24","1,31","1,01","-","0,85","0,95","0,89","0,85","1,18","0,96","-","-","-","2,08","0,97","1,27","-","0,92","2,10",
"FSO_T07_SKPAuto_SchadeVrijeJaren","1,75","2,07","-","2,53","2,13","3,29","2,19","-","-","-","-","2,19","2,39","2,31","-","2,25","2,04","2,11","2,23","2,29","1,81","-","-","-","2,39","2,16","3,19","-","5,91","2,05",
"FSO_T08_SKPAuto_Kilometers","0,43","0,67","-","0,71","0,72","0,68","0,94","-","-","-","-","0,50","0,70","0,57","-","0,64","0,63","0,79","0,94","0,79","0,65","-","-","-","0,62","0,46","0,61","-","0,42","0,74",
"FSO_T09_SKPAuto_Basisdekking","5,11","3,11","-","3,20","3,36","3,01","3,35","-","-","-","-","2,99","2,94","3,08","-","2,95","3,02","3,18","19,89","3,13","3,02","-","-","-","5,13","3,12","3,18","-","3,01","2,91",
"FSO_T10_SKPAuto_Uitbreiding","0,90","0,79","-","0,76","0,72","1,09","0,74","-","-","-","-","-","0,76","1,16","-","0,81","0,72","0,84","-","0,80","0,66","-","-","-","0,92","0,70","0,95","-","0,85","1,14",
"FSO_T11_SKPAuto_Ingangsdatum","0,53","2,60","-","0,57","0,58","0,47","0,78","-","-","-","-","-","-","0,65","-","0,57","0,48","0,62","-","0,63","0,56","-","-","0,61","0,84","0,51","0,59","-","0,47","-",
"FSO_T12_SKPAuto_Ongevallen","1,30","1,51","-","1,37","1,53","1,42","1,61","1,70","1,28","1,53","-","-","-","-","1,21","-","1,37","1,23","1,28","-","1,16","-","-","1,25","1,34","1,39","-","1,37","-","1,42",
"FSO_T13_SKPAuto_Samenvatting1","2,54","2,70","-","-","1,63","2,50","2,58","2,51","2,59","2,83","1,24","-","-","-","2,47","-","2,61","-","2,57","-","2,54","-","-","2,51","2,52","2,02","-","2,51","-","0,90",
"FSO_T14_SKPAuto_PriveZakelijk","0,50","0,62","-","-","0,52","0,47","0,60","0,60","0,50","0,45","0,63","0,57","-","-","0,53","-","0,69","-","0,58","-","0,58","-","-","0,60","0,57","0,63","-","0,61","-","0,52",
"FSO_T15_SKPAuto_KentekenOpNaam","0,46","0,38","-","-","0,47","0,41","0,51","0,45","0,40","0,52","0,51","0,42","-","-","0,49","-","0,64","-","0,55","-","0,54","-","-","0,48","0,71","0,63","-","0,53","-","0,56",
"FSO_T16_SKPAuto_Persoonsgegevens","0,67","0,62","-","-","1,12","0,60","1,21","0,66","0,60","0,76","0,98","21,76","0,72","-","0,70","-","0,60","-","0,76","-","1,01","-","-","0,60","0,70","0,91","-","0,72","-","0,68",
"FSO_T17_SKPAuto_Adres","2,53","2,60","-","-","2,32","2,39","2,44","2,02","2,46","2,56","2,78","7,55","2,08","-","2,19","-","-","1,96","2,64","2,56","2,38","2,38","2,45","3,02","2,18","2,53","-","2,82","-","2,30",
"FSO_T18_SKPAuto_TelefoonEmail","1,32","-","1,38","1,62","1,63","1,36","1,78","-","1,35","1,60","-","1,44","9,42","-","1,99","1,34","-","1,47","1,28","1,46","1,58","1,47","1,53","1,63","1,56","-","2,05","1,73","-","1,35",
"FSO_T19_SKPAuto_AanvullendeVragen","7,03","8,31","8,63","7,66","8,50","8,50","8,57","-","8,93","8,35","-","7,01","7,75","30,09","7,94","8,22","-","8,51","7,78","8,18","7,99","8,90","7,30","8,55","7,76","-","8,80","7,96","-","8,45",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,39","0,45","0,47","0,60","0,47","0,42","-","0,61","0,40","0,42","0,55","0,40","1,07","0,29","0,62","0,43","-","0,52","0,68","0,73","0,48","0,52","0,50","0,53","-","0,80","0,55","-","0,54","0,46",
"FSO_T21_SKPAuto_StrafbaarFeit","4,03","0,45","0,39","0,42","0,51","0,41","-","0,41","0,33","0,40","0,45","0,57","0,74","0,38","0,63","0,43","-","0,60","0,76","0,52","0,47","0,52","0,58","1,75","-","0,69","0,74","-","0,68","0,53",
"FSO_T22_SKPAuto_EerderSchade","0,48","0,56","0,54","0,45","0,45","0,46","-","0,52","0,45","0,54","0,51","0,52","0,50","0,33","0,46","0,47","-","0,62","1,36","0,63","0,53","0,50","0,62","0,62","-","0,57","0,73","-","0,68","0,57",
"FSO_T23_SKPAuto_MaandJaar","0,41","0,42","0,53","0,48","0,46","0,75","-","0,55","0,38","0,39","0,42","0,49","0,51","1,27","0,80","0,41","-","0,64","0,53","0,62","0,48","0,48","0,58","0,66","-","0,57","0,64","-","0,56","0,57",
"FSO_T24_SKPAuto_Rekeningnummer","0,98","0,80","1,01","1,05","-","0,85","-","0,87","-","-","1,32","-","1,39","1,15","-","1,33","-","1,42","2,01","1,41","1,13","0,99","-","1,19","-","0,86","1,07","1,41","1,03","1,41",
"FSO_T25_SKPAuto_Samenvatting2","3,66","3,08","3,51","3,64","-","3,69","3,35","3,32","-","-","3,52","-","3,52","3,35","3,60","-","-","3,14","3,15","2,98","3,52","3,43","-","3,54","-","2,86","3,19","3,42","3,44","3,52",
"FSO_T26_SKPAuto_EindeScript","0,48","0,48","0,44","0,51","-","0,52","0,47","0,54","-","-","0,45","-","0,52","0,42","0,54","-","-","1,43","0,68","0,53","0,67","0,65","-","0,57","-","0,93","0,67","0,57","0,61","1,01",
 

