Metrics Over Time
Metrics Over Time
,,,13-3 11:00,,,13-3 11:05,,,13-3 11:10,,,13-3 11:15,,,13-3 11:20,,,13-3 11:25,,,13-3 11:30,,,13-3 11:35,,,13-3 11:40,,,13-3 11:45,,,13-3 11:50,,,13-3 11:55,,,13-3 12:00,,,13-3 12:05,,,13-3 12:10,,,13-3 12:15,,,13-3 12:20,,,13-3 12:25,,,13-3 12:30,,,13-3 12:35,,,13-3 12:40,,,13-3 12:45,,,13-3 12:50,,,13-3 12:55,,,13-3 13:00,,,13-3 13:05,,,13-3 13:10,,,13-3 13:15,,,13-3 13:20,,,13-3 13:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,93","0,73","0,65","0,68","0,70","0,64","0,71","0,72","0,72","0,68","1,08","0,66","0,67","0,70","0,76","0,74","0,67","0,69","0,63","0,75","0,73","2,37","0,73","0,64","0,68","0,71","0,68","0,64","0,75","0,69",
"FSO_T11_SKPAuto_Ingangsdatum","0,46","0,48","0,56","0,60","0,56","0,53","0,55","0,49","0,48","0,55","5,56","0,50","0,60","0,55","1,38","0,52","0,53","0,52","0,58","0,52","0,54","0,52","0,55","0,52","0,49","0,57","0,50","0,56","0,53","0,52",
"FSO_T12_SKPAuto_Ongevallen","1,71","1,34","1,28","1,83","1,81","1,52","2,52","1,42","2,19","1,74","1,46","1,35","1,89","1,34","1,25","1,26","1,35","0,80","1,31","1,38","1,41","1,37","2,72","2,49","2,29","1,25","2,05","1,52","1,22","1,25",
"FSO_T13_SKPAuto_Samenvatting1","2,51","1,71","2,58","1,53","1,70","2,51","2,52","1,64","2,50","2,60","0,62","0,55","2,53","1,69","2,54","3,49","2,70","0,49","1,70","2,55","0,53","2,54","1,87","2,51","1,58","1,79","0,58","2,51","1,92","2,58",
"FSO_T14_SKPAuto_PriveZakelijk","0,49","0,53","0,48","0,57","0,57","0,50","0,55","0,58","0,57","0,51","0,59","0,58","0,50","0,66","0,52","0,54","0,60","0,57","0,57","0,60","0,56","0,53","0,64","0,58","0,55","0,63","0,67","0,57","0,68","0,68",
"FSO_T15_SKPAuto_KentekenOpNaam","0,41","0,54","0,44","0,58","0,52","0,41","0,49","0,56","0,49","0,42","0,50","0,40","0,51","0,61","0,56","1,49","0,55","0,50","0,45","0,48","0,52","0,53","0,53","0,46","0,81","0,58","0,48","0,50","0,53","0,53",
"FSO_T16_SKPAuto_Persoonsgegevens","0,71","0,65","0,54","0,72","1,02","0,81","0,72","0,60","0,53","0,69","0,71","0,70","2,76","0,68","0,84","1,59","0,61","0,57","0,88","1,25","0,63","0,69","1,01","0,53","2,33","0,84","0,67","0,78","0,59","1,19",
"FSO_T17_SKPAuto_Adres","2,68","2,47","2,12","2,08","2,27","2,09","2,81","2,64","1,97","2,13","1,88","2,51","2,30","2,34","2,46","3,13","2,42","2,40","2,27","2,46","2,02","2,79","2,73","2,39","3,08","2,59","2,02","2,54","2,22","1,85",
"FSO_T18_SKPAuto_TelefoonEmail","1,44","1,29","1,81","1,24","1,39","1,51","1,64","1,28","1,52","1,88","1,27","1,44","1,77","1,64","1,47","3,89","1,90","1,43","1,49","1,23","1,52","2,10","1,64","2,16","1,61","1,35","1,89","1,50","1,53","1,56",
"FSO_T19_SKPAuto_AanvullendeVragen","9,11","7,66","7,99","8,85","8,29","8,79","7,84","8,61","8,39","8,40","10,77","7,91","8,90","8,46","8,84","8,67","7,87","7,64","8,34","8,53","7,57","8,01","8,51","8,09","8,98","7,96","9,38","7,77","8,18","8,02",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,54","0,52","0,48","0,48","0,53","0,45","0,71","0,50","0,46","0,39","0,58","0,43","0,52","0,77","0,51","2,40","0,47","0,50","0,56","0,48","0,46","0,43","0,56","0,52","0,59","0,75","0,60","0,46","0,60","0,45",
"FSO_T21_SKPAuto_StrafbaarFeit","0,51","0,45","0,54","0,38","0,68","0,50","0,51","0,48","0,49","0,41","0,50","0,57","0,47","0,55","0,55","2,56","0,59","0,52","0,56","0,57","0,46","0,41","0,93","0,67","0,46","0,64","0,72","0,45","0,57","0,52",
"FSO_T22_SKPAuto_EerderSchade","0,52","0,44","0,48","0,47","0,53","0,49","0,50","0,54","0,53","0,37","0,49","0,57","0,57","0,60","0,51","2,50","0,53","0,55","0,52","0,54","0,47","0,48","0,58","0,56","0,48","0,56","0,69","0,47","0,52","0,53",
"FSO_T23_SKPAuto_MaandJaar","0,43","0,51","0,52","0,59","0,41","0,43","0,46","0,49","0,51","0,36","0,51","0,64","0,42","0,58","0,52","2,19","0,53","0,54","0,51","0,61","0,43","0,40","0,59","0,69","0,51","0,53","0,64","0,50","0,50","0,44",
"FSO_T24_SKPAuto_Rekeningnummer","0,95","1,37","1,15","0,88","1,43","1,17","1,37","1,12","1,20","0,84","1,76","1,43","1,51","1,04","1,14","2,70","1,33","1,31","1,41","1,50","1,15","-","1,15","1,66","-","0,94","1,00","1,32","1,27","1,35",
"FSO_T25_SKPAuto_Samenvatting2","3,08","3,42","3,20","3,81","3,24","3,02","3,65","3,62","3,37","3,21","2,99","3,38","3,50","3,12","3,46","5,45","3,50","3,61","-","3,21","3,39","-","3,69","3,49","-","3,69","3,72","3,44","2,83","3,20",
"FSO_T26_SKPAuto_EindeScript","0,48","0,47","0,63","0,48","0,62","0,54","0,57","0,51","0,56","0,49","0,44","0,49","0,55","0,63","0,57","2,46","0,58","0,56","-","0,66","0,50","-","0,61","0,62","-","0,58","0,72","0,55","0,59","0,51",
 

