Metrics Over Time
Metrics Over Time
,,,22-3 20:00,,,22-3 20:05,,,22-3 20:10,,,22-3 20:15,,,22-3 20:20,,,22-3 20:25,,,22-3 20:30,,,22-3 20:35,,,22-3 20:40,,,22-3 20:45,,,22-3 20:50,,,22-3 20:55,,,22-3 21:00,,,22-3 21:05,,,22-3 21:10,,,22-3 21:15,,,22-3 21:20,,,22-3 21:25,,,22-3 21:30,,,22-3 21:35,,,22-3 21:40,,,22-3 21:45,,,22-3 21:50,,,22-3 21:55,,,22-3 22:00,,,22-3 22:05,,,22-3 22:10,,,22-3 22:15,,,22-3 22:20,,,22-3 22:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","2,09","2,15","1,92","2,01","2,26","1,90","2,31","2,06","2,39","2,46","2,42","2,51","1,91","2,01","2,12","2,79","1,70","1,86","2,24","1,86","2,06","2,10","2,81","1,80","1,90","1,85","2,19","1,75","1,89","1,71",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,27","0,26","0,29","0,23","0,68","0,36","0,35","0,20","0,28","0,33","0,26","1,02","0,48","0,28","1,01","0,22","0,21","0,25","0,28","0,29","0,24","0,25","0,27","0,29","0,30","1,82","0,29","0,27","0,28","0,32",
"FSO_T02_SKPAuto_Kenteken","0,28","0,35","0,36","0,32","0,27","0,29","0,30","0,27","0,27","0,30","0,30","1,05","0,29","0,29","1,07","0,28","0,31","0,30","0,28","0,30","0,36","0,34","0,31","0,28","0,30","1,79","0,27","0,29","0,28","0,27",
"FSO_T03_SKPAuto_AutoCheck","1,72","1,68","1,33","1,52","2,31","1,32","1,30","1,88","1,46","1,61","1,97","2,21","1,48","1,77","2,37","1,70","1,93","2,41","1,58","1,77","1,60","1,22","1,76","1,96","1,39","3,59","1,40","1,48","1,23","1,50",
"FSO_T04_SKPAuto_Postcode","0,29","0,53","0,30","0,27","0,52","0,32","0,32","0,54","0,30","0,28","0,91","1,20","0,28","0,35","1,26","0,31","0,89","0,31","0,28","0,76","0,31","0,27","0,46","0,30","0,30","2,55","0,33","0,27","0,89","0,28",
"FSO_T05_SKPAuto_Bestuurder","1,50","1,27","1,46","1,27","1,46","1,09","1,38","1,16","1,27","1,27","1,42","1,94","1,16","1,43","2,13","1,25","1,29","1,45","1,37","1,19","1,22","1,24","1,37","1,32","1,42","2,99","1,52","1,39","1,44","1,46",
"FSO_T06_SKPAuto_GeboorteDatum","0,85","0,91","0,85","0,81","0,83","0,80","0,78","0,88","0,81","0,77","0,82","1,52","0,87","1,00","1,57","0,79","0,80","0,80","0,85","0,91","0,88","0,87","0,97","0,89","0,83","2,18","0,85","0,81","0,85","0,83",
"FSO_T07_SKPAuto_SchadeVrijeJaren","2,01","1,98","3,01","2,22","2,15","1,64","2,38","2,11","1,82","1,72","4,19","2,88","2,42","2,48","2,54","1,72","2,09","3,79","2,07","2,28","1,89","1,59","4,11","2,19","2,07","2,90","2,50","1,92","2,01","1,91",
"FSO_T08_SKPAuto_Kilometers","0,68","0,59","0,66","0,48","0,64","1,93","0,69","0,61","0,62","0,47","0,61","1,45","0,60","0,53","1,61","0,43","0,70","0,59","0,64","0,65","0,60","0,55","0,72","0,57","0,58","1,52","0,58","0,68","0,59","0,62",
"FSO_T09_SKPAuto_Basisdekking","2,88","3,01","2,94","2,87","3,02","1,74","2,90","2,95","1,71","2,84","1,75","3,68","2,90","2,98","3,64","2,90","2,88","2,87","2,90","2,89","2,89","2,91","2,95","2,95","2,87","3,66","2,88","2,92","2,97","2,91",
