Metrics Over Time
Metrics Over Time
,,,19-3 9:30,,,19-3 9:35,,,19-3 9:40,,,19-3 9:45,,,19-3 9:50,,,19-3 9:55,,,19-3 10:00,,,19-3 10:05,,,19-3 10:10,,,19-3 10:15,,,19-3 10:20,,,19-3 10:25,,,19-3 10:30,,,19-3 10:35,,,19-3 10:40,,,19-3 10:45,,,19-3 10:50,,,19-3 10:55,,,19-3 11:00,,,19-3 11:05,,,19-3 11:10,,,19-3 11:15,,,19-3 11:20,,,19-3 11:25,,,19-3 11:30,,,19-3 11:35,,,19-3 11:40,,,19-3 11:45,,,19-3 11:50,,,19-3 11:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,68","0,78","0,73","0,66","0,77","0,76","2,10","0,87","0,93","0,66","0,69","0,70","0,71","0,73","0,72","1,19","0,66","0,70","0,75","0,73","0,75","0,72","1,23","0,76","0,62","0,75","0,80","-","0,74","0,64",
"FSO_T11_SKPAuto_Ingangsdatum","0,51","1,54","0,54","0,58","0,59","0,61","1,19","0,57","0,68","0,55","1,80","0,49","0,54","0,63","1,60","0,73","0,54","0,64","3,62","0,64","4,44","0,67","0,64","0,77","0,69","0,62","2,32","0,48","0,65","0,76",
"FSO_T12_SKPAuto_Ongevallen","1,32","1,51","1,26","1,14","1,44","1,46","1,95","1,38","4,17","1,65","1,25","1,34","1,50","1,42","1,49","1,41","1,77","1,45","1,35","1,39","2,39","1,35","1,60","1,21","1,36","1,89","1,25","1,50","2,09","3,72",
"FSO_T13_SKPAuto_Samenvatting1","1,73","1,79","2,52","2,51","2,56","0,55","1,89","1,68","2,57","1,51","1,61","0,80","1,50","1,52","0,72","2,71","1,62","0,59","3,45","0,97","6,94","2,56","0,83","0,81","2,64","1,67","4,41","2,52","1,69","2,51",
"FSO_T14_SKPAuto_PriveZakelijk","0,73","0,67","0,62","0,60","0,67","0,58","0,78","0,59","0,52","0,69","0,61","1,08","0,90","0,69","0,63","0,92","0,65","0,68","0,75","0,91","0,82","0,77","0,85","0,83","0,91","0,71","0,58","0,64","0,79","0,88",
"FSO_T15_SKPAuto_KentekenOpNaam","0,63","1,61","0,50","0,50","0,62","0,64","0,70","0,53","0,61","0,66","2,25","0,60","0,70","0,65","0,52","0,73","0,50","0,54","2,85","0,70","2,20","0,79","0,81","0,86","0,74","0,84","2,62","1,04","0,81","0,82",
"FSO_T16_SKPAuto_Persoonsgegevens","0,79","2,59","1,61","0,63","0,67","0,57","0,90","0,95","1,40","0,95","2,38","0,86","0,93","1,01","0,74","1,14","0,55","1,77","2,06","1,24","3,84","2,97","0,96","1,25","0,88","1,16","3,35","1,15","1,05","1,04",
"FSO_T17_SKPAuto_Adres","2,38","3,33","2,16","2,47","2,38","2,25","2,96","2,53","2,52","2,22","3,03","2,82","2,60","2,45","2,15","1,98","2,23","2,40","3,71","2,48","5,17","2,65","2,66","2,26","2,58","3,24","3,29","2,13","2,11","2,73",
"FSO_T18_SKPAuto_TelefoonEmail","1,62","3,36","1,86","1,41","1,52","1,62","1,90","1,74","1,46","1,59","4,46","1,61","1,65","1,30","1,58","1,58","1,70","1,46","2,65","1,57","2,68","1,76","2,04","1,81","1,63","1,39","2,72","1,78","2,52","2,39",
"FSO_T19_SKPAuto_AanvullendeVragen","7,89","10,82","8,49","8,31","8,67","8,48","8,93","7,86","7,94","8,34","8,75","8,20","7,96","8,97","7,75","8,62","7,81","8,01","8,05","8,10","9,91","7,96","8,91","8,58","8,22","18,90","12,42","9,43","7,82","8,22",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,54","10,42","0,61","0,63","0,48","0,71","0,70","0,77","0,55","0,73","1,43","0,54","0,52","0,64","0,56","0,79","0,52","0,56","1,18","1,89","1,45","0,72","0,87","0,79","0,73","0,73","0,81","1,54","0,79","0,68",
"FSO_T21_SKPAuto_StrafbaarFeit","0,58","2,72","0,67","0,69","0,52","0,62","0,53","0,65","0,56","0,74","1,46","0,51","0,57","0,65","0,57","0,87","0,55","0,54","1,12","1,79","1,52","0,73","0,86","0,71","0,72","0,78","4,64","1,67","0,73","0,68",
"FSO_T22_SKPAuto_EerderSchade","0,56","1,58","0,55","0,52","0,54","0,85","0,56","0,58","0,53","0,63","1,41","0,80","0,53","0,65","0,58","0,74","0,55","0,50","0,79","2,05","1,41","0,71","0,83","0,75","0,73","0,79","1,00","1,43","0,73","0,61",
"FSO_T23_SKPAuto_MaandJaar","0,55","1,42","0,64","0,46","0,64","0,66","0,49","0,72","0,56","0,64","1,37","0,66","0,55","0,59","0,55","0,69","0,44","0,64","0,92","2,23","1,50","0,75","0,78","0,83","0,72","0,73","1,07","1,39","0,75","0,82",
"FSO_T24_SKPAuto_Rekeningnummer","1,27","1,82","0,85","0,83","1,10","1,44","1,73","1,33","1,10","0,90","2,34","1,16","1,36","1,30","1,42","1,37","1,27","1,18","1,78","1,93","2,34","0,95","1,23","1,43","1,38","0,87","1,58","1,77","0,86","2,66",
"FSO_T25_SKPAuto_Samenvatting2","2,50","4,28","3,38","3,05","3,44","3,29","3,06","3,42","3,20","2,94","4,76","3,29","3,13","3,18","3,69","3,55","3,29","3,31","3,36","4,15","3,17","5,06","3,24","3,55","3,17","3,49","3,38","4,60","3,62","3,06",
"FSO_T26_SKPAuto_EindeScript","0,56","1,53","0,66","0,54","0,59","0,77","0,58","0,76","0,68","0,54","1,61","0,75","0,57","0,65","0,83","0,77","0,53","0,62","0,80","1,57","0,72","2,08","0,87","0,97","0,90","0,82","0,92","1,50","1,06","0,81",
 

