Metrics Over Time
Metrics Over Time
,,,20-3 3:00,,,20-3 3:05,,,20-3 3:10,,,20-3 3:15,,,20-3 3:20,,,20-3 3:25,,,20-3 3:30,,,20-3 3:35,,,20-3 3:40,,,20-3 3:45,,,20-3 3:50,,,20-3 3:55,,,20-3 4:00,,,20-3 4:05,,,20-3 4:10,,,20-3 4:15,,,20-3 4:20,,,20-3 4:25,,,20-3 4:30,,,20-3 4:35,,,20-3 4:40,,,20-3 4:45,,,20-3 4:50,,,20-3 4:55,,,20-3 5:00,,,20-3 5:05,,,20-3 5:10,,,20-3 5:15,,,20-3 5:20,,,20-3 5:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","3,05","1,86","2,20","2,20","2,21","1,98","2,05","1,87","1,87","2,22","1,90","1,89","2,74","2,17","2,36","2,33","1,93","2,25","2,01","2,04","2,25","2,20","1,95","1,95","2,56","1,91","2,29","2,63","2,65","1,95",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,30","0,39","0,36","0,49","0,38","0,32","1,02","0,29","0,29","0,28","0,31","0,27","1,06","1,78","0,27","0,29","0,30","1,07","0,26","0,30","0,31","0,30","0,25","0,29","0,27","0,30","0,28","1,03","0,32","0,23",
"FSO_T02_SKPAuto_Kenteken","0,30","0,29","0,28","0,30","0,31","0,28","1,08","0,30","0,27","0,29","0,30","0,28","1,00","1,94","0,29","0,29","0,27","1,06","0,27","0,32","0,29","0,43","0,30","0,30","0,28","0,29","0,26","1,09","0,33","0,31",
"FSO_T03_SKPAuto_AutoCheck","1,61","1,95","1,30","1,72","1,70","1,42","2,41","2,39","1,41","1,78","1,60","1,56","2,47","3,72","2,01","1,81","1,69","2,43","1,59","1,48","1,60","1,64","1,73","1,71","1,71","1,96","1,51","4,37","1,53","1,39",
"FSO_T04_SKPAuto_Postcode","0,33","0,47","0,29","0,29","0,41","0,33","1,24","0,64","0,30","0,30","0,41","0,30","1,21","2,83","0,31","0,36","0,79","1,24","0,26","0,55","0,31","0,29","0,66","0,30","0,26","0,69","0,33","1,25","0,55","0,32",
"FSO_T05_SKPAuto_Bestuurder","1,38","1,22","1,43","1,98","1,22","1,28","2,33","1,41","1,13","1,26","1,55","1,10","2,03","3,42","1,15","1,51","1,58","2,10","1,20","1,18","1,43","1,23","1,47","1,23","1,25","1,13","1,24","1,96","1,24","1,34",
"FSO_T06_SKPAuto_GeboorteDatum","0,94","0,96","0,89","0,88","0,93","0,82","1,94","0,86","0,86","1,09","0,91","0,82","1,99","1,94","0,96","0,89","0,88","1,42","0,80","0,81","1,00","0,84","0,90","0,84","0,88","0,92","0,82","2,00","0,88","0,82",
"FSO_T07_SKPAuto_SchadeVrijeJaren","1,87","2,40","3,99","1,74","2,33","2,06","4,21","1,90","1,81","1,97","2,52","1,74","3,78","2,68","1,99","2,01","2,13","2,71","2,26","2,13","4,01","2,24","2,22","2,04","1,86","2,62","2,82","6,06","2,26","2,00",
"FSO_T08_SKPAuto_Kilometers","0,52","0,67","0,53","0,65","0,73","0,68","2,30","0,52","0,66","0,64","0,58","0,64","2,45","1,45","0,59","0,63","0,70","1,63","0,66","0,58","0,42","0,46","0,62","0,72","0,60","0,66","0,72","2,50","0,86","1,73",
"FSO_T09_SKPAuto_Basisdekking","2,94","2,88","2,87","2,85","3,95","2,88","2,45","1,77","2,93","2,88","2,89","2,89","4,52","3,68","2,84","2,84","2,85","4,47","2,87","2,86","2,90","2,85","2,85","2,92","3,00","2,91","2,87","4,53","2,93","2,88",
"FSO_T10_SKPAuto_Uitbreiding","0,64","0,63","0,65","0,64","0,70","0,70","0,70","0,63","0,70","0,69","0,66","0,66","0,65","0,65","0,70","0,64","0,66","0,70","0,71","0,67","0,63","0,61","0,59","0,69","0,63","0,64","0,67","0,65","0,71","0,62",
"FSO_T11_SKPAuto_Ingangsdatum","0,61","0,51","0,45","0,56","0,51","0,48","2,51","0,50","0,44","0,42","0,43","0,43","2,53","1,60","0,46","0,48","0,52","1,41","0,52","0,49","0,48","0,45","0,44","0,44","0,50","0,53","0,48","2,43","0,51","0,45",
"FSO_T12_SKPAuto_Ongevallen","1,89","1,43","1,23","1,76","1,47","1,75","1,52","1,74","1,34","1,43","1,69","1,33","1,32","1,46","1,82","2,42","1,85","1,27","1,24","1,41","1,49","1,33","1,27","1,97","1,19","1,78","1,39","1,34","1,33","1,28",
"FSO_T13_SKPAuto_Samenvatting1","2,54","1,62","0,79","2,54","1,60","0,55","2,73","1,78","0,52","1,58","2,51","2,51","2,42","2,54","2,63","2,48","1,58","0,69","2,49","0,66","0,59","2,49","1,63","2,58","2,52","1,53","0,61","2,70","1,57","0,68",
"FSO_T14_SKPAuto_PriveZakelijk","0,50","0,48","0,43","0,48","0,60","0,50","0,50","0,56","0,57","0,56","0,51","0,47","0,50","0,52","0,56","0,46","0,56","0,56","0,49","0,63","0,56","0,47","0,48","0,58","0,51","0,60","0,55","0,50","0,48","0,51",
"FSO_T15_SKPAuto_KentekenOpNaam","0,49","0,48","0,36","0,45","0,49","0,46","1,38","0,43","0,48","0,43","0,46","0,43","1,59","1,45","0,42","0,40","0,42","0,49","1,38","0,43","0,41","0,37","0,46","0,49","0,39","0,44","0,44","1,53","0,47","0,51",
"FSO_T16_SKPAuto_Persoonsgegevens","0,68","0,54","0,81","0,57","0,56","0,58","1,67","1,13","0,65","0,65","0,67","0,58","1,64","1,69","0,80","0,53","1,18","1,76","2,10","0,73","0,78","0,67","0,83","0,60","0,66","0,60","0,57","1,74","0,70","0,55",
"FSO_T17_SKPAuto_Adres","2,28","1,97","1,90","2,58","2,13","2,21","3,31","2,52","2,08","2,37","2,34","2,21","3,42","3,48","2,19","2,39","2,47","3,27","3,30","2,07","1,88","2,12","2,11","2,05","2,66","2,16","2,08","3,35","2,30","2,31",
"FSO_T18_SKPAuto_TelefoonEmail","1,34","1,22","1,31","1,25","1,26","1,91","2,36","1,33","1,55","1,17","1,50","1,39","2,30","1,50","2,61","1,29","1,08","1,53","2,73","1,25","1,42","1,11","1,35","1,77","1,56","1,31","1,28","2,31","1,22","8,54",
