Metrics Over Time
Metrics Over Time
,,,13-3 18:30,,,13-3 18:35,,,13-3 18:40,,,13-3 18:45,,,13-3 18:50,,,13-3 18:55,,,13-3 19:00,,,13-3 19:05,,,13-3 19:10,,,13-3 19:15,,,13-3 19:20,,,13-3 19:25,,,13-3 19:30,,,13-3 19:35,,,13-3 19:40,,,13-3 19:45,,,13-3 19:50,,,13-3 19:55,,,13-3 20:00,,,13-3 20:05,,,13-3 20:10,,,13-3 20:15,,,13-3 20:20,,,13-3 20:25,,,13-3 20:30,,,13-3 20:35,,,13-3 20:40,,,13-3 20:45,,,13-3 20:50,,,13-3 20:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,65","0,67","0,67","0,65","0,66","0,76","0,72","0,68","0,71","0,75","0,63","0,63","0,81","0,66","0,92","0,60","0,63","0,70","0,66","0,75","0,62","0,62","0,68","0,66","0,78","0,79","0,77","0,71","0,69","0,72",
"FSO_T11_SKPAuto_Ingangsdatum","0,56","1,48","0,48","0,56","0,51","0,52","0,91","0,56","0,57","0,49","0,50","0,51","0,55","0,55","0,51","0,58","0,48","0,55","0,54","0,49","0,51","0,50","5,19","0,54","0,78","0,49","0,52","0,59","0,59","0,47",
"FSO_T12_SKPAuto_Ongevallen","1,81","1,38","1,68","2,29","1,50","1,47","1,46","1,72","1,29","1,92","1,83","2,15","1,38","1,53","1,53","2,67","1,40","1,16","1,81","1,37","2,20","1,65","1,64","2,22","1,33","1,75","2,34","1,77","1,75","1,32",
"FSO_T13_SKPAuto_Samenvatting1","1,67","2,54","0,53","1,71","2,61","2,50","1,58","0,64","2,51","2,52","1,57","2,51","2,60","1,60","0,84","2,52","1,67","0,54","2,51","1,55","2,52","1,69","1,82","2,52","2,61","1,63","2,48","1,48","1,61","0,89",
"FSO_T14_SKPAuto_PriveZakelijk","0,60","0,63","0,61","0,63","0,61","0,61","0,66","0,66","0,58","0,52","0,63","0,69","0,53","0,52","0,62","0,53","0,49","0,54","0,61","0,54","0,51","0,55","0,51","0,64","0,52","0,52","0,52","0,56","0,57","0,60",
"FSO_T15_SKPAuto_KentekenOpNaam","0,60","1,59","0,51","0,47","0,56","0,49","0,58","0,59","0,53","0,48","0,53","0,49","0,48","0,56","0,52","0,46","0,42","0,43","0,45","0,49","0,43","0,47","2,00","0,50","0,45","0,47","0,42","0,51","0,48","0,46",
"FSO_T16_SKPAuto_Persoonsgegevens","0,79","1,69","0,88","0,87","0,76","0,54","0,85","0,78","0,62","0,61","0,76","0,54","0,96","0,54","4,67","0,55","0,75","0,59","1,05","1,12","0,65","0,71","1,86","0,61","0,58","1,07","0,84","0,78","0,65","0,62",
"FSO_T17_SKPAuto_Adres","2,45","3,68","2,23","2,57","2,55","2,49","2,87","2,45","2,54","2,14","2,66","2,38","2,22","2,14","2,24","2,37","2,37","2,11","2,30","2,19","2,58","2,45","3,22","2,10","2,53","2,63","2,64","2,84","2,53","2,43",
"FSO_T18_SKPAuto_TelefoonEmail","1,51","4,56","1,49","1,53","1,36","1,50","1,85","1,42","1,54","1,44","2,69","1,82","1,36","1,40","1,54","1,23","1,27","1,50","1,16","0,97","1,61","2,13","3,87","1,30","1,16","1,37","1,48","1,22","1,26","1,29",
"FSO_T19_SKPAuto_AanvullendeVragen","8,70","9,62","8,41","8,55","8,81","7,91","8,20","8,42","9,21","8,45","9,15","8,18","8,12","7,99","8,44","8,10","8,29","8,16","8,27","8,07","7,82","8,43","10,12","8,19","8,60","9,35","8,48","7,94","7,88","8,08",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,52","2,14","0,54","0,58","0,51","0,46","0,54","0,50","0,58","0,54","0,50","0,47","0,52","0,39","0,48","0,62","0,39","0,49","0,55","0,54","0,52","0,40","1,34","0,47","0,43","0,60","0,49","0,44","0,50","0,42",
"FSO_T21_SKPAuto_StrafbaarFeit","0,49","4,35","0,53","0,53","0,66","0,50","0,55","0,60","0,67","0,43","0,58","0,53","0,51","0,50","0,48","0,52","0,49","0,47","0,51","0,55","0,42","0,51","1,53","0,48","0,50","0,52","0,47","0,48","0,52","0,41",
"FSO_T22_SKPAuto_EerderSchade","0,78","2,08","0,60","0,59","0,57","0,50","0,56","0,47","0,59","0,55","0,61","0,49","0,56","0,48","0,50","0,43","0,46","0,50","0,52","0,54","0,47","0,50","2,83","0,61","0,43","0,55","0,48","0,46","0,43","0,43",
"FSO_T23_SKPAuto_MaandJaar","0,49","3,52","0,45","0,55","0,59","0,51","0,49","0,44","0,61","0,42","0,54","0,44","0,51","0,46","0,48","0,43","0,43","0,50","0,51","0,46","0,58","0,38","3,50","0,54","0,44","0,48","0,46","0,49","0,50","0,38",
"FSO_T24_SKPAuto_Rekeningnummer","0,80","3,76","1,27","1,44","1,10","3,13","1,56","1,22","1,16","1,41","1,41","1,39","1,43","1,16","1,29","1,55","1,02","1,53","0,89","1,20","1,63","1,31","2,75","1,59","0,94","1,87","1,95","0,84","0,81","1,39",
"FSO_T25_SKPAuto_Samenvatting2","2,87","6,88","3,71","3,67","3,18","3,35","3,83","3,34","3,33","3,73","3,09","2,88","2,94","3,17","3,22","3,70","3,45","3,47","2,79","3,40","3,05","3,23","4,48","3,60","2,89","3,35","4,07","3,29","3,15","3,37",
"FSO_T26_SKPAuto_EindeScript","0,56","1,50","0,62","0,57","0,64","0,55","0,54","0,50","0,73","0,54","0,58","0,55","0,58","0,48","0,48","0,52","0,49","0,60","0,67","0,53","0,61","0,58","1,51","0,56","0,50","0,53","0,58","0,53","0,49","0,55",
 

