Metrics Over Time
Metrics Over Time
,,,17-3 7:30,,,17-3 7:35,,,17-3 7:40,,,17-3 7:45,,,17-3 7:50,,,17-3 7:55,,,17-3 8:00,,,17-3 8:05,,,17-3 8:10,,,17-3 8:15,,,17-3 8:20,,,17-3 8:25,,,17-3 8:30,,,17-3 8:35,,,17-3 8:40,,,17-3 8:45,,,17-3 8:50,,,17-3 8:55,,,17-3 9:00,,,17-3 9:05,,,17-3 9:10,,,17-3 9:15,,,17-3 9:20,,,17-3 9:25,,,17-3 9:30,,,17-3 9:35,,,17-3 9:40,,,17-3 9:45,,,17-3 9:50,,,17-3 9:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T17_SKPAuto_Adres","4,07","1,96","-","2,19","2,14","2,12","2,29","2,78","2,57","-","2,57","3,24","2,55","2,37","2,20","-","2,65","-","-","2,96","-","2,01","2,65","2,22","2,18","2,08","-","2,60","2,60","3,01",
"FSO_T18_SKPAuto_TelefoonEmail","1,28","1,68","1,28","1,19","1,28","1,25","1,41","1,32","1,24","-","-","1,79","1,44","-","-","1,17","1,51","3,05","1,32","-","-","1,45","1,47","1,38","1,34","1,48","1,89","1,48","1,64","1,91",
"FSO_T19_SKPAuto_AanvullendeVragen","8,96","8,55","8,13","8,03","8,44","8,12","7,73","8,15","8,20","-","-","8,43","8,04","-","-","8,37","8,17","7,85","9,17","-","-","8,43","8,11","8,35","7,94","8,83","8,79","9,61","8,73","9,08",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","0,47","0,43","-","0,49","0,34","0,49","0,39","0,49","-","-","0,39","0,51","-","-","0,34","0,55","0,50","0,43","0,55","-","0,40","0,54","0,36","-","0,45","0,57","0,42","0,52","0,58",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,55","0,42","-","0,62","0,41","0,45","0,52","0,44","-","-","0,57","0,43","-","-","0,46","0,67","0,76","0,44","0,54","-","0,44","0,51","0,43","-","0,55","0,54","0,54","0,48","0,54",
"FSO_T22_SKPAuto_EerderSchade","-","0,46","0,41","-","0,47","0,40","0,36","0,47","0,46","-","-","0,43","0,38","-","-","0,38","0,50","0,48","0,44","0,48","-","0,43","0,44","0,40","-","0,56","0,55","0,40","0,40","0,56",
"FSO_T23_SKPAuto_MaandJaar","-","0,44","0,38","-","0,52","0,45","0,45","0,42","0,49","-","-","0,54","0,43","-","-","0,41","0,51","0,47","0,37","0,42","-","0,37","0,42","0,41","-","0,52","0,73","0,47","0,44","0,60",
"FSO_T24_SKPAuto_Rekeningnummer","-","0,88","1,38","-","1,35","1,35","1,50","1,19","0,84","-","-","1,76","1,82","-","1,22","-","1,38","5,15","1,38","1,38","-","1,29","0,95","1,49","-","1,42","-","1,15","1,11","1,83",
"FSO_T25_SKPAuto_Samenvatting2","5,17","3,11","3,19","-","3,35","3,68","2,73","3,46","-","-","2,97","3,33","3,10","-","3,60","-","3,42","-","3,11","3,08","3,66","3,57","2,53","3,25","3,07","3,43","-","3,37","-","3,59",
"FSO_T26_SKPAuto_EindeScript","2,48","0,45","0,45","-","0,56","0,54","0,41","0,45","-","-","0,53","0,50","0,43","-","0,59","-","0,47","-","0,70","0,53","0,44","0,43","0,49","0,58","0,48","0,53","-","0,47","-","0,62",
 

