Metrics Over Time
Metrics Over Time
,,,19-3 12:00,,,19-3 12:05,,,19-3 12:10,,,19-3 12:15,,,19-3 12:20,,,19-3 12:25,,,19-3 12:30,,,19-3 12:35,,,19-3 12:40,,,19-3 12:45,,,19-3 12:50,,,19-3 12:55,,,19-3 13:00,,,19-3 13:05,,,19-3 13:10,,,19-3 13:15,,,19-3 13:20,,,19-3 13:25,,,19-3 13:30,,,19-3 13:35,,,19-3 13:40,,,19-3 13:45,,,19-3 13:50,,,19-3 13:55,,,19-3 14:00,,,19-3 14:05,,,19-3 14:10,,,19-3 14:15,,,19-3 14:20,,,19-3 14:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,69","0,71","0,86","0,68","0,66","0,82","0,67","0,76","0,76","-","-","0,75","0,87","0,92","0,66","0,71","0,84","0,75","0,67","0,79","0,73","0,70","0,77","0,67","0,71","0,75","0,70","0,80","0,75","0,69",
"FSO_T11_SKPAuto_Ingangsdatum","8,64","0,54","0,57","0,59","0,82","0,79","1,00","0,57","0,64","-","-","0,58","0,77","1,57","7,80","2,51","0,65","0,62","0,60","0,67","0,60","0,69","0,63","0,64","0,69","1,69","0,69","0,80","0,66","5,94",
"FSO_T12_SKPAuto_Ongevallen","3,95","3,20","0,90","12,78","1,62","9,08","4,82","3,12","15,65","2,92","-","1,73","2,27","1,82","1,40","1,32","1,42","1,29","1,97","1,52","2,17","1,42","1,41","1,48","1,38","1,31","1,17","1,29","1,50","1,21",
"FSO_T13_SKPAuto_Samenvatting1","1,66","1,04","2,58","2,49","1,76","0,83","2,55","2,54","2,59","0,71","-","2,60","1,63","1,75","5,76","1,70","1,79","2,51","2,61","0,89","0,84","2,51","1,74","0,86","2,56","2,78","0,83","2,57","0,90","2,30",
"FSO_T14_SKPAuto_PriveZakelijk","0,83","0,65","0,87","0,79","0,81","0,83","0,80","0,85","0,79","0,90","-","0,83","0,78","0,82","0,82","0,85","0,83","0,85","0,95","0,78","0,84","0,78","0,80","0,86","0,90","0,81","0,86","0,85","0,81","0,92",
"FSO_T15_SKPAuto_KentekenOpNaam","7,41","0,59","0,70","0,73","0,72","0,82","0,79","0,80","0,78","0,78","-","0,67","0,73","1,88","7,82","1,85","0,83","0,76","0,92","0,81","0,76","0,77","0,76","0,87","0,78","1,56","0,76","0,75","0,77","2,02",
"FSO_T16_SKPAuto_Persoonsgegevens","7,82","0,78","1,33","1,09","1,16","0,84","0,71","1,29","1,24","1,22","-","0,54","0,93","2,04","8,19","2,48","1,23","1,10","1,19","1,10","1,16","1,11","0,65","1,20","0,99","1,76","1,14","1,10","1,14","3,43",
"FSO_T17_SKPAuto_Adres","11,63","2,74","2,94","2,83","2,71","2,40","2,25","2,62","2,36","2,92","-","2,89","2,58","4,46","7,85","3,56","2,41","2,99","3,02","2,86","2,65","3,03","2,91","2,80","2,98","4,23","2,45","2,79","3,39","4,30",
"FSO_T18_SKPAuto_TelefoonEmail","9,76","1,51","1,56","-","1,54","1,64","1,66","1,85","1,97","1,62","-","1,30","1,65","3,60","7,38","2,75","1,90","2,04","1,87","2,10","2,02","1,88","1,61","2,01","2,24","4,56","1,84","1,86","3,82","2,43",
"FSO_T19_SKPAuto_AanvullendeVragen","23,78","8,40","8,43","-","7,48","7,33","8,17","8,82","8,56","7,57","-","8,70","8,24","9,27","13,07","10,23","9,19","8,78","8,34","8,99","10,23","8,26","7,58","8,82","7,93","10,80","8,48","8,59","8,58","11,94",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","14,67","0,77","0,98","-","0,78","0,74","0,69","0,80","0,69","0,68","-","0,78","0,72","1,62","2,70","6,37","0,95","0,76","0,67","0,77","0,74","1,10","0,81","1,70","0,57","1,70","0,78","1,02","1,17","2,23",
"FSO_T21_SKPAuto_StrafbaarFeit","10,14","0,65","0,77","-","0,92","0,75","0,72","0,78","0,85","0,72","-","0,71","0,70","1,74","1,71","6,69","0,82","0,81","0,71","0,90","0,78","0,76","0,69","0,90","1,05","1,92","0,79","0,75","0,92","0,71",
"FSO_T22_SKPAuto_EerderSchade","15,59","0,61","0,79","-","1,06","0,88","0,72","0,77","0,75","0,76","-","0,76","0,71","1,67","1,54","3,55","0,83","0,76","0,70","0,74","0,85","0,79","0,75","0,99","0,76","1,69","0,80","0,79","0,78","2,85",
"FSO_T23_SKPAuto_MaandJaar","11,01","0,60","0,81","-","0,85","0,73","0,90","0,78","0,81","0,78","-","0,69","0,71","1,55","1,36","2,81","0,79","0,85","0,74","0,70","0,83","0,73","0,75","0,82","0,77","2,19","0,87","0,92","0,88","3,71",
"FSO_T24_SKPAuto_Rekeningnummer","7,60","1,65","1,21","-","1,21","0,91","1,82","0,98","1,42","0,85","-","1,44","1,58","1,92","2,29","3,19","1,13","0,98","1,02","3,13","1,45","1,48","1,38","1,10","1,35","2,05","1,54","1,41","1,42","0,94",
"FSO_T25_SKPAuto_Samenvatting2","8,07","2,93","3,92","-","3,32","3,55","2,69","4,01","3,30","3,34","-","3,26","2,95","4,26","3,13","5,27","3,79","3,42","2,70","3,16","3,18","3,08","3,75","3,05","4,14","4,29","3,55","3,90","3,53","3,97",
"FSO_T26_SKPAuto_EindeScript","1,04","4,39","0,87","-","0,96","0,94","0,79","0,83","0,79","0,81","-","0,86","0,84","1,82","1,44","3,40","0,88","0,89","0,75","0,83","0,83","0,89","0,81","0,84","0,87","1,97","0,92","0,79","1,19","0,91",
 

