Metrics Over Time
Metrics Over Time
,,,15-3 3:00,,,15-3 3:05,,,15-3 3:10,,,15-3 3:15,,,15-3 3:20,,,15-3 3:25,,,15-3 3:30,,,15-3 3:35,,,15-3 3:40,,,15-3 3:45,,,15-3 3:50,,,15-3 3:55,,,15-3 4:00,,,15-3 4:05,,,15-3 4:10,,,15-3 4:15,,,15-3 4:20,,,15-3 4:25,,,15-3 4:30,,,15-3 4:35,,,15-3 4:40,,,15-3 4:45,,,15-3 4:50,,,15-3 4:55,,,15-3 5:00,,,15-3 5:05,,,15-3 5:10,,,15-3 5:15,,,15-3 5:20,,,15-3 5:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","3,23","2,50","2,14","-","2,19","-","-","2,50","2,18","2,77","-","2,21","-","-","2,67","3,29","-","2,37","2,29","-","2,22","3,27","2,34","2,34","-","-","-","-","-","2,57",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,33","1,76","0,35","-","0,28","-","-","0,26","1,99","0,31","-","0,30","-","-","1,06","0,34","-","0,31","0,38","-","0,31","0,33","0,29","0,29","-","-","-","-","-","0,26",
"FSO_T02_SKPAuto_Kenteken","0,32","2,08","0,31","-","0,33","-","-","0,32","1,79","0,39","-","0,28","-","-","1,06","0,35","-","0,29","0,28","-","0,30","0,34","0,33","0,30","-","-","-","-","-","0,28",
"FSO_T03_SKPAuto_AutoCheck","1,83","3,22","1,54","-","1,40","-","-","1,50","3,41","2,69","-","1,47","-","-","2,34","1,27","-","1,60","1,50","-","1,71","1,59","1,66","1,40","-","-","-","-","-","1,91",
"FSO_T04_SKPAuto_Postcode","0,33","0,46","0,30","-","0,63","-","-","0,28","2,23","0,33","-","0,29","-","-","1,23","0,43","-","0,28","0,28","-","0,30","0,27","0,66","0,33","-","-","-","-","-","0,32",
"FSO_T05_SKPAuto_Bestuurder","1,45","3,35","1,33","-","1,09","-","-","1,41","2,94","1,33","-","1,04","-","-","1,93","1,31","-","1,14","1,31","-","1,23","1,17","1,47","1,50","-","-","-","-","-","1,16",
"FSO_T06_SKPAuto_GeboorteDatum","-","2,38","0,94","-","0,97","-","-","-","1,66","-","0,83","1,03","-","-","2,01","-","0,92","1,23","-","0,98","-","-","0,93","1,04","-","-","-","-","-","0,89",
"FSO_T07_SKPAuto_SchadeVrijeJaren","-","-","2,52","-","2,36","-","-","-","3,06","-","2,45","2,27","-","-","4,10","-","2,34","2,16","-","1,99","-","-","3,47","2,11","-","-","1,98","-","-","-",
"FSO_T08_SKPAuto_Kilometers","-","-","0,49","-","0,61","-","-","-","1,66","-","0,54","0,61","-","-","2,62","-","0,75","0,63","-","0,60","-","-","0,63","0,65","-","-","0,48","-","-","-",
"FSO_T09_SKPAuto_Basisdekking","-","-","2,94","-","1,83","-","-","-","3,77","-","3,08","3,14","-","-","4,70","-","2,93","2,96","-","3,04","-","-","4,09","3,01","-","-","3,03","-","-","-",
