Metrics Over Time
Metrics Over Time
,,,20-3 0:30,,,20-3 0:35,,,20-3 0:40,,,20-3 0:45,,,20-3 0:50,,,20-3 0:55,,,20-3 1:00,,,20-3 1:05,,,20-3 1:10,,,20-3 1:15,,,20-3 1:20,,,20-3 1:25,,,20-3 1:30,,,20-3 1:35,,,20-3 1:40,,,20-3 1:45,,,20-3 1:50,,,20-3 1:55,,,20-3 2:00,,,20-3 2:05,,,20-3 2:10,,,20-3 2:15,,,20-3 2:20,,,20-3 2:25,,,20-3 2:30,,,20-3 2:35,,,20-3 2:40,,,20-3 2:45,,,20-3 2:50,,,20-3 2:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,75","0,71","0,69","0,71","0,76","0,67","0,58","0,72","0,63","0,69","0,74","0,69","0,65","0,71","0,68","0,85","0,70","0,67","0,70","0,68","0,68","0,70","0,65","0,72","0,71","0,70","0,62","0,81","0,68","0,65",
"FSO_T11_SKPAuto_Ingangsdatum","0,54","0,47","0,50","0,53","0,49","0,55","0,48","0,52","0,51","0,59","0,48","0,51","0,49","0,50","0,51","0,83","0,47","0,57","0,48","0,64","1,47","0,71","0,44","0,49","0,55","0,51","0,47","0,72","0,49","0,47",
"FSO_T12_SKPAuto_Ongevallen","2,43","1,34","1,40","1,98","1,27","1,55","1,87","1,91","1,30","1,75","1,50","1,38","1,32","1,32","1,75","1,30","1,44","1,54","2,36","1,33","1,89","2,32","2,49","4,31","1,64","2,42","1,55","2,09","1,39","2,18",
"FSO_T13_SKPAuto_Samenvatting1","2,57","1,68","0,83","2,51","1,68","0,68","0,57","0,73","2,55","1,51","1,74","0,51","1,69","0,73","2,49","2,55","2,61","2,59","2,48","0,54","0,49","2,43","2,59","0,51","0,78","1,60","2,52","2,54","0,65","0,55",
"FSO_T14_SKPAuto_PriveZakelijk","0,50","0,58","0,57","0,54","0,56","0,59","0,50","0,70","0,45","0,55","0,59","0,51","0,54","0,54","0,44","0,49","0,53","0,59","0,60","0,50","0,59","0,46","0,57","0,47","0,50","0,52","0,48","0,51","0,54","0,52",
"FSO_T15_SKPAuto_KentekenOpNaam","0,43","0,51","0,57","0,43","0,45","0,47","0,44","0,49","0,38","0,43","0,44","0,48","0,44","0,49","0,44","0,43","0,41","0,42","0,40","0,45","0,43","1,34","0,42","0,41","0,52","0,51","0,39","0,45","0,50","0,41",
"FSO_T16_SKPAuto_Persoonsgegevens","0,74","0,70","0,93","0,61","0,67","0,83","0,59","0,83","0,81","0,54","1,19","0,59","1,52","0,73","0,69","0,65","1,26","0,53","7,46","0,73","0,82","1,85","1,22","0,88","0,57","1,69","0,84","0,71","0,57","0,59",
"FSO_T17_SKPAuto_Adres","2,41","2,41","2,50","2,24","2,48","2,68","2,18","2,14","2,23","2,19","2,09","2,21","2,18","2,49","1,78","1,95","2,31","2,37","2,41","-","2,59","3,41","2,61","2,48","2,47","2,70","2,78","2,13","2,19","2,01",
"FSO_T18_SKPAuto_TelefoonEmail","1,28","1,46","1,64","1,24","1,41","1,29","1,40","1,29","1,45","1,36","1,54","1,40","1,29","1,64","1,23","1,24","2,31","1,33","11,71","1,24","1,35","2,30","2,13","1,12","1,69","1,09","1,41","1,35","1,31","1,21",
"FSO_T19_SKPAuto_AanvullendeVragen","8,41","8,17","7,94","8,21","8,60","8,43","8,68","8,39","8,97","8,44","7,72","8,52","7,57","8,14","8,90","8,41","7,66","7,81","15,20","8,03","8,03","9,12","11,59","9,10","8,51","7,15","8,58","8,19","8,42","8,17",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,55","0,43","0,38","0,49","0,43","0,41","0,39","0,49","0,45","0,36","0,44","0,56","0,37","0,42","0,40","0,41","0,39","0,35","0,42","0,41","0,45","2,32","0,38","0,43","0,44","0,45","0,47","0,35","0,46","0,42",
"FSO_T21_SKPAuto_StrafbaarFeit","0,46","0,69","0,40","0,44","0,54","0,45","0,43","0,47","0,53","0,53","0,57","0,49","0,35","0,66","0,44","0,41","0,46","0,38","0,36","0,36","0,53","2,66","0,55","0,54","0,41","0,58","0,50","0,41","0,52","0,40",
"FSO_T22_SKPAuto_EerderSchade","0,41","0,50","0,46","0,45","0,57","0,48","0,42","0,55","0,52","0,46","0,43","0,48","0,45","0,46","0,45","0,42","0,48","0,45","0,42","0,56","0,53","2,43","0,46","0,40","0,41","0,48","0,51","0,38","0,44","0,38",
"FSO_T23_SKPAuto_MaandJaar","0,37","0,46","0,55","0,44","0,52","0,46","0,47","0,44","0,50","0,36","0,46","0,50","0,46","0,45","0,43","0,42","0,43","0,49","0,60","0,40","0,52","2,39","0,41","0,40","0,51","0,42","0,56","0,60","0,43","0,40",
"FSO_T24_SKPAuto_Rekeningnummer","1,38","1,16","1,65","1,65","2,27","1,48","1,58","1,16","1,91","2,43","1,41","2,12","1,51","3,25","1,28","1,03","1,41","2,04","9,18","2,37","2,00","2,65","2,00","1,38","4,90","1,50","1,46","2,49","1,47","1,64",
"FSO_T25_SKPAuto_Samenvatting2","3,09","3,09","3,30","3,77","3,09","3,29","3,85","3,13","3,31","3,04","3,25","3,21","3,79","3,45","3,23","3,00","3,03","3,42","3,37","3,17","3,28","5,37","3,87","3,24","3,61","3,53","3,47","2,78","3,43","3,52",
"FSO_T26_SKPAuto_EindeScript","0,44","0,48","0,54","0,44","0,53","0,52","0,49","0,59","0,60","0,44","0,49","0,56","0,47","0,49","0,53","0,44","0,47","0,47","0,45","0,46","0,53","2,37","0,49","0,56","0,46","0,54","0,50","0,41","0,61","0,47",
 

