Metrics Over Time
Metrics Over Time
,,,17-3 2:30,,,17-3 2:35,,,17-3 2:40,,,17-3 2:45,,,17-3 2:50,,,17-3 2:55,,,17-3 3:00,,,17-3 3:05,,,17-3 3:10,,,17-3 3:15,,,17-3 3:20,,,17-3 3:25,,,17-3 3:30,,,17-3 3:35,,,17-3 3:40,,,17-3 3:45,,,17-3 3:50,,,17-3 3:55,,,17-3 4:00,,,17-3 4:05,,,17-3 4:10,,,17-3 4:15,,,17-3 4:20,,,17-3 4:25,,,17-3 4:30,,,17-3 4:35,,,17-3 4:40,,,17-3 4:45,,,17-3 4:50,,,17-3 4:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,68","0,70","0,65","-","-","-","0,71","0,65","0,71","-","0,61","0,72","0,88","-","-","-","-","0,67","-","0,69","0,72","-","-","-","-","0,76","-","-","-","-",
"FSO_T11_SKPAuto_Ingangsdatum","0,60","0,54","0,46","-","-","-","0,47","0,48","0,49","-","0,49","0,46","0,46","-","-","-","-","0,49","-","0,49","0,45","-","-","-","-","2,58","-","-","-","-",
"FSO_T12_SKPAuto_Ongevallen","1,40","1,29","1,28","-","-","-","2,29","-","1,27","-","1,30","-","1,43","-","-","-","-","1,22","1,22","1,33","1,30","-","-","-","-","1,27","-","-","1,60","-",
"FSO_T13_SKPAuto_Samenvatting1","0,57","-","0,44","2,54","-","-","1,62","0,68","2,54","-","0,61","-","0,62","0,86","2,53","-","2,56","-","2,53","0,74","0,50","2,51","0,74","0,63","2,80","2,56","-","3,76","0,82","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,58","-","0,49","0,53","-","-","0,50","0,59","0,44","-","0,54","-","0,51","0,56","0,50","-","0,69","-","0,51","0,55","0,58","0,48","0,54","0,48","0,53","0,53","-","0,56","0,62","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,47","-","0,43","0,37","-","-","0,46","0,52","0,41","-","0,42","-","0,39","0,39","0,45","-","0,50","-","0,46","0,42","0,44","0,36","0,66","0,44","0,54","2,48","-","1,39","0,53","-",
"FSO_T16_SKPAuto_Persoonsgegevens","0,88","-","0,90","0,81","-","-","0,81","0,66","0,54","-","1,23","-","0,62","0,67","0,65","-","0,60","-","0,57","0,64","0,61","0,54","0,96","0,55","0,59","2,78","-","1,55","0,65","-",
"FSO_T17_SKPAuto_Adres","2,41","-","2,39","2,31","-","-","2,28","2,29","2,29","-","2,10","-","2,33","2,17","2,39","-","2,54","-","2,52","2,28","2,13","2,27","2,21","2,22","2,70","4,14","-","2,96","2,46","-",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","1,63","1,23","-","1,34","1,06","-","-","-","-","1,48","1,39","-","1,19","-","-","1,42","1,45","-","2,56","1,45","1,32","1,44","1,38","-","3,52","-","-","1,55",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","8,86","7,24","-","7,34","9,30","-","-","-","-","8,64","8,10","-","7,27","-","-","7,72","7,88","-","8,34","7,77","7,09","7,57","8,31","-","9,66","-","-","8,41",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","0,56","0,54","-","0,49","-","0,36","-","-","-","0,42","0,44","-","0,64","-","-","0,43","-","0,44","0,54","0,43","0,35","0,49","0,47","-","2,57","-","-","0,44",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","0,56","0,40","-","0,55","-","0,55","-","-","-","0,49","0,37","0,41","0,43","-","-","0,46","-","0,61","0,65","-","0,47","0,51","0,41","0,41","2,70","-","-","0,47",
"FSO_T22_SKPAuto_EerderSchade","-","-","0,50","0,45","-","0,54","-","0,56","-","-","-","0,47","0,39","0,44","0,46","-","-","0,46","-","0,54","0,58","-","0,47","0,45","0,44","0,40","2,43","-","-","0,43",
"FSO_T23_SKPAuto_MaandJaar","-","-","0,50","0,42","-","0,58","-","0,53","-","-","-","0,49","0,46","0,43","0,43","-","-","0,44","-","0,51","0,47","-","0,41","0,51","0,54","0,47","2,62","-","-","0,50",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","1,61","2,49","-","1,69","-","1,44","-","-","-","1,28","1,41","0,84","0,79","-","-","1,46","-","1,33","1,42","-","1,48","1,50","1,59","1,48","2,79","-","-","1,45",
"FSO_T25_SKPAuto_Samenvatting2","-","3,18","3,31","-","3,51","3,88","3,39","3,77","-","2,94","-","3,69","3,64","3,07","3,54","-","-","3,30","-","3,34","-","-","3,10","2,93","-","3,04","4,55","-","3,74","3,20",
"FSO_T26_SKPAuto_EindeScript","-","0,70","0,61","-","0,48","0,58","0,47","0,46","-","0,48","-","0,63","0,45","0,50","0,59","-","-","0,46","-","0,63","-","-","0,46","0,42","-","0,45","1,46","-","0,49","0,54",
 

