Metrics Over Time
Metrics Over Time
,,,19-3 19:30,,,19-3 19:35,,,19-3 19:40,,,19-3 19:45,,,19-3 19:50,,,19-3 19:55,,,19-3 20:00,,,19-3 20:05,,,19-3 20:10,,,19-3 20:15,,,19-3 20:20,,,19-3 20:25,,,19-3 20:30,,,19-3 20:35,,,19-3 20:40,,,19-3 20:45,,,19-3 20:50,,,19-3 20:55,,,19-3 21:00,,,19-3 21:05,,,19-3 21:10,,,19-3 21:15,,,19-3 21:20,,,19-3 21:25,,,19-3 21:30,,,19-3 21:35,,,19-3 21:40,,,19-3 21:45,,,19-3 21:50,,,19-3 21:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,75","0,68","0,67","0,74","0,81","0,69","-","0,84","0,69","0,67","0,81","0,67","0,99","0,67","0,68","0,63","0,68","0,68","0,64","0,77","0,70","0,71","0,77","0,67","0,72","0,78","0,65","0,61","0,70","0,67",
"FSO_T11_SKPAuto_Ingangsdatum","0,61","0,59","0,57","0,77","0,60","0,61","-","1,81","0,66","3,13","0,64","1,39","4,82","0,56","0,55","0,62","0,58","0,64","2,31","0,69","0,51","0,90","0,52","0,50","0,65","0,53","0,78","0,62","1,46","0,50",
"FSO_T12_SKPAuto_Ongevallen","1,26","1,37","1,39","1,42","1,24","1,20","1,52","1,30","1,17","1,28","1,50","1,22","1,35","1,55","2,43","1,73","1,26","1,23","1,19","1,33","1,04","1,58","1,28","1,25","1,35","1,52","1,49","1,24","1,01","1,58",
"FSO_T13_SKPAuto_Samenvatting1","1,85","1,73","0,77","2,55","1,03","2,56","2,51","1,95","0,89","2,51","1,90","0,78","1,41","1,61","4,85","2,55","1,64","2,74","5,48","1,86","2,59","2,60","2,53","0,55","1,53","1,92","2,42","1,61","2,67","0,46",
"FSO_T14_SKPAuto_PriveZakelijk","0,87","0,89","0,82","0,82","0,91","0,85","0,83","0,88","0,79","0,89","0,89","0,90","0,74","0,61","1,26","0,83","0,69","0,69","0,50","1,43","0,60","0,67","1,03","0,52","0,67","0,65","0,62","0,66","0,70","0,53",
"FSO_T15_SKPAuto_KentekenOpNaam","0,71","0,71","0,77","0,73","0,90","0,80","2,09","6,61","0,71","0,79","0,95","0,72","0,62","0,56","1,26","0,72","2,73","0,60","3,59","0,87","0,48","0,67","0,50","0,55","0,56","0,60","0,51","0,55","1,41","0,50",
"FSO_T16_SKPAuto_Persoonsgegevens","1,17","1,18","1,25","0,54","1,17","0,91","4,67","6,49","1,23","1,33","1,19","1,12","0,97","0,92","1,72","1,26","2,97","0,58","-","2,56","0,72","0,90","0,56","0,66","0,97","0,90","0,74","0,82","1,75","0,78",
"FSO_T17_SKPAuto_Adres","3,46","3,04","2,10","2,67","3,12","3,21","3,46","13,87","2,82","2,72","2,55","2,74","2,70","2,81","3,26","2,76","2,41","2,38","-","3,89","2,27","2,56","7,28","2,23","2,31","4,61","2,54","2,50","3,34","2,13",
"FSO_T18_SKPAuto_TelefoonEmail","1,52","1,58","1,60","1,61","1,69","1,77","2,93","11,47","1,74","1,77","1,62","1,67","1,58","1,55","1,82","1,62","1,61","1,77","-","2,57","1,67","1,51","1,53","1,72","1,49","1,30","1,65","1,48","3,58","1,36",
"FSO_T19_SKPAuto_AanvullendeVragen","7,61","7,69","8,05","9,44","8,94","10,10","8,23","11,52","7,97","7,84","8,31","8,12","8,22","8,26","8,82","7,48","8,19","8,19","-","8,43","8,66","7,60","9,35","8,30","7,88","8,51","8,03","8,01","9,27","7,65",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","1,08","0,76","0,78","1,94","0,68","0,80","0,82","2,55","0,76","0,68","1,05","0,71","0,51","0,65","0,74","0,73","0,77","0,59","-","1,59","0,83","0,49","0,78","0,55","0,70","0,52","0,55","0,50","2,41","0,51",
"FSO_T21_SKPAuto_StrafbaarFeit","0,77","0,77","0,74","1,12","0,78","0,77","1,07","2,66","0,77","0,71","0,78","0,70","0,51","0,70","0,90","0,70","0,76","0,62","-","1,62","0,65","0,52","0,73","0,78","0,45","0,65","0,63","0,44","1,64","0,51",
"FSO_T22_SKPAuto_EerderSchade","0,80","0,75","0,72","2,07","0,79","0,82","1,25","2,34","0,80","0,76","0,77","0,74","0,49","0,64","0,63","0,81","0,78","0,65","-","1,41","0,97","0,67","0,63","0,64","0,49","0,53","0,86","0,48","1,52","0,50",
"FSO_T23_SKPAuto_MaandJaar","0,72","0,74","0,80","1,30","0,73","0,88","1,15","2,55","0,84","0,76","1,04","0,80","0,59","0,60","0,70","0,75","0,83","0,72","-","1,53","0,71","0,63","0,61","0,59","1,05","0,56","0,70","0,46","1,56","0,52",
"FSO_T24_SKPAuto_Rekeningnummer","1,56","1,31","1,15","1,26","1,38","1,18","1,08","2,66","0,84","1,24","2,92","1,06","1,35","0,79","0,80","0,92","1,07","1,11","-","1,92","0,95","1,50","1,34","1,32","1,28","1,08","1,20","1,38","2,07","1,09",
"FSO_T25_SKPAuto_Samenvatting2","3,14","2,95","3,73","4,21","4,36","3,48","3,24","5,50","3,10","4,20","3,82","3,13","3,66","3,20","4,18","3,73","3,31","3,40","-","5,33","3,44","3,19","3,50","3,18","3,70","3,69","3,42","3,18","4,10","3,70",
"FSO_T26_SKPAuto_EindeScript","0,81","0,80","0,88","1,16","0,83","0,87","0,89","2,83","0,83","0,82","1,09","0,65","0,56","0,71","0,77","0,81","0,79","0,69","-","2,36","0,74","0,59","0,71","0,65","1,29","0,63","0,71","0,51","1,58","0,60",
 

