Metrics Over Time
Metrics Over Time
,,,13-3 13:30,,,13-3 13:35,,,13-3 13:40,,,13-3 13:45,,,13-3 13:50,,,13-3 13:55,,,13-3 14:00,,,13-3 14:05,,,13-3 14:10,,,13-3 14:15,,,13-3 14:20,,,13-3 14:25,,,13-3 14:30,,,13-3 14:35,,,13-3 14:40,,,13-3 14:45,,,13-3 14:50,,,13-3 14:55,,,13-3 15:00,,,13-3 15:05,,,13-3 15:10,,,13-3 15:15,,,13-3 15:20,,,13-3 15:25,,,13-3 15:30,,,13-3 15:35,,,13-3 15:40,,,13-3 15:45,,,13-3 15:50,,,13-3 15:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,72","0,68","1,02","0,66","0,75","0,74","0,70","0,72","0,67","0,64","0,64","0,77","0,68","0,93","0,65","0,67","0,74","0,90","0,82","5,11","0,66","0,62","0,74","0,68","0,77","0,81","0,74","10,64","0,75","0,60",
"FSO_T11_SKPAuto_Ingangsdatum","0,57","0,50","1,02","0,49","0,52","0,54","0,52","0,47","0,81","0,60","0,58","0,51","0,48","0,83","0,52","0,55","0,65","0,57","0,60","0,61","-","0,97","0,56","0,53","0,58","0,61","1,31","0,43","0,53","0,59",
"FSO_T12_SKPAuto_Ongevallen","1,28","1,53","1,51","1,31","1,33","3,14","3,25","1,52","1,24","1,90","1,87","1,58","1,59","1,50","1,52","1,34","1,54","1,37","1,67","1,53","-","1,40","1,43","2,25","1,98","1,57","1,87","1,33","2,39","1,49",
"FSO_T13_SKPAuto_Samenvatting1","2,55","1,68","2,54","2,48","1,60","2,51","2,53","1,66","2,65","2,55","0,75","2,56","2,55","0,65","2,48","1,60","2,67","0,66","1,63","1,61","-","2,58","1,62","2,82","1,50","0,76","2,52","3,45","1,74","0,61",
"FSO_T14_SKPAuto_PriveZakelijk","1,25","0,65","0,60","0,63","0,64","0,72","0,63","0,70","0,70","0,69","0,59","0,63","0,61","0,84","0,57","0,60","0,71","0,72","0,65","0,67","0,74","0,87","0,64","0,59","0,59","0,73","0,59","0,65","0,60","0,57",
"FSO_T15_SKPAuto_KentekenOpNaam","0,61","0,65","0,61","0,57","0,78","0,76","0,56","0,60","0,43","0,76","0,54","0,46","0,55","0,52","0,57","0,51","0,63","0,59","0,53","0,52","0,62","0,75","0,54","0,47","0,58","0,57","0,50","1,40","0,61","0,47",
"FSO_T16_SKPAuto_Persoonsgegevens","1,07","0,91","1,43","0,77","0,66","0,56","0,74","0,85","0,57","1,35","0,68","0,63","0,71","1,04","0,58","0,80","0,78","0,65","0,66","0,52","0,69","1,25","0,94","1,20","0,63","0,67","0,60","1,54","0,77","0,70",
"FSO_T17_SKPAuto_Adres","2,56","2,30","2,50","3,30","2,19","2,29","2,27","2,19","2,48","2,50","2,35","2,58","2,31","1,95","2,02","2,31","2,33","2,37","2,67","2,06","3,03","2,61","2,37","2,63","2,68","2,66","2,43","3,08","2,41","2,25",
"FSO_T18_SKPAuto_TelefoonEmail","1,88","1,24","1,62","1,47","1,48","1,44","1,53","1,84","1,51","1,56","1,56","2,47","1,66","1,43","1,76","1,35","1,63","1,35","1,39","1,27","2,16","1,97","1,39","1,57","1,51","1,65","1,71","2,12","1,55","3,08",
"FSO_T19_SKPAuto_AanvullendeVragen","11,12","7,03","9,69","8,41","8,36","8,65","8,80","8,00","8,05","8,85","8,74","9,04","8,33","8,44","9,64","8,91","7,99","8,48","8,43","8,99","10,05","8,42","8,24","9,17","7,90","7,78","8,85","10,57","7,85","8,91",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,47","0,63","0,61","0,49","0,69","0,50","0,49","0,53","0,60","1,32","0,89","0,55","0,49","0,52","0,56","0,48","0,63","0,54","0,52","0,54","0,75","1,12","0,56","0,60","0,55","0,65","0,51","2,34","0,64","0,53",
"FSO_T21_SKPAuto_StrafbaarFeit","0,48","0,57","0,57","0,51","0,67","0,49","0,48","0,57","0,68","0,67","0,68","0,61","0,48","0,60","0,55","0,54","0,58","0,57","0,54","0,56","0,55","1,14","0,56","0,51","0,61","0,52","0,51","2,49","0,52","0,52",
"FSO_T22_SKPAuto_EerderSchade","0,59","0,56","0,56","0,52","0,65","0,58","0,48","0,58","0,68","0,65","0,70","0,53","0,52","0,65","0,54","0,50","0,60","1,04","0,54","0,53","0,62","0,79","0,57","0,48","0,75","0,66","0,72","2,18","0,50","0,56",
"FSO_T23_SKPAuto_MaandJaar","0,55","0,51","0,75","0,47","0,59","0,48","0,45","0,64","0,69","0,67","0,65","0,55","0,46","0,54","0,75","0,51","0,50","0,56","0,50","0,51","0,45","0,76","0,56","0,48","0,52","0,50","0,52","2,19","0,49","0,56",
"FSO_T24_SKPAuto_Rekeningnummer","1,46","1,00","1,69","0,82","1,90","1,13","1,29","1,57","3,24","1,25","1,10","1,40","1,28","1,69","1,64","1,91","1,93","3,14","1,92","1,33","1,05","1,24","1,50","1,11","1,44","1,32","1,15","2,87","1,10","1,35",
"FSO_T25_SKPAuto_Samenvatting2","3,31","3,19","4,40","3,23","3,34","3,27","2,89","3,16","3,15","3,18","3,50","3,31","3,41","3,30","3,37","3,04","3,04","3,09","3,77","3,25","3,23","3,32","3,32","3,76","3,82","3,15","3,42","6,69","3,42","3,48",
"FSO_T26_SKPAuto_EindeScript","0,54","0,60","0,81","0,57","0,55","0,57","0,51","0,64","0,57","0,53","0,69","0,57","0,56","1,29","0,57","0,60","0,57","0,65","0,59","0,58","1,63","0,79","0,61","0,61","0,59","0,61","0,55","2,12","0,57","0,60",
 

