Metrics Over Time
Metrics Over Time
,,,16-3 19:00,,,16-3 19:05,,,16-3 19:10,,,16-3 19:15,,,16-3 19:20,,,16-3 19:25,,,16-3 19:30,,,16-3 19:35,,,16-3 19:40,,,16-3 19:45,,,16-3 19:50,,,16-3 19:55,,,16-3 20:00,,,16-3 20:05,,,16-3 20:10,,,16-3 20:15,,,16-3 20:20,,,16-3 20:25,,,16-3 20:30,,,16-3 20:35,,,16-3 20:40,,,16-3 20:45,,,16-3 20:50,,,16-3 20:55,,,16-3 21:00,,,16-3 21:05,,,16-3 21:10,,,16-3 21:15,,,16-3 21:20,,,16-3 21:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,71","0,84","0,73","0,79","0,74","0,69","0,72","0,73","0,75","0,84","0,86","0,69","-","-","0,74","-","0,80","0,79","-","0,80","0,81","-","0,71","0,72","0,70","0,76","0,69","0,79","0,79","0,74",
"FSO_T11_SKPAuto_Ingangsdatum","0,69","0,61","1,77","0,66","0,62","0,56","0,58","1,40","0,66","0,65","0,59","0,49","0,59","-","0,55","-","0,52","0,50","5,44","0,71","0,57","-","0,56","1,46","0,54","0,62","-","0,61","2,31","0,55",
"FSO_T12_SKPAuto_Ongevallen","1,47","-","1,29","1,38","1,30","1,36","0,97","1,30","-","1,37","1,37","1,29","1,26","-","1,30","-","-","1,25","1,41","-","-","1,86","1,27","1,61","1,26","2,25","-","1,85","1,29","3,72",
"FSO_T13_SKPAuto_Samenvatting1","2,58","-","0,76","2,53","2,65","2,53","0,70","3,52","-","2,53","2,73","2,56","2,55","2,64","2,56","2,49","1,04","2,51","3,54","-","-","2,55","2,58","-","2,54","2,57","0,69","2,54","2,53","0,53",
"FSO_T14_SKPAuto_PriveZakelijk","0,63","-","0,67","0,57","0,71","0,65","0,54","0,57","-","0,62","0,65","0,76","0,63","0,90","0,59","0,61","0,70","0,51","0,61","-","-","0,60","0,60","-","0,62","0,65","0,56","0,64","0,63","0,62",
"FSO_T15_SKPAuto_KentekenOpNaam","0,55","-","0,60","0,52","0,65","0,50","0,49","1,39","-","0,62","0,60","0,63","0,52","0,83","0,47","0,66","0,56","0,50","1,54","-","-","0,48","1,42","-","1,56","0,56","0,57","0,56","0,57","0,56",
"FSO_T16_SKPAuto_Persoonsgegevens","0,70","-","1,24","0,66","0,66","0,96","0,58","1,80","-","0,62","0,91","1,62","0,96","1,17","0,62","0,62","0,66","0,67","4,35","-","-","0,66","1,23","-","1,70","0,67","0,55","1,12","0,98","0,65",
"FSO_T17_SKPAuto_Adres","-","-","2,31","-","-","2,31","2,20","2,80","-","2,77","-","2,67","2,15","-","2,68","2,27","2,23","2,28","3,98","-","-","2,67","-","-","3,41","2,15","2,43","2,10","-","2,53",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","1,69","-","-","-","1,49","-","1,56","1,33","-","1,53","1,43","-","2,45","1,40","1,49","2,17","2,63","-","2,91","-","-","1,37","1,53","-","1,98","2,36","-","3,67",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","8,82","-","-","-","9,24","-","7,88","7,43","-","7,97","7,84","-","8,84","8,76","8,02","8,50","10,85","-","9,14","-","-","7,51","8,71","-","10,75","8,19","-","8,91",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","1,00","-","-","-","0,50","-","0,52","0,55","-","0,50","0,73","0,57","0,53","-","0,66","0,53","2,49","0,62","0,56","-","-","0,49","-","0,51","0,77","0,50","-","2,42",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","0,96","-","-","-","0,51","-","0,51","0,55","-","0,55","0,85","0,68","0,57","-","0,56","0,56","5,24","0,64","0,63","-","-","0,46","-","0,68","0,80","0,49","-","2,92",
"FSO_T22_SKPAuto_EerderSchade","-","-","0,77","-","-","-","0,50","-","0,57","0,50","-","0,62","0,74","0,65","0,62","-","0,56","0,60","2,61","0,65","0,68","-","-","0,54","-","0,58","0,64","0,52","-","2,66",
"FSO_T23_SKPAuto_MaandJaar","-","-","0,84","-","-","-","0,50","-","0,57","0,52","-","0,55","0,82","0,59","0,59","-","0,59","0,64","2,34","0,51","0,83","-","-","0,47","-","0,50","0,65","-","-","2,35",
"FSO_T24_SKPAuto_Rekeningnummer","1,53","1,44","1,75","0,85","-","-","1,44","-","1,28","1,44","-","0,95","-","1,27","1,30","-","1,52","1,52","2,84","1,14","-","-","1,37","1,78","-","0,82","0,94","-","-","2,05",
"FSO_T25_SKPAuto_Samenvatting2","3,22","3,48","3,28","3,45","-","-","3,53","-","3,30","-","-","3,26","-","3,33","-","-","3,39","2,73","8,57","3,63","-","3,22","3,15","-","-","3,05","2,87","-","-","4,31",
"FSO_T26_SKPAuto_EindeScript","0,60","0,61","0,60","0,60","-","-","0,58","-","0,63","-","-","0,59","-","0,59","-","-","0,57","0,67","2,38","0,63","-","0,56","0,53","-","-","0,58","0,62","-","-","1,65",
 

