Metrics Over Time
Metrics Over Time
,,,13-3 16:00,,,13-3 16:05,,,13-3 16:10,,,13-3 16:15,,,13-3 16:20,,,13-3 16:25,,,13-3 16:30,,,13-3 16:35,,,13-3 16:40,,,13-3 16:45,,,13-3 16:50,,,13-3 16:55,,,13-3 17:00,,,13-3 17:05,,,13-3 17:10,,,13-3 17:15,,,13-3 17:20,,,13-3 17:25,,,13-3 17:30,,,13-3 17:35,,,13-3 17:40,,,13-3 17:45,,,13-3 17:50,,,13-3 17:55,,,13-3 18:00,,,13-3 18:05,,,13-3 18:10,,,13-3 18:15,,,13-3 18:20,,,13-3 18:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","3,49","2,42","2,48","2,44","2,76","2,41","4,26","2,01","2,44","2,98","2,25","2,05","3,40","4,24","2,60","2,57","7,89","2,13","2,38","2,49","2,19","2,93","2,02","2,10","2,66","2,31","2,36","2,83","2,41","2,04",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,54","0,49","2,21","0,66","0,34","0,51","0,43","0,98","0,50","0,37","0,62","0,42","0,33","0,67","0,58","0,53","0,32","1,44","0,71","0,43","0,50","0,42","0,33","0,56","0,74","0,43","0,38","0,77","0,46","0,48",
"FSO_T02_SKPAuto_Kenteken","0,46","0,43","1,52","0,47","0,39","0,39","0,45","0,58","0,37","0,42","0,44","0,40","0,40","0,52","0,42","0,48","0,56","1,05","0,93","0,40","0,52","0,39","0,40","0,39","0,38","0,37","0,36","0,41","0,43","0,35",
"FSO_T03_SKPAuto_AutoCheck","1,33","1,79","2,35","2,86","1,58","1,57","1,78","4,17","1,66","1,66","1,79","1,59","1,55","2,06","1,73","1,59","2,83","4,06","1,28","1,61","1,65","1,46","1,41","1,43","1,61","1,63","1,55","1,49","1,69","1,38",
"FSO_T04_SKPAuto_Postcode","0,39","0,74","1,62","0,38","0,75","0,37","0,42","0,77","0,38","0,41","0,69","0,40","0,41","0,54","0,45","0,46","0,43","1,28","0,38","0,79","0,50","0,40","0,59","0,40","0,37","0,71","0,36","0,42","0,51","0,44",
"FSO_T05_SKPAuto_Bestuurder","1,47","1,66","2,50","1,46","1,66","1,48","1,50","2,10","1,24","1,36","1,35","1,62","1,55","1,54","1,41","1,91","1,39","2,31","1,55","1,35","1,38","1,48","1,78","1,27","1,34","1,53","1,51","1,49","1,48","1,40",
"FSO_T06_SKPAuto_GeboorteDatum","0,87","0,99","1,88","0,82","0,98","0,93","0,85","0,93","0,55","0,81","0,92","0,93","0,83","0,88","0,91","1,00","0,96","1,64","0,93","0,96","1,01","0,90","0,82","1,04","9,67","0,88","1,04","0,76","0,89","0,97",
"FSO_T07_SKPAuto_SchadeVrijeJaren","1,75","1,85","3,18","2,02","2,10","2,26","1,74","1,95","2,20","2,09","2,01","4,05","1,98","2,25","2,30","1,95","2,31","3,06","1,81","2,57","2,00","2,14","3,85","2,44","2,05","2,40","4,06","2,23","1,68","2,15",
"FSO_T08_SKPAuto_Kilometers","0,70","1,11","1,78","1,80","0,81","0,67","0,55","1,40","0,86","0,61","0,69","0,83","0,84","0,69","0,68","0,59","0,80","2,21","0,79","0,90","1,07","0,81","0,70","0,80","0,53","1,29","0,81","0,47","0,77","0,79",
"FSO_T09_SKPAuto_Basisdekking","3,02","2,99","3,72","2,90","3,26","3,15","3,05","3,22","2,73","3,18","3,06","3,01","3,46","3,16","2,98","3,16","3,02","2,85","3,15","3,00","2,92","3,10","2,99","2,93","2,41","2,94","2,87","2,96","2,43","3,70",
"FSO_T10_SKPAuto_Uitbreiding","0,62","0,77","0,73","0,74","0,86","0,72","0,88","2,02","0,70","10,83","0,79","0,69","0,93","0,79","0,75","0,65","1,03","0,65","0,62","0,77","0,71","0,70","0,74","0,64","0,72","0,75","0,65","0,63","0,69","0,68",
"FSO_T11_SKPAuto_Ingangsdatum","1,27","0,84","1,69","0,45","0,63","0,61","0,67","0,86","0,85","0,65","0,49","0,50","1,87","0,54","0,55","0,54","0,53","3,68","0,53","0,51","0,49","0,57","0,56","0,51","0,53","0,56","0,48","0,50","1,36","0,58",
"FSO_T12_SKPAuto_Ongevallen","2,07","2,80","1,38","1,51","2,34","2,15","1,74","2,67","1,71","2,78","1,75","1,38","1,32","1,67","2,21","1,35","1,91","1,64","1,29","1,22","1,32","1,25","1,38","1,44","1,29","1,24","2,31","1,40","1,50","2,13",
"FSO_T13_SKPAuto_Samenvatting1","2,60","1,73","4,42","2,56","0,94","0,49","2,55","1,95","0,76","1,73","1,73","2,54","1,60","1,60","0,62","3,41","0,66","2,99","1,53","2,57","0,67","2,53","0,70","2,56","0,67","2,63","0,79","2,49","0,74","1,05",
"FSO_T14_SKPAuto_PriveZakelijk","0,63","0,64","0,63","0,69","0,67","0,70","0,67","0,71","0,64","0,71","0,63","0,59","0,54","0,62","10,46","0,65","0,58","0,55","0,59","0,60","0,62","0,60","0,59","0,58","0,65","0,60","0,61","0,50","0,69","0,54",
"FSO_T15_SKPAuto_KentekenOpNaam","0,52","0,60","2,31","0,55","0,60","0,51","0,61","0,72","0,54","0,68","0,57","0,50","0,55","0,56","0,50","0,54","0,61","2,79","0,52","0,64","0,52","0,52","0,82","0,60","0,50","0,55","0,54","0,52","0,51","0,51",
