Metrics Over Time
Metrics Over Time
,,,14-3 17:00,,,14-3 17:05,,,14-3 17:10,,,14-3 17:15,,,14-3 17:20,,,14-3 17:25,,,14-3 17:30,,,14-3 17:35,,,14-3 17:40,,,14-3 17:45,,,14-3 17:50,,,14-3 17:55,,,14-3 18:00,,,14-3 18:05,,,14-3 18:10,,,14-3 18:15,,,14-3 18:20,,,14-3 18:25,,,14-3 18:30,,,14-3 18:35,,,14-3 18:40,,,14-3 18:45,,,14-3 18:50,,,14-3 18:55,,,14-3 19:00,,,14-3 19:05,,,14-3 19:10,,,14-3 19:15,,,14-3 19:20,,,14-3 19:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","2,18","-","2,20","3,00","-","-","5,11","3,09","2,50","2,31","2,18","2,61","2,70","-","2,60","2,85","-","2,42","2,84","-","2,31","2,98","-","2,44","27,30","2,33","2,22","2,43","2,99","-",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,61","-","0,69","0,56","-","-","1,34","0,72","0,38","0,45","0,66","0,45","0,71","-","0,38","0,41","-","0,59","0,30","-","0,54","0,44","-","0,23","2,47","0,36","0,31","0,26","0,36","-",
"FSO_T02_SKPAuto_Kenteken","0,66","-","0,63","0,59","-","-","1,16","0,64","0,41","0,36","0,63","0,43","0,63","-","0,38","0,47","-","0,51","0,44","-","0,47","0,41","-","0,41","0,39","0,44","0,40","0,46","0,42","-",
"FSO_T03_SKPAuto_AutoCheck","1,20","-","1,52","1,69","-","-","2,47","1,53","1,55","1,28","1,85","1,26","3,25","-","1,82","1,57","-","1,69","1,73","-","3,17","1,40","-","2,90","-","3,16","1,62","1,58","1,52","-",
"FSO_T04_SKPAuto_Postcode","0,76","-","0,61","0,42","-","-","0,68","1,52","0,37","0,82","1,14","0,38","0,65","-","0,42","0,46","-","0,40","0,38","-","0,61","0,43","-","0,40","-","0,63","0,40","0,39","0,57","-",
"FSO_T05_SKPAuto_Bestuurder","1,17","-","1,51","1,46","-","-","-","1,63","1,38","1,55","1,74","1,14","1,46","-","1,45","1,46","-","1,33","1,37","-","1,58","1,46","-","1,69","-","1,41","1,38","1,40","1,21","-",
"FSO_T06_SKPAuto_GeboorteDatum","-","0,86","1,07","0,92","-","0,99","0,94","-","1,64","-","0,95","0,84","1,80","-","1,02","-","0,88","-","-","0,95","1,87","0,84","0,97","0,86","-","1,02","1,22","0,85","-","-",
"FSO_T07_SKPAuto_SchadeVrijeJaren","-","2,08","1,91","1,94","-","2,52","2,84","-","5,96","-","1,99","2,19","2,10","-","2,37","-","2,15","-","-","2,59","2,64","1,94","2,33","2,56","-","2,15","1,94","2,67","-","2,27",
"FSO_T08_SKPAuto_Kilometers","-","0,52","0,57","0,72","-","0,82","0,74","-","0,39","-","0,82","0,99","0,80","-","0,82","-","0,64","-","-","0,67","1,56","0,77","0,75","0,68","-","0,71","0,78","0,88","-","0,78",
"FSO_T09_SKPAuto_Basisdekking","-","3,27","3,45","0,69","-","3,39","2,94","-","3,03","-","3,20","3,05","3,06","-","2,91","-","3,02","-","-","2,97","7,93","2,93","3,06","0,72","-","4,03","2,00","2,86","-","2,98",
"FSO_T10_SKPAuto_Uitbreiding","-","0,77","0,79","0,83","-","0,75","0,70","-","0,76","-","0,83","7,85","0,88","-","0,76","-","0,79","-","-","0,89","7,55","0,86","0,73","0,67","-","0,79","0,75","0,73","-","0,72",
"FSO_T11_SKPAuto_Ingangsdatum","-","0,69","1,50","1,78","-","0,53","0,81","-","0,53","-","0,62","-","0,66","0,53","0,54","-","0,58","-","-","0,57","7,75","0,72","0,64","0,50","-","0,56","0,55","0,59","-","0,54",
"FSO_T12_SKPAuto_Ongevallen","-","-","2,52","1,46","1,81","-","1,29","-","1,33","2,07","2,44","-","1,29","1,46","-","-","1,44","-","2,23","1,72","1,29","-","2,24","-","-","-","2,31","2,25","-","1,26",
"FSO_T13_SKPAuto_Samenvatting1","-","-","0,82","3,56","0,73","-","2,51","-","2,57","2,49","2,68","-","2,61","1,57","-","-","1,83","2,50","2,58","2,62","0,58","-","2,58","-","-","-","2,57","2,51","2,72","-",
"FSO_T14_SKPAuto_PriveZakelijk","-","-","0,93","0,61","0,63","-","0,59","-","0,57","0,59","0,98","-","0,88","0,57","-","-","0,67","0,60","0,51","0,63","0,54","-","0,62","-","-","-","0,70","0,63","0,68","-",
"FSO_T15_SKPAuto_KentekenOpNaam","-","-","0,73","1,75","0,56","-","1,51","-","0,53","0,52","0,81","-","0,81","0,53","-","-","0,54","0,59","0,36","0,98","0,54","-","0,55","-","-","-","0,55","0,54","0,52","-",
"FSO_T16_SKPAuto_Persoonsgegevens","-","-","1,18","3,98","0,65","-","4,68","-","0,64","0,96","1,58","1,47","0,69","1,00","-","-","0,99","0,64","1,97","2,76","1,03","-","0,82","-","0,00","-","0,69","0,74","0,68","-",
"FSO_T17_SKPAuto_Adres","2,62","-","3,51","3,68","2,23","2,61","-","-","2,31","2,32","-","2,43","2,08","-","2,16","-","2,31","2,20","2,51","-","2,50","2,33","2,02","2,56","-","-","2,77","2,78","2,24","-",
"FSO_T18_SKPAuto_TelefoonEmail","2,21","-","2,00","5,41","1,56","4,59","-","-","1,51","1,86","-","1,87","1,81","-","-","-","-","1,30","1,86","-","1,35","1,87","1,46","-","-","-","1,53","1,25","-","1,54",
"FSO_T19_SKPAuto_AanvullendeVragen","7,61","-","8,88","11,01","8,00","8,38","-","-","7,84","7,89","-","8,57","8,92","-","-","-","-","8,25","8,94","-","9,67","8,69","8,48","-","-","-","7,89","8,43","-","8,46",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,77","-","0,77","2,36","0,66","0,54","-","-","0,49","-","0,78","0,63","0,81","0,54","-","-","-","0,48","0,71","0,64","0,53","0,51","0,67","-","-","-","0,72","-","0,58","0,53",
"FSO_T21_SKPAuto_StrafbaarFeit","0,81","-","0,78","2,62","0,59","0,64","-","-","0,48","-","0,80","0,80","0,72","0,77","-","-","-","0,50","1,09","0,71","0,52","0,52","0,60","-","-","0,54","0,75","-","0,69","0,54",
"FSO_T22_SKPAuto_EerderSchade","0,80","-","0,73","7,59","0,56","0,60","-","-","0,50","-","0,87","0,87","0,81","0,56","-","-","-","0,48","0,73","0,58","0,69","0,58","0,54","-","-","0,73","0,55","-","0,57","0,55",
"FSO_T23_SKPAuto_MaandJaar","0,73","-","1,01","5,42","0,53","0,80","-","-","0,48","-","0,73","0,98","0,76","0,56","-","-","-","0,53","1,49","0,47","0,53","0,48","0,52","-","-","0,50","0,72","-","0,53","0,60",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","1,28","5,71","1,33","1,41","-","-","0,88","1,23","1,43","-","-","1,43","1,58","-","-","0,83","0,89","0,98","1,88","0,94","-","-","2,39","1,49","1,56","1,35","0,91","1,05",
"FSO_T25_SKPAuto_Samenvatting2","-","-","3,31","13,14","3,28","3,21","-","-","3,30","3,37","4,12","-","-","2,61","3,62","3,52","-","3,28","3,01","3,24","5,19","3,67","-","-","3,01","3,99","3,19","3,44","4,00","-",
"FSO_T26_SKPAuto_EindeScript","-","-","0,76","13,63","0,57","0,59","-","-","0,60","1,46","0,78","-","-","0,53","0,63","0,52","-","0,44","0,54","0,62","1,80","0,78","-","-","0,57","0,64","0,54","0,54","0,57","-",
 

