Metrics Over Time
Metrics Over Time
,,,16-3 16:30,,,16-3 16:35,,,16-3 16:40,,,16-3 16:45,,,16-3 16:50,,,16-3 16:55,,,16-3 17:00,,,16-3 17:05,,,16-3 17:10,,,16-3 17:15,,,16-3 17:20,,,16-3 17:25,,,16-3 17:30,,,16-3 17:35,,,16-3 17:40,,,16-3 17:45,,,16-3 17:50,,,16-3 17:55,,,16-3 18:00,,,16-3 18:05,,,16-3 18:10,,,16-3 18:15,,,16-3 18:20,,,16-3 18:25,,,16-3 18:30,,,16-3 18:35,,,16-3 18:40,,,16-3 18:45,,,16-3 18:50,,,16-3 18:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T12_SKPAuto_Ongevallen","1,50","1,32","-","1,72","-","1,38","2,10","-","-","1,33","1,34","1,80","1,29","-","-","1,37","1,51","-","1,34","-","1,49","1,42","1,31","1,22","2,41","-","-","-","1,33","-",
"FSO_T13_SKPAuto_Samenvatting1","2,64","2,57","-","2,53","-","2,67","2,51","-","4,49","2,52","2,88","2,53","2,50","-","-","2,52","2,61","-","2,57","-","0,90","2,54","2,67","0,81","4,36","-","-","-","2,81","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,90","1,06","-","1,02","-","0,87","1,05","-","0,83","0,82","1,60","0,83","0,86","-","-","0,92","0,80","-","0,87","-","0,86","0,59","1,06","0,85","0,85","-","-","-","0,82","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,75","0,88","-","0,83","-","2,32","1,27","-","2,49","0,75","0,87","0,72","0,96","-","-","0,74","0,74","-","0,83","-","0,90","0,66","1,80","0,86","2,51","-","-","-","0,85","-",
"FSO_T16_SKPAuto_Persoonsgegevens","1,14","1,76","-","0,62","-","2,71","1,35","-","2,17","1,44","1,42","1,15","1,46","-","-","1,32","1,02","-","1,09","-","1,60","0,91","3,14","1,23","2,82","-","-","-","1,21","-",
"FSO_T17_SKPAuto_Adres","2,31","2,92","3,22","-","2,28","4,00","2,72","-","4,03","-","3,63","9,03","2,10","2,45","-","-","-","-","2,68","3,10","3,20","2,33","-","3,78","3,33","2,07","2,60","2,89","-","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,61","1,60","1,96","-","1,84","2,44","2,14","-","5,94","-","-","1,86","2,02","1,96","-","-","-","-","1,84","1,71","-","1,18","-","3,08","1,57","1,47","2,08","1,49","-","-",
"FSO_T19_SKPAuto_AanvullendeVragen","8,95","8,78","8,03","-","7,55","9,03","8,61","8,23","9,06","-","-","8,13","8,37","8,23","-","-","-","-","11,34","7,90","-","8,50","-","8,17","-","8,07","8,17","7,97","-","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,86","0,80","0,77","-","0,84","1,71","0,98","0,86","2,59","-","-","1,09","-","0,83","-","-","-","-","1,18","0,84","-","0,28","-","1,56","-","0,80","0,85","0,76","0,58","-",
"FSO_T21_SKPAuto_StrafbaarFeit","0,78","0,75","0,85","-","0,77","1,89","0,88","0,85","2,79","-","-","0,89","-","0,80","-","-","-","-","1,19","0,76","-","0,34","-","1,62","-","0,75","0,90","0,59","0,54","-",
"FSO_T22_SKPAuto_EerderSchade","0,76","0,82","0,90","-","4,77","1,58","0,86","0,83","2,30","-","-","0,76","-","2,80","-","-","-","-","0,93","0,79","-","0,31","-","1,52","-","0,84","0,90","0,59","0,54","-",
"FSO_T23_SKPAuto_MaandJaar","0,77","-","0,83","-","-","1,55","0,85","0,80","2,24","-","-","0,78","-","1,14","-","-","-","-","-","0,79","-","0,37","0,88","1,64","-","0,78","1,09","0,59","0,53","-",
"FSO_T24_SKPAuto_Rekeningnummer","1,54","-","1,45","-","-","1,58","1,42","1,30","2,56","-","1,43","0,92","-","1,48","1,37","-","1,44","0,88","-","1,51","1,00","1,75","0,96","2,15","-","1,19","-","1,05","0,83","1,44",
"FSO_T25_SKPAuto_Samenvatting2","3,53","-","3,11","-","-","3,71","3,91","3,69","-","-","3,71","3,35","-","4,18","4,09","-","3,28","4,30","-","2,60","3,61","3,96","2,49","5,39","-","3,24","-","3,67","3,44","3,37",
"FSO_T26_SKPAuto_EindeScript","0,84","-","0,85","-","-","0,91","0,91","0,87","-","-","0,84","0,90","-","1,14","0,85","-","1,01","0,88","-","0,85","0,85","0,48","0,93","1,61","-","0,78","-","0,54","0,71","0,76",
 

