Metrics Over Time
Metrics Over Time
,,,14-3 12:00,,,14-3 12:05,,,14-3 12:10,,,14-3 12:15,,,14-3 12:20,,,14-3 12:25,,,14-3 12:30,,,14-3 12:35,,,14-3 12:40,,,14-3 12:45,,,14-3 12:50,,,14-3 12:55,,,14-3 13:00,,,14-3 13:05,,,14-3 13:10,,,14-3 13:15,,,14-3 13:20,,,14-3 13:25,,,14-3 13:30,,,14-3 13:35,,,14-3 13:40,,,14-3 13:45,,,14-3 13:50,,,14-3 13:55,,,14-3 14:00,,,14-3 14:05,,,14-3 14:10,,,14-3 14:15,,,14-3 14:20,,,14-3 14:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,71","0,75","-","0,80","0,82","0,77","0,83","0,85","-","0,75","-","0,82","-","0,73","0,79","0,79","0,75","-","-","0,69","0,76","0,94","1,02","0,71","1,05","-","-","1,04","0,67",
"FSO_T11_SKPAuto_Ingangsdatum","0,52","0,62","0,64","-","0,54","0,59","0,68","0,91","0,58","-","0,56","-","0,62","2,63","0,63","0,69","0,46","-","-","-","0,61","1,72","0,59","0,58","0,59","0,59","-","-","1,12","-",
"FSO_T12_SKPAuto_Ongevallen","1,79","1,62","1,42","-","1,27","1,39","1,14","1,76","1,40","2,33","-","1,98","-","1,79","1,52","1,44","1,48","2,29","1,35","1,40","1,55","4,30","2,10","-","1,68","2,05","-","-","-","-",
"FSO_T13_SKPAuto_Samenvatting1","2,53","2,71","-","-","2,73","2,59","2,62","3,22","0,73","2,53","-","2,52","-","3,53","2,61","2,45","2,72","2,58","2,52","1,01","2,61","2,54","2,63","-","2,12","2,57","4,35","-","-","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,59","0,63","-","-","0,75","0,62","0,60","0,73","0,53","0,67","-","0,66","-","0,60","0,64","0,54","0,53","0,68","0,61","0,81","0,55","0,91","1,40","-","0,88","0,76","0,67","-","-","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,54","0,58","-","-","0,73","0,46","0,59","0,57","0,54","0,53","-","0,54","-","1,79","0,56","0,60","0,64","0,58","0,58","0,63","0,47","0,84","0,59","-","0,76","0,66","2,86","-","-","-",
"FSO_T16_SKPAuto_Persoonsgegevens","0,99","0,66","-","-","0,75","0,68","1,00","0,65","0,70","0,67","-","1,00","-","2,99","0,64","0,74","0,99","0,99","1,66","1,05","0,62","1,25","1,44","-","1,14","1,57","4,90","1,56","-","-",
"FSO_T17_SKPAuto_Adres","3,06","2,24","-","-","-","2,50","2,55","2,16","2,68","2,44","2,15","-","-","2,67","2,51","-","2,80","-","3,17","-","2,36","3,57","1,99","-","2,32","3,10","6,54","3,04","-","2,64",
"FSO_T18_SKPAuto_TelefoonEmail","1,56","1,49","1,56","1,51","-","-","1,76","1,71","1,83","1,51","1,42","-","1,55","-","1,41","-","-","2,43","1,29","-","-","1,78","1,63","-","1,87","1,83","-","-","11,24","2,12",
"FSO_T19_SKPAuto_AanvullendeVragen","8,09","9,13","8,78","8,41","-","-","7,46","8,21","7,97","10,77","7,93","-","7,85","-","8,50","-","-","7,63","7,55","-","-","8,73","7,57","-","8,66","8,10","-","-","8,03","8,77",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,55","0,58","0,57","0,62","-","-","0,55","0,77","0,97","0,73","0,58","-","-","0,59","1,09","-","-","0,58","0,60","-","-","0,71","0,60","-","0,55","0,67","-","-","0,55","0,36",
"FSO_T21_SKPAuto_StrafbaarFeit","0,52","0,81","0,53","0,53","-","-","0,52","0,58","0,84","0,60","0,88","-","-","0,71","1,11","-","-","0,71","0,54","-","-","0,65","0,60","-","0,52","0,52","-","-","0,47","0,47",
"FSO_T22_SKPAuto_EerderSchade","0,58","0,62","0,55","0,65","-","-","0,56","0,62","0,54","0,51","0,61","-","-","0,59","0,59","-","-","0,71","0,55","-","-","0,77","0,67","-","0,57","0,55","-","20,66","0,48","0,54",
"FSO_T23_SKPAuto_MaandJaar","0,47","1,93","0,50","0,59","-","-","0,50","0,54","0,71","0,52","0,63","-","-","0,54","0,70","-","-","0,74","0,53","-","-","-","0,78","-","0,56","0,55","-","13,42","0,58","0,45",
"FSO_T24_SKPAuto_Rekeningnummer","1,53","1,46","1,47","-","1,33","-","1,39","0,95","1,11","1,46","0,99","1,09","-","0,92","1,43","1,45","-","1,21","1,37","-","1,02","-","1,19","-","-","1,43","-","9,83","5,01","1,04",
"FSO_T25_SKPAuto_Samenvatting2","3,66","3,77","3,56","-","3,60","-","3,61","3,63","3,05","4,08","3,07","3,51","-","3,24","2,92","3,96","-","3,47","3,05","-","3,47","-","3,13","-","-","3,32","-","10,29","4,49","3,43",
"FSO_T26_SKPAuto_EindeScript","0,59","0,67","0,65","-","0,64","-","0,61","0,58","0,58","0,55","0,69","0,51","-","0,63","0,58","0,53","-","0,94","0,61","-","0,70","-","0,69","-","-","0,58","-","6,52","-","0,70",
 

