Metrics Over Time
Metrics Over Time
,,,15-3 10:30,,,15-3 10:35,,,15-3 10:40,,,15-3 10:45,,,15-3 10:50,,,15-3 10:55,,,15-3 11:00,,,15-3 11:05,,,15-3 11:10,,,15-3 11:15,,,15-3 11:20,,,15-3 11:25,,,15-3 11:30,,,15-3 11:35,,,15-3 11:40,,,15-3 11:45,,,15-3 11:50,,,15-3 11:55,,,15-3 12:00,,,15-3 12:05,,,15-3 12:10,,,15-3 12:15,,,15-3 12:20,,,15-3 12:25,,,15-3 12:30,,,15-3 12:35,,,15-3 12:40,,,15-3 12:45,,,15-3 12:50,,,15-3 12:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,76","0,69","-","0,66","0,78","-","0,78","0,68","-","0,93","0,69","-","0,71","-","-","0,81","0,74","-","0,91","0,75","-","-","0,71","-","-","0,70","-","0,76","-",
"FSO_T11_SKPAuto_Ingangsdatum","-","0,65","0,59","-","0,59","0,53","-","0,70","0,59","-","0,56","0,55","-","0,61","-","-","0,71","0,63","-","0,63","0,55","-","-","0,57","-","-","0,51","-","0,47","-",
"FSO_T12_SKPAuto_Ongevallen","-","1,92","-","1,42","1,33","1,57","-","-","-","-","1,33","1,27","2,02","1,42","1,29","1,39","1,32","1,17","1,26","1,32","1,29","-","-","-","1,20","1,61","-","1,31","1,24","-",
"FSO_T13_SKPAuto_Samenvatting1","-","2,55","-","2,51","2,61","2,56","-","1,19","-","-","2,68","-","2,52","-","2,48","2,54","2,59","2,47","-","-","2,61","-","0,69","-","2,76","0,75","-","-","1,67","0,62",
"FSO_T14_SKPAuto_PriveZakelijk","-","0,61","-","0,57","0,63","0,68","-","0,75","-","-","0,72","-","0,70","-","0,58","0,61","0,68","0,59","-","-","0,61","-","0,60","-","0,74","0,63","-","-","0,67","0,55",
"FSO_T15_SKPAuto_KentekenOpNaam","-","0,56","-","0,49","0,61","0,61","-","0,58","-","-","0,53","-","0,61","-","0,49","0,53","0,58","0,30","-","-","0,52","-","0,58","-","0,64","0,62","-","-","0,56","0,56",
"FSO_T16_SKPAuto_Persoonsgegevens","-","0,74","-","0,71","0,70","0,75","-","1,24","-","-","0,82","-","0,81","-","0,66","0,95","1,05","0,53","-","-","1,23","-","0,79","-","0,72","0,90","-","-","0,66","0,90",
"FSO_T17_SKPAuto_Adres","-","2,13","-","2,94","3,18","2,56","-","2,60","-","-","-","-","-","-","2,25","2,25","2,31","-","-","-","2,48","2,75","2,38","-","2,79","2,52","-","-","2,42","2,17",
"FSO_T18_SKPAuto_TelefoonEmail","-","-","1,30","1,59","-","-","-","-","1,90","1,14","-","-","-","-","-","1,38","-","1,89","-","1,19","1,66","1,42","-","1,54","2,20","-","1,61","-","1,38","1,48",
"FSO_T19_SKPAuto_AanvullendeVragen","-","-","8,11","8,16","-","-","-","-","10,13","9,07","-","-","-","-","-","8,51","-","8,60","-","8,87","8,42","7,96","-","9,00","8,18","-","8,01","-","8,49","8,26",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","-","0,42","0,43","-","-","-","-","0,60","0,49","-","-","-","-","-","0,49","-","0,56","-","0,60","0,53","0,49","-","0,55","0,57","-","3,38","-","0,51","0,55",
"FSO_T21_SKPAuto_StrafbaarFeit","-","-","0,38","0,45","-","-","-","-","0,77","0,52","-","-","-","-","-","0,46","-","6,92","-","0,80","0,64","0,50","-","0,50","0,56","-","0,52","-","0,59","0,58",
"FSO_T22_SKPAuto_EerderSchade","-","-","0,37","0,47","-","-","-","-","0,76","0,38","-","-","-","-","-","0,53","-","3,90","-","0,59","0,68","0,57","-","0,57","0,65","-","0,56","-","0,56","0,48",
"FSO_T23_SKPAuto_MaandJaar","-","-","0,41","0,49","-","-","-","-","0,61","0,47","-","-","-","-","-","0,51","-","0,39","-","0,56","0,89","0,54","-","0,55","0,78","-","0,79","-","0,61","0,57",
"FSO_T24_SKPAuto_Rekeningnummer","-","-","1,32","1,46","-","-","0,87","1,30","1,52","1,90","0,96","-","-","-","-","1,38","0,91","1,12","-","1,30","0,92","1,44","-","0,96","-","-","0,92","-","1,30","1,01",
"FSO_T25_SKPAuto_Samenvatting2","-","-","3,84","3,53","-","-","3,33","3,75","3,53","3,22","2,95","3,27","-","-","3,32","3,30","3,07","3,54","-","-","-","3,72","-","3,22","-","-","3,28","-","3,35","3,00",
"FSO_T26_SKPAuto_EindeScript","-","-","0,72","0,50","-","-","0,60","0,53","0,65","0,55","0,64","0,53","-","-","0,61","0,55","3,79","0,44","-","-","-","0,52","-","0,66","-","-","0,58","-","0,58","0,62",
 

