Metrics Over Time
Metrics Over Time
,,,14-3 7:00,,,14-3 7:05,,,14-3 7:10,,,14-3 7:15,,,14-3 7:20,,,14-3 7:25,,,14-3 7:30,,,14-3 7:35,,,14-3 7:40,,,14-3 7:45,,,14-3 7:50,,,14-3 7:55,,,14-3 8:00,,,14-3 8:05,,,14-3 8:10,,,14-3 8:15,,,14-3 8:20,,,14-3 8:25,,,14-3 8:30,,,14-3 8:35,,,14-3 8:40,,,14-3 8:45,,,14-3 8:50,,,14-3 8:55,,,14-3 9:00,,,14-3 9:05,,,14-3 9:10,,,14-3 9:15,,,14-3 9:20,,,14-3 9:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","-","0,82","0,70","0,74","0,76","-","0,77","0,82","0,76","-","-","0,54","0,60","-","-","0,72","-","0,79","1,02","0,71","0,58","0,77","0,66","0,74","0,71","0,79","0,87","0,66","0,79","0,92",
"FSO_T11_SKPAuto_Ingangsdatum","-","0,51","0,51","0,53","0,51","-","0,43","0,50","0,67","-","-","0,51","0,55","-","-","0,65","-","2,36","0,63","0,53","0,57","0,62","0,59","0,49","0,60","0,53","1,60","0,88","0,61","0,49",
"FSO_T12_SKPAuto_Ongevallen","-","0,84","1,85","0,81","1,21","-","1,28","-","1,28","1,78","-","1,40","1,26","1,32","-","-","-","1,25","1,38","1,33","1,18","-","1,31","1,21","-","1,45","1,28","2,51","1,59","1,51",
"FSO_T13_SKPAuto_Samenvatting1","2,78","2,63","2,49","2,49","2,56","-","2,51","-","-","2,50","-","-","2,58","2,55","2,49","2,63","-","-","2,74","2,59","2,52","-","2,59","2,51","-","2,72","4,36","2,48","2,55","-",
"FSO_T14_SKPAuto_PriveZakelijk","0,65","0,48","0,48","0,47","0,58","-","0,47","-","-","0,49","-","-","0,48","0,55","0,47","0,53","-","-","0,64","0,66","0,51","-","0,55","0,48","-","0,56","0,54","0,49","0,50","-",
"FSO_T15_SKPAuto_KentekenOpNaam","0,46","0,43","0,38","0,43","1,43","-","0,47","-","-","0,45","-","-","0,42","0,44","0,40","0,43","-","-","0,45","0,42","0,46","-","0,44","0,42","-","0,61","6,14","0,47","0,56","-",
"FSO_T16_SKPAuto_Persoonsgegevens","0,59","0,70","0,91","0,55","1,97","-","0,61","-","-","1,61","-","-","0,54","0,67","0,56","0,65","-","-","1,04","0,55","0,50","-","0,67","0,56","-","0,80","3,41","0,80","0,58","-",
"FSO_T17_SKPAuto_Adres","2,83","2,66","2,47","2,18","2,18","-","2,30","-","-","2,39","-","-","2,39","2,38","2,09","2,76","-","-","2,48","2,38","1,83","-","2,42","1,88","-","-","6,39","-","2,23","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,42","-","1,08","1,27","-","1,36","1,21","1,18","1,31","1,24","-","1,69","1,32","1,21","1,09","1,51","1,37","5,20","1,31","1,60","1,95","-","-","1,52","-","-","3,41","1,20","1,44","-",
"FSO_T19_SKPAuto_AanvullendeVragen","8,42","-","8,57","8,68","-","7,46","8,33","8,58","8,64","7,63","-","8,27","8,77","8,10","8,73","7,89","8,48","9,64","8,27","7,84","8,18","-","-","8,01","-","-","18,17","8,43","9,25","-",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,56","0,44","0,53","0,38","-","0,46","0,39","0,40","0,42","0,52","0,35","0,52","-","0,47","0,37","-","0,44","2,71","0,50","0,51","0,42","-","-","0,43","-","-","9,73","0,50","0,47","-",
"FSO_T21_SKPAuto_StrafbaarFeit","0,70","0,73","0,41","0,41","-","0,46","0,43","0,65","0,58","0,53","0,42","0,46","-","0,45","0,36","-","0,55","2,47","0,51","0,57","0,50","-","-","0,43","-","-","11,36","0,53","0,52","-",
"FSO_T22_SKPAuto_EerderSchade","0,51","0,41","0,40","0,44","-","0,44","0,58","0,46","0,43","0,43","0,42","0,37","-","0,48","0,42","-","0,48","2,28","0,58","0,45","0,47","-","-","0,47","-","-","4,75","0,46","0,42","-",
"FSO_T23_SKPAuto_MaandJaar","0,48","0,44","0,36","0,42","-","0,40","0,41","0,51","0,39","0,38","0,41","0,64","-","0,60","0,40","-","0,49","3,47","0,42","0,42","0,45","-","-","0,43","0,51","-","-","1,63","2,05","-",
"FSO_T24_SKPAuto_Rekeningnummer","1,14","1,39","1,39","1,57","-","1,40","1,39","1,41","1,29","4,95","1,29","1,80","-","1,43","1,51","-","1,39","0,96","1,06","1,46","1,12","-","-","1,37","1,30","-","1,60","5,59","-","-",
"FSO_T25_SKPAuto_Samenvatting2","2,86","3,43","3,49","3,67","-","3,38","2,68","3,28","-","-","3,04","-","-","2,89","3,59","-","3,23","3,54","-","3,39","3,10","-","-","2,77","3,25","-","3,73","-","-","3,31",
"FSO_T26_SKPAuto_EindeScript","0,55","0,50","0,54","0,44","-","0,55","0,48","0,65","-","-","0,46","-","-","0,60","0,46","-","0,55","0,60","-","0,43","0,62","-","-","0,50","0,36","-","0,64","-","-","0,46",
 

