Metrics Over Time
Metrics Over Time
,,,14-3 2:00,,,14-3 2:05,,,14-3 2:10,,,14-3 2:15,,,14-3 2:20,,,14-3 2:25,,,14-3 2:30,,,14-3 2:35,,,14-3 2:40,,,14-3 2:45,,,14-3 2:50,,,14-3 2:55,,,14-3 3:00,,,14-3 3:05,,,14-3 3:10,,,14-3 3:15,,,14-3 3:20,,,14-3 3:25,,,14-3 3:30,,,14-3 3:35,,,14-3 3:40,,,14-3 3:45,,,14-3 3:50,,,14-3 3:55,,,14-3 4:00,,,14-3 4:05,,,14-3 4:10,,,14-3 4:15,,,14-3 4:20,,,14-3 4:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T18_SKPAuto_TelefoonEmail","6,92","1,32","1,17","-","1,52","-","1,33","-","-","2,32","1,62","1,32","1,52","-","1,27","1,31","-","1,37","1,30","-","1,31","1,33","-","1,63","-","-","1,46","1,26","-","1,32",
"FSO_T19_SKPAuto_AanvullendeVragen","13,96","8,43","7,58","-","7,88","-","8,19","-","-","8,44","8,31","7,69","8,06","-","8,47","9,03","-","8,61","8,36","-","6,92","8,32","-","8,38","-","-","8,48","7,42","-","7,98",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,55","0,41","0,41","-","0,52","-","0,58","0,54","-","0,55","1,44","0,41","0,37","0,56","0,61","-","0,36","0,37","0,54","-","0,47","0,57","0,49","0,43","-","-","0,71","0,41","-","0,47",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,51","0,46","-","0,71","-","0,44","0,54","-","0,43","1,65","0,37","0,41","0,63","0,46","-","0,40","0,35","0,53","-","0,50","1,00","0,54","0,55","-","-","0,70","-","0,50","0,40",
"FSO_T22_SKPAuto_EerderSchade","-","0,55","0,41","-","0,47","-","0,41","0,48","-","0,41","1,29","0,42","0,43","0,58","0,50","-","0,42","0,51","0,47","-","0,47","0,50","0,50","0,50","-","-","0,60","-","0,54","0,50",
"FSO_T23_SKPAuto_MaandJaar","-","0,49","0,52","-","0,49","-","0,44","0,47","-","0,55","1,34","0,36","0,43","0,53","0,62","-","0,39","0,45","0,44","-","0,44","0,43","0,54","0,52","-","-","0,53","-","0,52","0,46",
"FSO_T24_SKPAuto_Rekeningnummer","-","0,95","1,58","-","0,96","-","1,40","2,92","-","1,44","2,03","1,39","-","1,63","1,53","1,71","0,84","0,86","1,75","-","0,87","1,55","1,32","1,49","-","-","1,14","-","1,55","1,55",
"FSO_T25_SKPAuto_Samenvatting2","-","3,61","2,84","3,26","-","-","3,93","3,61","-","-","4,69","-","-","3,16","3,21","3,12","3,16","3,71","-","3,34","2,96","-","3,10","3,69","-","-","4,41","-","3,54","2,85",
"FSO_T26_SKPAuto_EindeScript","-","0,57","0,57","0,46","-","-","0,55","0,52","-","-","1,52","-","-","0,68","0,60","0,48","0,46","0,46","-","0,50","0,48","-","0,59","0,53","-","-","0,80","-","0,54","0,52",
 

