Metrics Over Time
Metrics Over Time
,,,16-3 4:00,,,16-3 4:05,,,16-3 4:10,,,16-3 4:15,,,16-3 4:20,,,16-3 4:25,,,16-3 4:30,,,16-3 4:35,,,16-3 4:40,,,16-3 4:45,,,16-3 4:50,,,16-3 4:55,,,16-3 5:00,,,16-3 5:05,,,16-3 5:10,,,16-3 5:15,,,16-3 5:20,,,16-3 5:25,,,16-3 5:30,,,16-3 5:35,,,16-3 5:40,,,16-3 5:45,,,16-3 5:50,,,16-3 5:55,,,16-3 6:00,,,16-3 6:05,,,16-3 6:10,,,16-3 6:15,,,16-3 6:20,,,16-3 6:25,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","-","-","2,28","-","2,41","2,22","3,27","2,36","2,17","2,33","2,51","2,20","-","2,20","2,42","2,75","-","2,22","3,06","2,17","2,29","-","-","2,52","3,51","2,55","2,28","2,89","2,61","2,26",
"FSO_T01_SKPAuto_VerzekererdJaNee","-","-","0,35","-","0,28","0,26","0,31","0,30","0,32","0,33","0,25","0,30","-","0,42","0,26","0,28","-","0,31","0,31","0,29","0,29","-","-","0,28","1,75","0,26","0,33","0,31","0,34","0,34",
"FSO_T02_SKPAuto_Kenteken","-","-","0,30","-","0,29","0,43","0,31","0,27","0,27","0,38","0,32","0,27","-","0,31","0,28","0,30","-","0,29","0,34","0,31","0,28","-","-","0,28","0,29","0,35","0,29","0,30","0,41","0,28",
"FSO_T03_SKPAuto_AutoCheck","-","-","1,71","-","3,73","1,69","1,75","1,92","1,65","1,52","2,42","2,28","-","1,88","1,61","1,56","-","1,69","1,45","2,08","1,84","-","-","1,80","1,40","1,89","1,66","1,58","2,01","2,27",
"FSO_T04_SKPAuto_Postcode","-","-","0,29","-","0,34","0,31","0,29","0,56","0,34","0,42","0,35","0,38","-","0,40","0,33","0,28","-","0,31","0,30","0,58","0,36","-","-","0,36","0,27","0,87","0,30","0,33","0,51","0,30",
"FSO_T05_SKPAuto_Bestuurder","-","-","1,40","-","2,34","1,42","1,30","1,44","1,27","1,18","1,51","1,36","-","1,42","1,37","1,44","-","1,31","1,31","1,41","1,17","-","-","1,18","1,12","1,28","1,11","1,32","1,93","1,27",
"FSO_T06_SKPAuto_GeboorteDatum","1,09","1,45","0,84","0,85","-","0,90","0,84","-","0,89","0,86","1,23","0,86","-","0,90","0,91","1,01","-","0,92","-","0,87","0,89","-","0,82","1,88","-","0,89","1,51","0,85","-","-",
"FSO_T07_SKPAuto_SchadeVrijeJaren","2,43","2,63","2,08","2,56","2,19","-","2,15","-","2,04","2,08","2,26","2,26","-","2,61","2,24","2,35","-","2,02","-","2,05","2,26","-","1,92","2,93","-","2,43","2,22","2,16","-","1,83",
"FSO_T08_SKPAuto_Kilometers","0,61","0,75","0,70","0,73","0,57","-","0,67","-","0,67","0,58","0,74","0,50","-","0,42","0,62","0,45","-","0,51","-","0,57","0,65","-","0,56","0,66","-","0,53","0,55","0,63","-","0,61",
"FSO_T09_SKPAuto_Basisdekking","3,01","2,98","2,90","3,03","3,11","-","3,07","-","2,93","3,05","2,93","2,89","-","0,67","2,91","3,05","-","2,99","-","1,76","2,91","-","2,88","2,82","-","2,88","2,92","2,98","-","2,88",
"FSO_T10_SKPAuto_Uitbreiding","0,69","0,66","0,66","0,72","0,60","-","0,78","-","0,74","0,68","0,83","0,74","-","0,75","0,57","0,68","-","0,70","-","0,75","0,70","-","0,61","0,62","-","0,68","0,77","0,60","-","0,63",
"FSO_T11_SKPAuto_Ingangsdatum","0,57","0,54","0,49","0,55","0,51","-","0,65","-","0,49","0,53","0,52","0,48","-","0,61","0,52","0,59","-","0,51","-","0,48","0,51","-","0,53","0,48","-","0,58","0,46","0,50","-","0,54",
"FSO_T12_SKPAuto_Ongevallen","1,26","1,46","1,34","1,45","2,38","-","-","2,34","1,32","1,57","1,65","2,39","-","1,70","1,29","1,46","-","1,29","1,30","1,33","1,31","-","1,55","-","1,26","1,81","-","1,45","1,56","1,77",
"FSO_T13_SKPAuto_Samenvatting1","2,55","2,60","0,57","2,60","2,54","-","-","2,58","2,91","2,58","1,73","-","2,54","1,68","-","2,60","-","-","0,81","-","-","2,57","0,71","-","2,61","0,89","-","2,54","0,94","2,60",
"FSO_T14_SKPAuto_PriveZakelijk","0,56","0,55","0,67","0,63","0,55","-","-","0,57","0,56","0,53","0,53","-","0,49","0,60","-","0,60","-","-","0,54","-","-","0,45","0,57","-","0,50","0,47","-","0,53","0,50","0,55",
