Metrics Over Time
Metrics Over Time
,,,14-3 19:30,,,14-3 19:35,,,14-3 19:40,,,14-3 19:45,,,14-3 19:50,,,14-3 19:55,,,14-3 20:00,,,14-3 20:05,,,14-3 20:10,,,14-3 20:15,,,14-3 20:20,,,14-3 20:25,,,14-3 20:30,,,14-3 20:35,,,14-3 20:40,,,14-3 20:45,,,14-3 20:50,,,14-3 20:55,,,14-3 21:00,,,14-3 21:05,,,14-3 21:10,,,14-3 21:15,,,14-3 21:20,,,14-3 21:25,,,14-3 21:30,,,14-3 21:35,,,14-3 21:40,,,14-3 21:45,,,14-3 21:50,,,14-3 21:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T11_SKPAuto_Ingangsdatum","0,59","0,53","-","2,32","0,62","0,56","-","0,58","2,32","0,79","0,50","0,53","0,64","-","0,49","-","0,52","0,49","0,61","0,62","1,26","0,61","2,44","0,59","0,69","-","0,59","0,63","0,49","-",
"FSO_T12_SKPAuto_Ongevallen","-","1,53","-","2,51","2,32","2,43","1,81","4,50","-","-","3,26","-","1,43","1,19","-","-","1,42","1,30","-","-","-","1,50","-","-","1,59","1,62","2,12","1,57","-","-",
"FSO_T13_SKPAuto_Samenvatting1","-","0,72","2,57","1,78","1,67","0,62","2,50","0,82","-","-","1,90","-","2,71","2,58","-","2,54","2,66","-","-","-","-","2,53","-","-","2,54","2,58","2,50","2,53","-","-",
"FSO_T14_SKPAuto_PriveZakelijk","-","0,65","0,58","0,68","0,64","0,60","0,60","0,71","-","-","0,54","-","0,61","0,51","-","0,62","0,60","-","-","-","-","0,58","-","-","0,64","0,63","0,63","0,66","-","-",
"FSO_T15_SKPAuto_KentekenOpNaam","-","0,55","0,49","1,92","2,58","0,67","0,65","0,57","-","-","0,64","-","0,56","0,53","-","0,55","0,56","-","-","-","-","0,46","-","-","0,56","0,57","0,51","0,51","-","-",
"FSO_T16_SKPAuto_Persoonsgegevens","-","0,68","0,79","0,73","0,91","0,61","1,24","1,08","-","-","0,70","-","0,81","0,65","-","0,60","0,82","-","-","-","-","0,90","-","-","0,76","0,74","0,65","1,34","-","-",
"FSO_T17_SKPAuto_Adres","3,21","2,55","2,76","3,97","-","2,58","2,44","-","2,05","2,54","2,11","-","2,35","2,35","2,58","2,98","2,52","-","2,57","-","-","2,21","-","2,38","2,41","2,35","2,35","2,54","-","-",
"FSO_T18_SKPAuto_TelefoonEmail","1,46","-","1,45","3,46","-","1,78","1,77","-","2,56","1,35","-","1,66","1,47","1,13","1,46","-","-","-","1,60","-","1,60","1,47","-","1,47","1,46","1,56","1,84","-","1,39","1,58",
"FSO_T19_SKPAuto_AanvullendeVragen","8,44","-","8,78","9,58","-","7,84","7,96","-","9,04","8,02","-","8,69","8,71","8,16","7,91","-","-","-","8,71","-","8,07","7,88","-","7,49","7,49","11,72","8,22","-","8,45","8,22",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","-","0,64","0,55","1,95","-","0,58","0,51","0,56","1,93","-","0,54","0,58","0,50","0,50","0,50","-","-","-","0,52","-","0,57","-","0,49","0,52","0,48","0,63","0,75","-","0,50","0,44",
"FSO_T21_SKPAuto_StrafbaarFeit","-","0,59","0,57","-","2,34","0,53","0,61","0,63","2,84","-","0,73","0,56","0,53","0,48","0,50","-","-","-","0,48","-","0,61","-","0,59","0,75","0,48","0,53","0,69","-","0,64","0,45",
"FSO_T22_SKPAuto_EerderSchade","-","0,58","0,60","-","2,04","0,55","0,52","2,42","1,76","-","0,60","0,54","0,55","0,50","0,51","-","-","-","0,75","-","0,54","-","0,57","0,54","0,51","0,54","0,63","-","0,45","0,49",
"FSO_T23_SKPAuto_MaandJaar","-","0,58","0,62","-","1,89","0,65","0,55","1,45","1,60","-","0,51","0,58","0,51","0,49","0,62","-","-","-","0,54","-","0,79","-","0,51","0,60","0,52","0,56","0,51","-","0,47","0,47",
"FSO_T24_SKPAuto_Rekeningnummer","1,43","2,39","1,45","-","2,17","1,42","1,34","1,63","2,51","-","1,42","1,25","1,37","1,35","1,37","-","-","-","1,82","2,19","1,71","-","1,48","0,79","1,24","1,15","0,96","-","1,31","1,67",
"FSO_T25_SKPAuto_Samenvatting2","3,50","3,54","3,25","-","5,46","3,43","2,92","4,18","5,73","-","3,29","2,98","-","3,12","3,40","-","-","2,41","5,86","2,81","2,90","-","4,73","2,84","3,26","3,33","3,36","-","3,23","3,08",
"FSO_T26_SKPAuto_EindeScript","0,57","0,67","0,59","-","2,04","0,63","0,53","1,46","2,39","-","0,58","0,78","-","0,56","0,60","-","-","0,55","0,60","0,58","0,55","-","2,65","0,66","0,55","0,57","0,58","-","0,56","0,54",
 

