Metrics Over Time
Metrics Over Time
,,,14-3 14:30,,,14-3 14:35,,,14-3 14:40,,,14-3 14:45,,,14-3 14:50,,,14-3 14:55,,,14-3 15:00,,,14-3 15:05,,,14-3 15:10,,,14-3 15:15,,,14-3 15:20,,,14-3 15:25,,,14-3 15:30,,,14-3 15:35,,,14-3 15:40,,,14-3 15:45,,,14-3 15:50,,,14-3 15:55,,,14-3 16:00,,,14-3 16:05,,,14-3 16:10,,,14-3 16:15,,,14-3 16:20,,,14-3 16:25,,,14-3 16:30,,,14-3 16:35,,,14-3 16:40,,,14-3 16:45,,,14-3 16:50,,,14-3 16:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T00_SKPAuto_Opstarten","2,33","-","2,46","3,35","-","3,24","-","2,21","-","3,40","2,76","2,46","2,72","2,28","-","-","3,57","2,82","-","2,65","2,41","-","-","2,59","2,37","-","2,75","-","-","2,65",
"FSO_T01_SKPAuto_VerzekererdJaNee","0,68","-","1,67","0,33","-","0,38","-","0,33","-","0,59","0,36","0,53","0,48","0,63","-","-","0,79","0,62","-","0,35","0,82","-","-","0,69","0,33","-","0,55","-","-","0,55",
"FSO_T02_SKPAuto_Kenteken","0,66","-","0,62","0,37","-","0,42","-","0,40","-","0,53","0,45","0,52","0,59","0,71","-","-","0,41","0,68","-","0,43","0,84","-","-","0,62","0,43","-","0,65","-","-","0,64",
"FSO_T03_SKPAuto_AutoCheck","1,69","-","10,41","1,50","-","1,63","-","1,86","-","1,61","1,84","1,77","1,48","2,14","-","-","3,97","1,47","-","1,63","3,47","-","-","1,49","1,62","-","1,77","-","-","2,23",
"FSO_T04_SKPAuto_Postcode","0,55","-","0,39","0,42","-","0,47","-","0,45","-","0,51","0,69","0,74","0,60","0,78","-","-","0,46","0,71","-","0,26","0,67","-","-","0,60","0,41","-","0,66","-","-","0,58",
"FSO_T05_SKPAuto_Bestuurder","1,50","-","-","1,13","-","1,17","-","1,61","-","1,38","1,80","2,66","1,70","1,71","-","-","1,59","1,79","-","1,65","2,03","-","-","1,99","1,77","-","1,63","-","-","1,47",
"FSO_T06_SKPAuto_GeboorteDatum","-","4,76","-","1,01","-","1,20","-","0,94","-","-","1,41","2,82","-","1,10","0,84","-","1,10","1,22","-","-","1,31","-","-","0,85","0,90","0,88","1,15","-","-","1,22",
"FSO_T07_SKPAuto_SchadeVrijeJaren","-","4,19","-","2,21","-","4,18","-","2,06","-","-","2,26","2,15","-","2,30","2,38","-","2,18","2,17","-","-","2,82","-","-","2,39","2,02","1,99","2,18","-","-","1,95",
"FSO_T08_SKPAuto_Kilometers","-","4,33","-","0,67","-","0,92","-","0,80","-","-","0,88","1,50","-","1,12","0,44","-","0,73","0,91","-","-","0,94","-","-","1,14","0,76","0,46","1,00","-","-","1,26",
"FSO_T09_SKPAuto_Basisdekking","-","4,72","-","2,97","-","3,98","-","2,98","-","-","2,94","2,96","-","3,31","3,10","-","1,96","3,11","-","-","2,99","-","-","3,11","3,16","3,23","3,17","-","-","3,48",
