Metrics Over Time
Metrics Over Time
,,,18-3 13:30,,,18-3 13:35,,,18-3 13:40,,,18-3 13:45,,,18-3 13:50,,,18-3 13:55,,,18-3 14:00,,,18-3 14:05,,,18-3 14:10,,,18-3 14:15,,,18-3 14:20,,,18-3 14:25,,,18-3 14:30,,,18-3 14:35,,,18-3 14:40,,,18-3 14:45,,,18-3 14:50,,,18-3 14:55,,,18-3 15:00,,,18-3 15:05,,,18-3 15:10,,,18-3 15:15,,,18-3 15:20,,,18-3 15:25,,,18-3 15:30,,,18-3 15:35,,,18-3 15:40,,,18-3 15:45,,,18-3 15:50,,,18-3 15:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,65","0,74","4,10","0,80","0,71","0,76","0,66","0,73","0,68","0,69","0,74","0,71","0,69","0,69","0,72","0,60","0,69","1,60","0,71","0,72","1,04","0,75","0,80","0,72","1,98","0,80","0,74","0,65","0,73","0,70",
"FSO_T11_SKPAuto_Ingangsdatum","9,12","0,51","0,47","0,60","0,52","0,51","0,48","0,58","0,51","0,82","0,55","0,52","0,45","0,61","3,62","1,25","0,52","0,50","0,80","0,62","0,65","1,53","0,52","0,60","0,56","0,62","0,52","0,69","0,54","0,49",
"FSO_T12_SKPAuto_Ongevallen","1,73","1,89","2,36","1,85","5,21","2,17","1,74","1,17","1,27","1,68","1,47","1,52","1,31","1,78","1,42","1,27","1,32","1,75","1,32","2,30","1,30","1,47","1,34","1,54","1,50","1,20","1,26","1,01","1,19","1,49",
"FSO_T13_SKPAuto_Samenvatting1","4,81","1,71","2,56","1,55","2,47","2,48","2,51","2,61","0,82","1,85","2,56","0,63","1,66","1,72","2,54","1,72","1,63","2,52","2,59","1,46","2,57","3,09","1,92","1,37","2,50","1,76","0,62","2,60","1,81","2,53",
"FSO_T14_SKPAuto_PriveZakelijk","0,60","0,66","0,51","0,66","0,53","0,71","0,54","0,68","0,56","0,55","0,65","0,58","0,58","0,62","0,60","0,84","0,96","0,56","0,60","0,70","0,87","0,62","0,70","1,08","0,58","0,64","0,58","0,72","0,67","0,55",
"FSO_T15_SKPAuto_KentekenOpNaam","6,78","0,59","0,48","0,57","0,58","0,44","0,55","0,53","0,55","0,52","0,50","0,50","0,47","0,56","2,41","0,81","0,54","0,47","0,57","1,68","0,93","1,57","0,61","1,23","0,55","0,54","0,59","0,51","0,54","0,50",
"FSO_T16_SKPAuto_Persoonsgegevens","6,02","0,56","0,92","1,05","1,19","0,60","0,71","0,65","0,85","0,59","0,61","1,60","1,57","1,33","2,62","1,19","0,63","0,56","0,98","1,61","0,95","1,75","0,83","1,28","0,81","0,65","0,96","1,11","0,65","0,55",
"FSO_T17_SKPAuto_Adres","4,76","1,76","2,36","2,20","2,18","2,37","2,43","2,12","2,47","2,82","2,14","2,30","2,27","2,62","3,07","2,30","2,28","1,95","2,63","-","2,72","3,37","2,41","2,36","2,18","2,40","2,34","2,60","2,52","2,23",
"FSO_T18_SKPAuto_TelefoonEmail","4,97","4,26","1,60","1,50","1,51","1,37","1,22","1,76","1,81","1,53","1,56","1,40","1,64","1,50","2,57","1,75","1,51","1,30","1,60","-","1,46","2,96","1,41","1,58","1,29","1,64","1,52","1,63","1,24","1,78",
"FSO_T19_SKPAuto_AanvullendeVragen","13,94","15,73","8,13","7,94","8,04","7,76","8,11","7,14","8,27","8,32","8,51","8,61","8,07","8,51","9,08","8,09","9,51","7,70","8,41","-","8,20","10,23","8,37","7,83","7,96","8,50","10,13","7,86","8,15","9,43",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","2,45","7,22","0,57","0,50","0,53","0,63","0,45","0,55","0,58","0,50","0,61","0,51","0,45","1,39","1,38","0,47","0,62","0,49","0,47","0,60","0,66","9,10","0,62","0,57","0,58","0,49","0,56","0,57","0,52","1,25",
"FSO_T21_SKPAuto_StrafbaarFeit","2,88","7,67","0,67","0,48","0,53","0,47","0,55","0,59","0,63","0,50","0,55","0,56","0,71","0,68","1,61","0,49","0,67","0,55","0,54","0,61","0,70","2,89","0,62","0,52","0,46","0,61","0,58","0,48","0,53","0,56",
"FSO_T22_SKPAuto_EerderSchade","2,47","11,90","0,55","0,53","0,55","0,46","0,51","0,56","0,60","0,61","0,55","0,47","0,67","0,65","1,45","0,54","0,67","0,50","0,65","0,61","0,67","6,81","0,67","0,52","0,51","0,60","0,52","0,49","0,55","0,75",
"FSO_T23_SKPAuto_MaandJaar","2,49","8,91","0,72","0,54","0,50","0,46","0,52","0,59","0,87","0,46","0,49","0,53","0,47","0,82","1,72","0,51","0,54","0,47","0,51","0,59","0,68","5,49","0,60","0,55","0,51","0,53","0,58","0,47","0,50","0,67",
"FSO_T24_SKPAuto_Rekeningnummer","2,76","10,62","1,29","1,35","1,17","1,39","1,56","1,46","1,10","1,03","1,34","0,89","1,39","1,08","1,09","2,15","1,12","1,43","1,39","1,36","1,01","5,22","1,27","1,42","1,46","1,14","0,97","1,42","1,16","1,31",
"FSO_T25_SKPAuto_Samenvatting2","5,59","13,43","3,45","3,34","3,94","3,47","3,87","3,18","3,07","2,92","3,01","3,37","3,45","3,31","4,17","4,50","3,24","3,19","3,11","3,98","2,98","4,83","3,26","3,38","3,00","3,94","3,56","3,25","4,05","3,66",
"FSO_T26_SKPAuto_EindeScript","2,33","8,78","0,69","0,57","0,56","0,51","0,62","0,73","0,64","0,56","0,95","0,73","0,54","0,68","0,79","1,52","0,79","0,62","0,58","0,67","0,73","2,43","0,64","0,59","0,55","0,54","0,64","0,58","0,61","0,66",
 

