Metrics Over Time
Metrics Over Time
,,,18-3 23:30,,,18-3 23:35,,,18-3 23:40,,,18-3 23:45,,,18-3 23:50,,,18-3 23:55,,,19-3 0:00,,,19-3 0:05,,,19-3 0:10,,,19-3 0:15,,,19-3 0:20,,,19-3 0:25,,,19-3 0:30,,,19-3 0:35,,,19-3 0:40,,,19-3 0:45,,,19-3 0:50,,,19-3 0:55,,,19-3 1:00,,,19-3 1:05,,,19-3 1:10,,,19-3 1:15,,,19-3 1:20,,,19-3 1:25,,,19-3 1:30,,,19-3 1:35,,,19-3 1:40,,,19-3 1:45,,,19-3 1:50,,,19-3 1:55,,,
"Transaction","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)","Transaction Response Time  (sec.)",
"FSO_T10_SKPAuto_Uitbreiding","0,65","0,72","0,73","0,68","0,67","0,72","0,67","0,75","0,68","-","0,66","0,71","0,65","0,78","0,69","0,70","0,75","0,74","0,60","0,75","0,71","0,64","0,79","0,74","0,68","0,71","0,68","0,76","0,65","0,65",
"FSO_T11_SKPAuto_Ingangsdatum","0,60","0,51","0,47","2,41","0,49","0,50","0,50","0,48","0,55","-","0,53","0,49","0,59","0,52","0,47","0,50","0,57","0,52","0,50","0,45","0,52","0,48","0,55","0,48","0,55","0,55","1,32","0,56","0,50","0,45",
"FSO_T12_SKPAuto_Ongevallen","1,69","2,97","2,19","2,02","1,76","2,17","1,96","1,53","1,56","-","1,83","3,61","1,57","1,42","4,03","1,30","1,69","2,83","1,23","1,36","1,59","1,31","1,26","1,29","1,36","1,75","1,32","1,60","2,33","1,77",
"FSO_T13_SKPAuto_Samenvatting1","1,73","0,75","2,53","3,55","1,67","0,47","2,54","1,53","2,57","2,63","1,71","2,60","1,60","1,67","2,47","2,54","1,78","2,55","2,59","0,89","0,59","1,59","0,69","0,51","2,54","1,68","4,34","1,57","1,65","2,55",
"FSO_T14_SKPAuto_PriveZakelijk","0,60","0,52","0,47","0,58","0,60","0,46","0,47","0,66","0,56","0,49","0,60","0,55","0,59","0,66","0,47","0,52","0,68","0,48","0,52","0,67","0,51","0,54","0,53","0,53","0,51","0,58","0,53","0,52","0,59","0,49",
"FSO_T15_SKPAuto_KentekenOpNaam","0,46","0,45","0,36","1,42","0,46","0,39","0,42","0,44","0,40","0,50","0,56","0,55","0,45","0,43","0,45","0,42","0,51","0,43","0,43","0,68","0,41","0,41","0,40","0,48","0,50","0,54","2,35","0,43","0,38","0,39",
"FSO_T16_SKPAuto_Persoonsgegevens","0,58","1,38","0,71","1,63","0,67","0,75","0,64","0,99","1,55","0,82","0,73","0,62","1,09","0,86","0,56","0,62","0,69","0,57","0,61","0,71","0,54","0,77","0,70","0,60","0,65","0,73","2,17","0,63","0,59","0,90",
"FSO_T17_SKPAuto_Adres","2,44","2,44","2,28","3,26","2,29","2,39","2,11","2,25","2,28","2,53","2,59","2,39","2,46","2,26","2,19","2,36","2,37","2,10","2,35","2,53","2,55","2,52","2,50","2,57","2,08","2,15","3,62","2,25","2,49","2,30",
"FSO_T18_SKPAuto_TelefoonEmail","1,41","1,33","3,47","2,50","1,25","1,58","1,67","1,44","1,32","1,46","1,57","1,67","1,29","1,10","1,58","1,29","1,25","1,32","2,61","-","1,61","1,46","-","1,52","1,39","1,53","2,35","1,22","1,27","1,50",
"FSO_T19_SKPAuto_AanvullendeVragen","8,39","7,59","9,93","8,64","7,84","8,71","7,12","7,88","8,15","9,23","7,88","8,07","9,90","7,68","7,49","8,16","8,45","8,42","8,27","-","8,27","8,28","-","8,72","8,27","7,72","8,46","8,01","8,83","8,53",
"FSO_T20_SKPAuto_GeweigerdOpgezegd","0,47","0,61","0,44","0,41","1,65","0,40","0,43","0,46","0,57","0,50","0,42","0,41","0,39","0,49","0,49","0,41","0,48","0,42","0,39","0,37","0,76","0,42","0,43","0,47","0,44","0,47","2,23","0,42","0,40","0,41",
"FSO_T21_SKPAuto_StrafbaarFeit","0,49","0,44","0,54","0,51","1,71","0,39","0,58","0,55","0,50","0,43","0,61","0,53","0,47","0,49","0,55","0,43","0,53","0,57","0,42","0,42","0,71","0,48","0,44","0,50","0,47","0,45","1,53","0,52","0,53","0,47",
"FSO_T22_SKPAuto_EerderSchade","0,41","0,45","0,48","0,45","1,53","0,48","0,44","0,45","0,53","0,63","0,51","0,46","0,39","0,49","0,62","0,45","0,55","0,50","0,46","0,41","0,67","0,53","0,52","0,48","0,46","0,47","1,23","0,69","0,48","0,45",
"FSO_T23_SKPAuto_MaandJaar","0,42","0,39","0,52","0,37","1,42","0,42","0,41","0,50","0,50","0,40","0,39","0,45","0,50","0,55","0,47","0,41","0,45","0,53","0,46","0,38","0,51","0,42","0,45","0,49","0,44","0,43","1,38","0,43","0,54","0,41",
"FSO_T24_SKPAuto_Rekeningnummer","1,40","1,85","1,99","1,40","1,98","1,37","1,84","1,64","1,28","8,42","2,29","1,62","2,43","1,65","0,94","1,31","1,40","1,49","1,57","2,38","1,68","1,41","1,30","1,52","1,06","1,23","1,92","1,65","5,34","1,67",
"FSO_T25_SKPAuto_Samenvatting2","3,35","3,35","3,30","3,03","4,39","3,36","3,20","3,52","3,53","3,25","3,08","2,90","3,44","3,12","3,86","2,61","3,34","3,27","3,43","3,02","3,36","3,11","3,11","2,95","2,80","3,08","4,64","3,59","2,99","3,44",
"FSO_T26_SKPAuto_EindeScript","0,49","0,48","0,59","0,49","1,42","0,46","0,46","0,60","0,57","0,50","0,46","0,56","0,48","0,55","0,57","0,63","0,48","0,51","0,46","0,42","0,62","0,51","0,48","0,67","0,51","0,56","1,40","0,54","0,47","0,48",
 

